Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,343,1217,5163,9290,2323,403,2927,276,263,2738,128,145,250,255,128
1,20000,385,1171,5561,4913,3155,384,2463,417,151,2530,103,0,32,131,109
1,20000,126,875,5700,5701,2987,477,2626,340,264,2569,60,0,76,68,0
1,20000,214,859,4151,10268,2426,717,2631,382,355,3138,97,172,105,113,43
1,20000,261,1081,6017,10089,3349,545,4002,198,497,8043,0,163,0,64,0
1,20000,150,1213,7622,4872,4033,615,2796,162,483,2916,72,218,0,107,64
1,20000,324,1121,4153,4174,2313,223,2959,187,437,3177,60,124,0,272,0
1,20000,175,970,10009,4968,5757,674,2280,221,500,3211,51,192,66,222,197
1,20000,292,1150,5236,9865,2386,486,2604,283,341,3184,66,175,0,158,58
1,20000,0,921,5171,4883,2407,417,2716,318,482,2668,51,101,107,0,71
1,20000,72,967,4894,5684,3011,504,2754,416,414,3055,68,190,59,48,57
1,20000,264,1017,5100,5423,2375,378,2500,392,389,3154,216,67,122,119,66
1,20000,183,1123,5305,7583,3035,518,3967,463,410,3833,58,53,63,0,0
1,20000,246,1187,5527,4859,2353,590,2495,311,173,2173,63,0,60,183,0
1,20000,176,708,5374,4996,3000,576,2369,394,406,3253,122,171,32,83,81
1,20000,305,913,5153,5536,2817,509,3050,94,317,3223,73,195,71,78,0
1,20000,239,850,9897,10286,5581,765,2830,256,508,2678,49,152,67,110,168
1,20000,605,1835,5109,5153,2767,462,3144,351,449,2766,60,73,114,118,0
1,20000,169,1049,5398,4306,3337,610,1969,213,364,3017,43,0,216,173,87
1,20000,376,706,5194,7546,3107,519,2893,255,415,2655,69,155,0,244,101
1,20000,294,1242,5357,5201,2566,361,3397,304,477,9733,79,184,0,67,0
1,20000,163,964,5469,5151,3147,389,2293,159,275,2754,69,217,56,76,145
1,20000,282,984,4903,5476,2943,395,2459,276,378,2715,51,175,56,117,122
1,20000,165,793,10459,5523,5740,786,2442,294,534,2878,54,102,139,83,153
1,20000,227,1077,7793,5442,4389,647,3645,261,448,7638,109,97,71,118,0
1,20000,54,1214,5392,5078,2390,375,6028,427,728,6500,0,0,0,115,180
1,20000,163,822,5225,8476,2654,320,7143,551,862,2166,71,58,66,173,152
1,20000,445,973,4952,6493,2650,651,3252,230,440,3328,62,266,106,118,152
1,20000,265,636,5817,5555,3027,650,2526,383,621,2423,49,105,72,111,140
1,20000,405,921,5917,5059,3083,427,3901,424,640,3777,144,277,0,198,80
1,20000,256,791,10402,7396,5926,824,2710,277,370,2652,0,105,124,179,125
1,20000,178,915,4089,5989,1928,351,2113,231,418,2756,128,159,131,262,119
1,20000,240,1218,6096,5160,3483,503,4861,387,678,7669,0,115,67,147,87
1,20000,130,1200,4776,4296,2497,635,3327,259,470,6661,180,74,60,0,221
1,20000,322,823,5273,4981,3012,480,2988,252,350,2652,92,174,105,164,99
1,20000,321,1054,9500,7130,4764,857,2784,402,390,2774,71,87,36,65,76
1,20000,185,945,5834,4404,2744,499,2894,304,560,7196,0,126,56,125,69
1,20000,305,1097,5258,5228,2927,682,2475,269,289,2726,172,106,72,266,0
1,20000,270,622,6409,5583,3502,520,4847,412,667,7996,0,234,0,267,57
1,20000,390,1208,5648,9832,3034,709,2926,244,439,3193,147,177,170,252,158
1,20000,177,1174,5310,5038,2742,593,2846,393,306,3106,172,191,87,167,27
1,20000,212,1402,6256,5007,3308,644,2670,256,522,2776,0,122,0,212,116
1,20000,195,980,5397,5486,2288,482,2466,308,161,2901,129,133,52,198,61
1,20000,114,1072,5123,10335,2965,503,2636,278,365,2522,0,169,117,176,0
1,20000,879,2582,5785,5057,3247,527,2917,233,453,2202,112,151,56,109,53
1,20000,901,2259,3990,5273,2047,590,3272,284,398,6332,77,139,41,143,83
1,20000,316,747,4545,4723,2487,362,3228,370,474,3376,0,0,134,61,0
1,20000,203,729,5456,9612,2926,466,4049,462,647,2506,67,59,0,64,145
1,20000,105,1359,5401,5316,3151,678,1696,175,708,3200,164,72,0,110,0
1,20000,456,1358,5734,5014,3250,463,2513,131,232,8339,184,114,0,215,0
1,20000,225,1044,4767,4570,2118,993,2352,251,341,3156,150,149,142,142,0
1,20000,414,989,5306,4730,2709,553,2263,296,305,2770,0,102,0,116,49
1,20000,218,844,5450,5533,3150,654,3290,398,545,2920,0,49,0,108,98
1,20000,373,1245,5295,5212,2788,425,3743,319,730,4025,58,115,0,61,0
1,20000,263,873,8602,7805,4480,751,2795,224,284,3110,176,231,113,140,153
1,20000,206,766,5494,5387,2642,374,2647,272,772,2584,109,114,0,0,111
1,20000,362,1046,5057,7598,2705,648,5185,403,682,6765,0,122,0,121,0
1,20000,356,1290,5490,8210,3077,772,2943,315,534,1792,0,120,75,181,61
1,20000,260,1187,5423,10479,3037,522,2762,310,444,2645,105,153,95,267,0
1,20000,368,923,4647,5096,2651,555,3016,334,500,8021,74,94,68,143,61
1,20000,196,1128,5501,5421,2534,487,2485,317,156,2869,124,132,49,203,77
1,20000,111,931,5096,3799,2959,498,2778,271,367,2598,0,163,111,172,0
1,20000,231,807,4698,5442,2161,758,3459,323,523,2847,47,46,76,72,86
1,20000,350,1297,5427,5950,2725,496,2645,269,372,3448,0,53,0,114,192
1,20000,303,881,4616,9974,2472,724,3053,349,542,3562,0,74,58,113,0
1,20000,350,1141,5174,5458,2217,401,2872,271,273,2797,129,143,253,265,144
1,20000,372,1449,5464,5988,2947,368,2559,410,172,2564,95,0,43,134,97
1,20000,120,790,5512,4755,2793,482,2535,350,264,2449,62,0,57,73,0
1,20000,215,836,4177,9930,2542,705,2483,380,345,3224,116,187,106,109,24
1,20000,252,1108,5919,5294,3589,542,4033,197,489,7897,0,165,0,55,0
1,20000,146,1084,7539,5562,4010,617,2538,157,487,2965,56,221,0,110,64
1,20000,320,1242,4080,5517,2152,224,2923,187,430,3105,54,110,0,264,0
1,20000,175,815,9974,5524,5626,695,2086,239,497,3150,54,194,69,234,190
1,20000,289,960,5196,5283,2336,477,2646,282,343,3056,65,157,0,170,69
1,20000,0,867,5235,5463,2579,418,2903,334,485,2817,61,101,94,0,61
1,20000,68,821,4749,5361,2955,492,2795,403,410,3140,60,196,53,53,62
1,20000,276,956,4979,5699,2226,390,2327,386,391,3034,215,68,111,104,56
1,20000,184,1106,5494,5470,2928,503,3932,468,420,3864,54,50,61,0,0
1,20000,249,971,5597,5190,2607,599,2559,311,167,2080,64,0,80,182,0
1,20000,160,823,5489,5389,2943,581,2523,410,395,3295,117,172,40,88,103
1,20000,316,1061,5067,5451,2918,515,3160,98,333,3087,84,194,68,73,0
1,20000,218,841,10011,5686,5543,771,2964,268,510,2657,49,162,84,107,160
1,20000,612,2091,5046,10141,2856,449,2948,342,437,2669,74,62,102,112,0
1,20000,181,1189,5338,5126,3205,615,2196,214,368,2842,47,0,219,186,90
1,20000,388,945,5010,5714,2879,516,2805,272,410,2707,50,152,0,258,119
1,20000,283,1258,5210,6022,2652,375,3612,314,481,9821,67,179,0,56,0
1,20000,156,1142,5286,5217,3327,383,2500,162,270,2720,72,221,35,68,142
1,20000,287,1175,5026,5467,3050,399,2562,275,371,2829,75,157,72,108,111
1,20000,174,952,10266,7868,5838,769,2651,279,529,2863,55,105,138,87,145
1,20000,209,986,7790,5393,4389,664,3582,265,446,7736,97,111,54,101,0
1,20000,59,1016,5394,5363,2463,384,6015,434,722,6446,0,0,0,121,181
1,20000,170,907,5189,5238,2602,318,6875,557,869,2229,58,67,52,165,153
1,20000,457,1112,5166,5270,2695,648,3132,241,444,3330,67,275,123,114,153
1,20000,261,912,5794,4987,3037,630,2388,376,624,2320,36,118,85,104,139
1,20000,410,1097,5969,5219,3063,429,3958,419,642,3886,139,269,0,203,88
1,20000,252,971,10330,5442,5891,833,2793,276,378,2549,0,118,115,165,115
1,20000,184,1126,4046,5963,1783,347,2085,209,426,2657,130,157,150,255,104
1,20000,882,2725,5907,5398,3213,517,2744,217,440,2216,125,151,51,118,49
1,20000,901,2241,3819,5459,1904,573,3086,272,414,6444,68,147,43,137,81
1,20000,305,788,4586,5123,2541,363,3195,360,485,3387,0,0,112,76,0
1,20000,200,962,5625,6211,3184,477,3980,451,649,2620,49,50,0,73,167
1,20000,108,1234,5348,5151,3110,690,1953,176,705,3356,171,53,0,125,0
1,20000,465,1324,5626,9684,3296,457,2559,124,239,8453,180,120,0,239,0
