Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,592,1762,9044,6880,6505,992,4287,506,730,2518,190,322,97,195,63
1,20000,382,1710,9294,8729,6949,681,4678,675,808,2360,237,276,148,174,115
1,20000,560,1439,9068,8935,6894,825,5004,596,675,2469,208,269,172,215,130
1,20000,530,1317,9203,9587,6812,985,4012,606,661,3182,191,264,121,210,208
1,20000,472,1431,7940,8837,6051,1010,4230,717,750,3242,179,293,138,266,95
1,20000,607,1466,8558,9009,6560,855,3696,617,780,2861,224,300,204,234,153
1,20000,481,1539,9015,8195,6599,969,4470,539,861,2506,155,243,112,239,145
1,20000,476,1513,8455,8225,6404,940,4467,576,814,2624,183,233,139,257,165
1,20000,484,1652,7433,7771,5641,677,3821,574,754,3036,179,352,177,241,156
1,20000,546,1601,8438,8168,6196,856,4238,720,782,2728,173,230,124,260,131
1,20000,519,1357,7927,8352,5567,995,4053,645,754,2921,174,262,117,242,148
1,20000,499,1768,7838,7846,5754,966,3612,581,723,3127,149,252,105,233,143
1,20000,521,1580,9227,9280,7183,899,4346,616,689,2945,180,235,114,253,146
1,20000,498,1455,8548,7668,6919,1006,4309,599,722,2440,166,219,115,240,147
1,20000,550,1910,9217,8186,7126,948,5187,594,692,2242,184,250,124,264,135
1,20000,412,1618,9241,9086,6925,890,4421,716,691,2802,182,211,148,252,121
1,20000,529,1389,7942,7963,5711,885,4902,490,617,2467,197,237,129,224,144
1,20000,505,1543,9654,8454,6854,741,4101,573,744,2708,185,251,117,237,148
1,20000,482,1901,9422,8054,6759,890,4413,618,745,2999,176,271,121,259,131
1,20000,468,1378,8295,8923,6330,1019,4077,568,687,3228,173,218,96,210,43
1,20000,606,1272,9217,7482,6946,877,3688,665,706,2386,205,290,104,237,113
1,20000,456,1153,8769,9064,6636,642,4453,626,731,2614,88,245,143,320,148
1,20000,646,1253,8961,7639,6634,861,4215,656,816,2545,208,353,145,279,108
1,20000,532,1469,9281,7640,6930,887,4340,555,871,2004,200,256,131,288,101
1,20000,558,1664,8495,8102,6051,991,4475,646,786,2651,198,242,107,288,162
1,20000,504,1428,8447,8870,6276,980,3984,542,875,2395,175,264,112,251,176
1,20000,482,1218,8159,9491,6238,953,4032,574,807,2452,206,242,156,283,184
1,20000,505,1095,7136,9090,5154,714,3662,587,767,2700,203,378,201,254,171
1,20000,544,1476,8271,8338,5954,881,3886,722,790,2668,183,258,148,297,154
1,20000,507,1254,7552,7277,5512,1003,3939,654,766,2665,188,265,118,256,168
1,20000,514,1376,7671,8904,5570,964,3409,604,719,2769,153,236,113,218,147
1,20000,526,1439,9564,8269,7427,826,3778,554,894,2879,167,233,130,247,135
1,20000,529,1529,7667,8692,5691,958,3957,541,775,3180,168,223,104,236,136
1,20000,457,1475,7629,7643,5457,981,3991,593,678,2997,186,265,132,221,140
1,20000,446,1813,9316,8483,6917,885,4165,563,770,3002,170,236,115,282,145
1,20000,484,1677,8767,8062,6944,966,3646,548,689,2649,176,220,147,258,88
1,20000,504,1640,8774,9194,6745,988,4218,703,869,2964,140,243,106,278,131
1,20000,458,1267,9017,8348,6667,792,4041,625,719,2779,151,229,125,238,130
1,20000,476,1841,9264,8305,6732,862,3766,672,809,3168,189,231,117,210,149
1,20000,525,1672,8968,9327,6622,926,3948,488,814,2714,145,208,136,221,122
1,20000,541,1849,8524,8793,6167,897,3901,640,785,3341,163,272,148,272,116
1,20000,453,1295,8343,8943,6122,978,4911,406,555,2414,153,255,105,258,214
1,20000,646,1438,7683,9010,5668,902,3750,673,693,2807,145,229,128,255,106
1,20000,520,1518,9453,7042,7086,741,4042,651,790,3300,156,205,125,254,146
1,20000,434,1594,8369,8860,6430,999,4408,640,709,2900,184,219,144,256,155
1,20000,486,1502,9331,9057,6894,914,4164,695,716,3051,151,236,124,254,136
1,20000,424,1295,9041,8889,6855,992,4096,572,780,2868,158,232,143,309,104
1,20000,480,2024,8931,8621,6551,1011,3746,609,848,2590,171,228,144,280,127
1,20000,545,1487,9286,9108,7245,794,4127,570,752,3236,198,234,148,208,151
1,20000,598,1518,9506,8554,6991,707,4397,594,672,3040,167,205,110,257,142
1,20000,429,1336,9165,8577,7183,871,4213,669,688,2664,165,247,107,244,141
1,20000,537,1713,8332,8886,5997,933,3940,577,805,2857,186,253,130,306,131
1,20000,450,1463,8496,8850,6391,651,4124,666,891,3290,116,354,94,218,114
1,20000,490,1535,9192,9288,6607,906,3968,609,766,2750,153,222,128,231,130
1,20000,461,1911,9764,8975,7013,836,3897,462,817,2964,170,242,139,278,128
1,20000,476,1561,8432,8618,6198,937,3984,536,760,3157,203,265,117,263,122
1,20000,493,1598,8641,9148,6995,950,3901,546,818,2887,154,238,124,222,145
1,20000,541,2018,8242,8891,6105,850,4210,664,844,2807,171,266,102,269,143
1,20000,531,1560,9265,8676,7115,665,3668,723,821,2936,172,216,105,235,145
1,20000,548,1419,8337,8281,5936,950,4365,560,887,2807,148,230,132,264,137
1,20000,541,1463,7832,9248,5497,948,4319,645,714,2571,175,238,112,225,138
1,20000,446,1914,9104,9059,7080,764,4159,646,781,2841,167,239,98,247,129
1,20000,537,1500,8152,7928,5922,996,4093,551,634,2987,174,243,130,262,114
1,20000,564,1307,8840,8919,6793,946,4327,611,725,2863,162,269,104,225,160
1,20000,481,1661,8871,9050,6784,715,3904,637,813,2627,167,225,141,239,149
1,20000,627,1774,8518,8335,6481,971,4512,649,802,2734,202,208,107,245,133
1,20000,494,2330,9093,7771,7055,1005,4426,595,648,2645,238,343,127,186,84
1,20000,470,1701,8337,8126,6166,969,4327,662,787,2831,325,302,181,217,130
1,20000,448,1673,8848,8872,6292,862,4700,552,607,2828,164,210,107,253,134
1,20000,529,1568,8911,9149,7053,675,4166,556,812,2830,185,308,148,245,159
1,20000,447,1823,8662,9372,6542,875,3330,595,745,3163,248,325,147,178,93
1,20000,490,2074,7693,9525,5957,977,4147,782,775,3087,230,248,28,145,90
1,20000,483,1861,8749,8621,6874,916,4976,457,568,2968,103,222,139,225,165
1,20000,378,1892,8547,7896,6469,937,3934,747,709,3159,187,177,149,163,185
1,20000,554,1441,8099,7569,5979,1006,4435,633,822,2648,202,292,108,222,116
1,20000,595,1522,8602,8810,6543,681,3329,516,737,2879,173,333,89,271,132
1,20000,459,1296,8946,9000,6036,968,4881,590,776,2167,263,316,102,267,151
1,20000,515,1283,8526,6831,6814,650,4300,624,728,2100,176,225,120,248,176
1,20000,560,1436,8978,7474,6559,990,4981,621,689,1959,201,262,124,262,161
1,20000,431,1001,8920,9084,6859,984,4243,710,722,2422,209,222,170,264,129
1,20000,552,1190,7768,8692,5427,876,4808,503,636,2365,213,241,151,243,144
1,20000,507,1424,9454,8836,6517,830,3735,571,739,2506,189,242,145,235,159
1,20000,495,1903,9279,8611,6774,859,3962,637,744,2713,190,260,144,270,159
1,20000,460,865,8063,8990,6165,860,3700,599,704,2869,168,244,90,232,57
1,20000,536,1136,9258,8772,7170,688,3486,584,911,2525,198,260,148,256,149
1,20000,550,1225,7433,7999,5491,964,3834,527,797,2871,186,213,121,246,146
1,20000,474,1408,7348,9216,5478,991,3822,588,694,2546,202,279,151,234,157
1,20000,446,1584,8905,8741,6523,671,4074,580,772,2885,155,251,128,269,178
1,20000,499,1721,8417,7468,6404,962,3568,558,725,2585,214,256,147,261,108
1,20000,519,1399,8807,9071,6521,998,3925,705,892,2559,159,244,130,281,129
1,20000,456,1228,8578,8167,6258,751,3982,628,738,2557,176,220,145,260,167
1,20000,485,1600,8826,7776,6530,875,3755,665,837,3094,199,230,108,231,167
1,20000,624,1387,8999,8327,6411,660,3855,553,668,2471,173,248,84,195,158
1,20000,420,1536,8239,8166,6256,807,3757,596,733,2594,226,252,235,211,162
1,20000,599,1443,8744,9188,6532,694,4090,525,738,2091,196,353,111,200,85
1,20000,405,1392,9128,9290,6788,857,4461,693,812,2218,258,295,157,184,133
1,20000,583,1252,8667,9261,6917,797,4674,596,658,2312,234,285,189,221,132
1,20000,534,1101,8706,8506,6748,972,4135,624,689,2977,213,271,132,249,207
1,20000,500,1197,7565,8227,5734,1016,3846,728,767,3112,176,290,147,274,82
1,20000,639,1126,8308,7470,6001,874,3553,645,774,2664,225,332,231,256,158
1,20000,428,1045,7793,8789,6047,845,3956,692,855,2234,138,426,200,349,145
1,20000,642,1152,8056,8766,6234,773,3468,600,660,3043,230,333,102,294,125
1,20000,506,1287,8429,9282,6285,836,3926,673,770,2682,270,283,152,333,232
1,20000,462,1281,8374,8807,6506,857,3682,536,716,2770,213,223,150,191,232
1,20000,413,1765,7004,7750,5145,650,3595,676,868,2731,193,261,155,290,161
1,20000,437,1252,8816,8308,6603,975,4027,657,875,2398,195,350,160,301,202
1,20000,551,1104,8842,8544,6392,790,3736,645,693,2624,234,362,80,293,217
1,20000,523,1134,8701,8561,6615,945,4147,713,830,2417,166,156,91,254,94
1,20000,507,1161,8922,9599,6407,881,4050,821,626,2660,99,189,129,246,145
1,20000,491,1606,7737,8877,5900,940,3989,642,676,2728,168,228,83,170,156
1,20000,498,1006,8045,8666,5887,938,3637,565,829,3022,237,276,100,270,193
1,20000,529,1719,9041,8870,7117,741,3709,690,808,2986,227,299,149,246,178
1,20000,582,1367,7441,8033,3980,627,4094,567,883,3150,157,244,122,266,98
1,20000,582,1361,8796,9215,6896,1007,3220,592,805,2681,243,189,130,197,121
1,20000,443,1374,7386,9063,5336,670,3736,669,767,2900,213,248,186,331,162
1,20000,435,1364,7111,8792,4786,961,3436,673,854,2652,230,278,160,239,84
1,20000,496,1490,8021,7462,6019,1001,4228,688,711,2784,242,213,173,339,44
1,20000,538,1357,8918,9026,6852,620,3942,639,725,2616,194,256,124,279,174
