Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,230,914,6684,6454,3773,529,1712,212,302,3457,63,132,74,121,59
1,20000,216,874,6260,6288,3433,536,2050,328,408,3371,37,900,32,98,58
1,20000,260,867,6340,6378,3714,642,2124,351,446,3030,103,149,20,95,32
1,20000,231,782,6500,6418,3871,587,2111,310,319,3579,107,186,47,124,49
1,20000,241,831,6663,6642,3811,535,2091,279,525,3546,73,867,28,52,35
1,20000,311,923,6518,6658,3819,545,2098,272,412,3293,122,189,21,120,43
1,20000,270,922,6402,6342,3619,535,2980,375,500,2767,102,151,59,196,37
1,20000,267,863,6977,6952,3691,609,2532,361,452,2968,93,116,71,111,56
1,20000,319,789,6526,6624,3571,539,2024,311,344,3492,120,90,26,125,107
1,20000,259,782,6521,6586,3750,597,1984,232,529,3452,42,955,53,110,39
1,20000,263,843,6510,6540,3610,456,2074,141,286,2976,109,156,85,128,44
1,20000,216,949,6656,6733,3720,599,1733,446,134,3280,94,185,46,133,44
1,20000,270,859,6309,6309,3574,544,1818,0,434,3416,81,633,15,61,19
1,20000,255,761,6488,6454,3567,571,2054,150,451,3126,84,927,39,81,53
1,20000,176,873,6258,6109,4033,418,1278,112,374,2624,69,133,58,86,53
1,20000,215,906,6710,6566,3906,530,2014,0,606,3355,74,793,26,70,32
1,20000,311,879,6251,6391,3654,567,1864,140,147,3330,84,167,76,156,47
1,20000,265,782,6557,6602,3888,573,1278,263,131,2925,65,157,65,99,43
1,20000,322,901,6507,6495,3841,531,1781,300,304,3463,94,121,40,132,37
1,20000,307,796,6336,6252,3753,545,2176,309,428,3522,47,93,70,114,59
1,20000,324,962,7113,7144,4416,548,2172,284,447,2759,62,902,21,65,47
1,20000,255,827,6552,6513,3738,532,1315,0,162,3305,30,966,38,94,32
1,20000,1333,622,6719,6540,3503,562,2180,142,278,2905,150,93,34,182,38
1,20000,283,862,6631,6649,3761,570,1467,0,130,2909,94,153,110,116,77
1,20000,266,780,6414,6523,3548,582,1580,153,291,3214,98,237,38,194,58
1,20000,330,758,6505,6455,3653,626,1188,0,293,2778,65,193,102,150,65
1,20000,209,848,6532,6612,3682,517,1797,0,292,3006,102,253,62,80,73
1,20000,286,864,6534,6690,3646,525,1187,131,295,3392,107,152,12,95,27
1,20000,4099,445,6500,6570,3842,593,1811,0,439,2804,89,204,51,93,14
1,20000,269,859,6446,6627,3832,507,1366,155,0,3078,65,1170,87,52,23
1,20000,3631,480,6501,6284,3616,555,1917,0,305,3362,120,802,12,34,51
1,20000,247,841,6784,6876,3827,595,1875,0,273,3110,82,223,59,202,74
1,20000,287,880,8451,8282,4425,513,1984,252,523,3413,75,137,34,127,45
1,20000,245,913,6406,6564,3592,557,1892,0,0,2740,120,216,39,34,57
1,20000,264,836,6547,6463,3611,503,2536,149,317,3270,71,169,56,133,10
1,20000,3957,451,6472,6675,3880,529,971,459,302,3470,49,132,42,149,22
1,20000,271,831,6493,6602,3795,575,1533,0,0,3077,78,111,28,123,0
1,20000,3711,458,6479,6233,3640,561,1788,136,283,3289,86,168,59,131,58
1,20000,3475,448,6419,6344,3595,542,1298,132,424,2900,80,218,102,177,123
1,20000,269,921,6444,6295,3792,551,1898,329,410,3514,150,177,47,113,13
1,20000,358,978,6762,6864,3605,500,2044,314,394,3417,79,109,144,156,11
1,20000,281,860,6288,6276,3708,475,2226,304,388,3452,95,147,24,164,13
1,20000,3925,463,6509,6543,3821,491,1997,287,336,3597,70,188,46,90,27
1,20000,253,978,6514,6675,3568,545,2069,328,439,3541,109,192,76,140,98
1,20000,286,924,6500,6543,3490,467,1991,318,437,3742,156,128,79,62,45
1,20000,301,839,6594,6467,3810,588,2155,260,428,3368,94,137,10,103,50
1,20000,235,892,6423,6487,3665,536,1898,281,440,3405,105,213,50,91,17
1,20000,5314,269,6201,6067,3628,510,2188,282,387,3428,101,207,29,88,28
1,20000,269,917,6445,6427,3807,529,2176,338,474,3808,94,75,48,110,15
1,20000,278,861,6378,6413,3880,484,1882,312,399,3471,82,158,83,124,119
1,20000,3199,551,6441,6492,3703,530,2151,304,372,3448,79,156,59,88,46
1,20000,235,934,6336,6344,3859,478,2095,313,381,3575,67,120,40,123,55
1,20000,286,845,6743,6675,3764,570,1948,376,429,3650,31,137,44,46,63
1,20000,221,886,6503,6463,3493,564,1154,141,290,3024,78,118,75,54,46
1,20000,309,827,6398,6354,3732,514,1513,119,360,2568,122,137,77,200,66
1,20000,261,897,6093,6123,3617,409,2014,140,290,3315,43,109,87,59,42
1,20000,3865,474,6398,6341,3680,581,2153,343,533,3286,59,1226,12,55,30
1,20000,250,904,6423,6268,3581,532,2248,299,414,3670,77,110,27,122,11
1,20000,249,931,6454,6384,3379,463,2039,281,469,3483,64,125,28,125,6
1,20000,256,839,6593,6680,3443,487,2055,284,318,3349,83,127,39,115,37
1,20000,3959,452,6311,6554,3501,529,1665,282,311,3480,72,254,2,118,21
1,20000,254,912,6422,6607,3515,446,2152,284,419,3429,136,166,39,88,75
1,20000,289,886,6751,6752,3382,561,2038,288,368,3485,173,158,35,91,1
1,20000,3645,479,6530,6626,3490,507,2025,332,448,3428,121,198,104,64,37
1,20000,235,936,6347,6396,3396,524,2100,291,396,3705,83,144,34,74,76
1,20000,252,910,6015,6176,3745,646,2234,271,390,3524,89,139,60,14,28
1,20000,245,939,6334,6347,3734,563,2119,244,323,3373,88,61,39,133,59
1,20000,270,870,6349,6142,3608,554,1680,309,386,3707,123,112,121,79,43
1,20000,248,942,6661,6722,3652,583,2116,256,443,3684,31,136,20,130,76
1,20000,278,871,6427,6432,3699,534,1854,318,458,3435,97,134,47,90,63
1,20000,251,923,6527,6572,3832,510,2102,326,320,3804,44,74,14,107,80
1,20000,344,900,6799,6721,3863,525,2138,251,299,3525,76,63,2,88,65
1,20000,254,891,6439,6386,3830,508,1922,314,381,3379,78,189,126,91,51
1,20000,243,938,6387,6171,3486,508,2107,337,383,3286,95,205,57,66,59
1,20000,148,896,6522,6600,3722,514,1914,254,233,3450,77,121,28,61,42
1,20000,223,940,6448,6571,3737,539,2029,379,406,3311,77,114,88,140,43
1,20000,235,862,6501,6529,3686,554,2237,398,445,3565,104,190,41,156,27
1,20000,346,877,6546,6384,3445,509,2094,293,453,3547,81,130,57,167,91
1,20000,216,810,6748,6722,3587,503,2022,264,388,3337,84,177,98,123,84
1,20000,274,827,6389,6388,3639,533,2021,313,489,3354,73,970,23,69,42
1,20000,255,709,6371,6488,3656,516,2253,338,377,3037,42,147,54,97,56
1,20000,212,861,4717,4718,2523,279,1852,280,423,3328,95,141,61,127,80
1,20000,189,803,6438,6534,3654,564,1949,264,371,3333,105,194,40,116,73
1,20000,259,883,6317,6186,3749,563,2016,317,429,3398,62,888,24,92,48
1,20000,240,900,6550,6590,3689,534,2102,279,410,3445,68,199,72,104,58
1,20000,241,942,6538,6685,3722,566,1895,315,369,3069,35,126,51,114,42
1,20000,167,841,6572,6608,3624,577,2218,348,350,3572,109,146,60,135,41
1,20000,233,943,6543,6634,3741,524,2174,295,362,3496,106,117,108,114,23
1,20000,286,922,6243,6329,3418,481,2009,303,431,3410,68,119,0,103,31
1,20000,101,787,6530,6552,3613,495,1970,339,382,3643,47,112,63,155,54
1,20000,308,928,6818,6563,3641,605,1940,248,373,3630,95,137,38,93,37
1,20000,229,922,6550,6481,3947,541,1820,209,296,3270,62,144,78,110,55
1,20000,208,863,6470,6461,3469,537,1973,330,424,3229,22,910,21,83,62
1,20000,254,866,6503,6483,3523,629,1939,343,452,3242,99,164,24,109,14
1,20000,223,782,6432,6312,3606,589,2017,312,318,3415,92,183,43,110,50
1,20000,234,832,6766,6568,3770,553,2126,272,516,3256,77,861,23,44,40
1,20000,319,912,6744,6596,3799,531,1933,274,410,3433,113,193,18,125,45
1,20000,271,922,6374,6457,3483,537,2891,376,498,2905,98,170,55,194,51
1,20000,267,877,6935,6729,3651,611,2369,365,453,2860,87,110,77,114,46
1,20000,323,785,6589,6513,3478,536,1850,313,341,3607,120,96,42,131,97
1,20000,268,778,6433,6457,3736,594,2019,229,520,3225,45,954,53,101,29
1,20000,276,847,6535,6704,3827,454,1845,144,289,3160,104,156,97,116,40
1,20000,215,950,6544,6482,3552,599,1636,443,131,3195,95,184,52,144,51
1,20000,267,861,6436,6271,3338,543,1858,0,440,3334,70,849,19,52,37
1,20000,271,770,6483,6312,3831,570,1942,145,447,3091,88,923,48,96,48
1,20000,168,889,6088,6177,3970,436,1359,129,380,2645,71,130,50,89,53
1,20000,218,919,6541,6595,3647,540,1960,0,595,3317,77,802,11,70,25
1,20000,326,867,6479,6425,3504,566,1884,143,146,3487,90,162,68,152,48
1,20000,264,780,6689,6543,3763,581,1327,264,129,3052,55,161,79,102,54
1,20000,316,897,6666,6594,3778,539,1704,313,311,3729,82,107,29,142,34
1,20000,302,797,6537,6530,3605,537,2295,306,435,3516,62,97,75,122,45
1,20000,322,968,6928,7151,4414,547,2066,290,448,2924,61,909,18,76,43
1,20000,253,828,6596,6594,3761,541,1217,0,146,3507,32,966,38,99,36
1,20000,261,806,6489,6423,3685,506,1463,146,291,3011,82,141,70,97,29
1,20000,224,734,6370,6358,3609,537,1610,280,434,2912,106,133,68,140,59
1,20000,189,744,6703,6551,3698,472,1854,297,436,2991,69,163,47,118,60
1,20000,257,875,6486,6391,3551,530,1773,0,0,3505,67,806,22,56,29
1,20000,272,873,6842,6609,3667,574,1558,136,298,2959,89,187,46,103,57
1,20000,3241,485,6412,6530,3622,523,1639,140,128,2967,82,344,147,211,66
1,20000,243,942,6433,6395,3724,583,2228,0,138,2784,53,150,39,55,82
1,20000,245,858,6492,6456,3907,593,1383,139,135,3238,76,202,84,161,53
1,20000,202,888,6493,6442,3781,563,2117,339,297,3323,152,189,79,135,76
1,20000,1435,629,6722,6633,3614,565,1949,138,276,2712,144,106,35,174,38
1,20000,278,864,6614,6637,3641,567,1372,0,141,3050,83,147,111,115,68
1,20000,273,794,6597,6324,3749,581,1492,134,306,3378,111,230,46,199,64
1,20000,318,756,6460,6590,3866,623,1144,0,299,2662,62,203,110,154,70
1,20000,214,846,6681,6714,3737,513,1628,0,295,2965,106,241,76,63,69
1,20000,275,867,6455,6504,3787,524,1338,137,294,3446,107,139,15,91,36
1,20000,4037,444,6472,6440,3692,606,1532,0,425,2890,89,198,49,93,24
1,20000,265,855,6387,6584,3751,515,1334,151,0,3151,60,1220,30,45,18
1,20000,3704,485,6418,6507,3702,561,1793,0,295,3428,105,790,13,48,57
1,20000,238,828,6969,6838,3975,599,1915,0,284,3003,78,233,60,194,83
1,20000,281,881,8434,8471,4476,516,2063,256,508,3405,77,134,36,136,53
1,20000,240,900,6569,6622,3807,554,1878,0,0,2790,106,226,41,34,69
1,20000,258,845,6524,6653,3665,508,2471,144,313,3199,68,167,54,127,1
1,20000,3980,442,6572,6510,3877,532,1005,459,308,3499,53,144,54,140,21
1,20000,270,837,6371,6444,3811,574,1492,0,0,3080,72,105,33,117,0
1,20000,3755,450,6468,6389,3668,559,1724,146,290,3242,100,165,74,139,42
1,20000,3354,450,6400,6248,3447,553,1484,139,429,2905,88,215,100,168,111
1,20000,225,875,6501,6367,3663,582,1418,141,299,3039,86,121,82,47,54
1,20000,307,751,6477,6278,3610,517,1484,115,358,2554,119,121,84,202,75
1,20000,277,893,5840,5979,3418,413,1982,144,296,3364,39,105,91,58,29
1,20000,264,791,6490,6444,3774,505,1518,134,285,2865,89,148,71,103,34
1,20000,240,734,6562,6279,3546,547,1770,279,430,2933,99,138,66,133,67
1,20000,185,692,6556,6453,3855,472,1928,289,435,2891,63,151,44,105,73
1,20000,251,709,6422,6420,3753,533,1943,0,0,3456,57,806,24,49,27
1,20000,268,876,6764,6639,3792,570,1710,137,288,2961,78,181,53,114,50
1,20000,3271,497,6332,6292,3527,527,1523,140,132,2904,68,342,143,198,74
1,20000,251,937,6447,6562,3672,568,2333,0,130,2618,70,152,45,59,79
1,20000,238,869,6545,6431,3685,608,1518,145,140,3324,76,201,82,172,47
1,20000,212,890,6405,6323,3563,557,2284,327,282,3438,154,191,75,139,78
1,20000,272,919,6551,6623,3734,535,2176,334,468,3639,77,75,63,118,6
1,20000,275,843,6448,6615,3791,483,1991,311,394,3354,83,165,90,108,112
