Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,270,1757,9558,9558,8496,885,4272,194,971,3689,180,0,180,0,180
1,20000,342,2735,9333,9333,8000,833,4848,202,1212,3636,0,180,0,180,180
1,20000,508,1695,7778,7778,6825,1111,5739,348,696,2609,154,0,154,154,0
1,20000,325,2276,7869,7869,7377,1311,5000,303,758,2576,333,167,0,167,0
1,20000,342,1538,8393,8393,8571,1429,3802,165,496,3140,149,149,149,149,0
1,20000,305,1832,9455,9455,8364,1636,4286,357,714,2500,161,323,323,323,161
1,20000,488,2114,8430,8430,8099,826,4815,370,556,3333,163,163,0,325,0
1,20000,440,2857,7376,7376,5957,851,4370,168,504,2689,165,165,0,165,165
1,20000,455,2273,8750,8750,7857,1250,4874,336,1008,3193,0,0,0,169,0
1,20000,408,2449,7903,7903,6613,968,4248,531,708,3894,0,0,0,476,159
1,20000,348,1739,9344,9344,7377,1148,3411,310,465,2481,161,484,161,484,0
1,20000,426,1277,8413,8413,6825,794,5321,550,550,3670,174,0,0,348,174
1,20000,357,2500,7969,7969,6563,938,4651,465,775,2791,177,177,354,354,0
1,20000,696,1913,8644,8644,7797,1017,4673,374,748,3738,357,357,179,357,0
1,20000,476,1587,8739,8739,7563,1008,4655,517,1034,2586,0,294,294,147,0
1,20000,141,1690,8760,8760,7273,992,5641,513,1026,2906,171,171,171,0,0
1,20000,153,1527,9444,9444,7963,1296,4628,165,331,3636,171,0,0,171,171
1,20000,477,983,8956,9089,8576,1041,3846,337,972,3343,321,159,0,167,0
1,20000,289,1434,9296,9170,8287,897,4034,208,979,3471,188,0,192,0,184
1,20000,358,2443,8940,9229,7862,853,4682,219,904,3296,0,182,0,181,196
1,20000,523,1548,7494,7388,6645,847,5360,353,701,2400,165,0,158,169,0
1,20000,333,1950,7717,7526,7044,1200,4683,318,772,2221,335,187,0,187,0
1,20000,345,1338,8030,8065,8251,1272,3569,177,506,3031,156,169,156,154,0
1,20000,320,1609,9130,9106,8204,1296,4046,364,730,2313,174,341,330,325,172
1,20000,517,1482,7684,7874,7481,660,5189,740,926,3192,184,184,0,0,0
1,20000,202,1318,10993,10718,8619,946,3574,717,714,3031,811,414,205,419,0
1,20000,168,1920,8203,8216,7216,1271,4820,594,810,3788,0,186,170,0,179
1,20000,546,944,7889,7909,7597,979,3650,176,713,5829,680,334,0,0,0
1,20000,791,2049,9330,9283,8408,829,3889,344,728,2720,201,187,194,204,390
1,20000,205,2875,7881,7882,6780,1142,3842,675,834,2607,0,306,163,172,0
1,20000,211,1407,9238,9391,8296,1110,3354,343,861,2219,0,0,165,160,0
1,20000,421,2336,8406,8387,7873,1008,4801,183,1047,2988,329,315,316,160,0
1,20000,452,1650,7863,7917,6284,855,4677,357,705,2460,191,189,0,0,178
1,20000,373,1969,9669,9861,8282,987,3751,543,709,2506,205,0,212,204,0
1,20000,446,2256,7152,7096,6493,950,4484,172,701,3486,194,373,376,202,185
1,20000,380,2141,7788,7805,6221,960,5097,481,327,1987,193,177,0,369,0
1,20000,209,2095,8897,8776,7334,1144,3962,192,942,2635,187,190,0,0,0
1,20000,827,2255,7610,7765,6816,745,3659,302,889,2121,351,168,172,351,0
1,20000,435,1800,8597,8565,6971,1291,4549,380,631,5305,189,175,185,180,0
1,20000,385,1718,8623,8367,7094,510,3787,361,878,3003,201,0,0,193,0
1,20000,377,1745,8099,7974,7575,860,5117,338,846,3145,0,0,0,0,0
1,20000,474,2049,9262,9491,7054,901,3718,329,729,4412,186,351,181,362,0
1,20000,606,1414,9818,9818,7273,909,3636,496,992,3306,0,175,175,175,0
1,20000,577,2115,8547,8547,8034,684,4603,476,635,3175,172,345,0,345,0
1,20000,444,1630,8889,8889,8205,1026,4444,370,556,3704,0,0,0,150,0
1,20000,584,2044,7934,7934,7438,1322,5546,168,1008,3361,179,0,0,0,179
1,20000,294,1765,8621,8621,7586,1034,4746,508,847,2712,0,160,320,160,160
1,20000,392,1961,8028,8028,6338,845,4828,345,862,3103,325,163,0,0,0
1,20000,455,1970,9455,9455,7273,1091,5254,339,339,3559,171,171,171,342,0
1,20000,597,2239,9043,9043,7478,1217,5345,517,1034,3793,374,187,0,187,187
1,20000,299,1343,8333,8333,7667,1000,4074,278,648,6574,174,174,348,0,174
1,20000,531,2124,8889,8889,7521,1197,4122,305,763,3206,160,320,160,160,160
1,20000,508,1864,8065,8065,7742,645,5505,734,917,3486,174,174,0,0,0
1,20000,190,1714,11111,11111,8889,1212,3894,708,708,3363,800,400,200,400,0
1,20000,149,2239,8522,8522,7478,1391,5192,577,1154,4038,0,168,168,0,168
1,20000,531,1239,8130,8130,7805,976,3772,175,702,5965,661,331,0,0,0
1,20000,777,2330,9434,9434,8679,1132,4202,336,1008,2857,185,185,185,185,370
1,20000,200,3000,8125,8125,7031,1250,4132,661,826,2810,0,305,153,153,0
1,20000,194,1748,9636,9636,8545,1273,3559,339,847,2373,0,0,157,157,0
1,20000,417,2500,8571,8571,8067,1345,5042,168,1345,3361,313,313,313,156,0
1,20000,435,1957,8235,8235,6555,840,5043,348,1043,2609,171,171,0,0,171
1,20000,503,1795,8227,8106,7775,846,4593,386,576,3008,176,166,0,342,0
1,20000,446,2534,7017,7096,5577,861,4131,173,521,2464,180,172,0,176,182
1,20000,468,1877,8382,8449,7663,1115,4757,352,750,2871,0,0,0,176,0
1,20000,409,2169,7719,7718,6280,988,3989,545,713,3494,0,0,0,491,175
1,20000,367,1497,9122,9118,7005,1041,3230,329,482,2230,175,501,162,491,0
1,20000,611,1119,9438,9660,7020,927,3264,509,1000,2940,0,189,185,195,0
1,20000,584,1722,8393,8402,7871,701,4326,481,654,3069,186,347,0,348,0
1,20000,459,1445,8648,8650,7902,779,4163,378,564,3590,0,0,0,165,0
1,20000,597,1740,7563,7676,7073,966,5438,185,891,3131,189,0,0,0,192
1,20000,313,1552,8436,8246,7413,910,4530,513,853,2515,0,162,325,166,179
1,20000,397,1661,7875,7726,6002,849,4724,346,879,2771,338,177,0,0,0
1,20000,459,1841,9346,9242,7148,848,4922,351,346,3181,180,180,173,355,0
1,20000,605,1951,8876,8868,7087,820,5233,522,924,3574,376,190,0,196,194
1,20000,317,1132,8010,8087,7373,761,3954,290,667,6219,187,183,355,0,185
1,20000,549,1923,8511,8780,7186,851,3818,309,775,3018,174,334,175,168,165
1,20000,354,2301,10000,10000,8431,980,4035,526,702,2807,192,0,192,192,0
1,20000,444,2444,7419,7419,6774,1129,4615,171,1026,3761,183,367,367,183,183
1,20000,360,2523,8000,8000,6615,1231,5397,476,317,2381,175,175,0,351,0
1,20000,208,2292,9060,9060,7521,1368,4112,187,935,2804,183,183,0,0,0
1,20000,816,2449,8000,8000,7167,1000,3881,299,1045,2239,331,165,165,331,0
1,20000,426,1915,8739,8739,7227,1513,4815,370,617,5556,172,172,172,172,0
1,20000,366,1951,8760,8760,7438,496,4035,351,877,3333,182,0,0,182,0
1,20000,370,2099,8305,8305,7797,847,5289,331,826,3306,0,0,0,0,0
1,20000,472,2362,9643,9643,7321,893,4041,311,725,4560,172,345,172,345,0
1,20000,606,1939,10000,10000,9038,1538,4519,192,481,4231,0,0,0,169,0
1,20000,526,1228,7541,7541,7213,1148,3586,690,552,2483,169,508,169,508,0
1,20000,400,1600,8125,8125,7188,1406,4755,140,420,2797,189,189,189,377,189
1,20000,541,2703,8929,8929,8036,1429,4225,282,845,2254,451,150,301,150,0
1,20000,617,1681,9738,9773,8932,1268,4408,200,495,3914,0,0,0,186,0
1,20000,528,983,7400,7219,6874,939,3290,708,564,2345,179,521,172,527,0
1,20000,417,1485,7839,7963,6971,1187,4379,160,430,2682,191,205,196,381,201
1,20000,549,2496,8772,8557,7668,1199,4017,287,856,2006,452,153,303,166,0
1,20000,442,988,8302,8060,6552,799,5070,557,559,3560,190,0,0,354,186
1,20000,371,2239,7737,7590,6194,947,4271,475,784,2662,185,189,366,366,0
1,20000,697,1739,8317,8390,7494,642,4367,386,760,3550,371,375,194,376,0
1,20000,489,1284,8380,8493,7281,635,4344,520,785,2207,0,312,311,164,0
1,20000,145,1559,8434,8503,6948,1011,5464,533,835,2636,191,178,180,0,0
1,20000,158,1334,9242,9226,7757,937,4286,183,344,3240,187,0,0,173,189
1,20000,467,889,9098,8896,8637,1099,3661,336,953,3509,328,171,0,176,0
1,20000,600,1912,8776,8877,7174,1043,5213,536,903,3415,380,192,0,192,199
1,20000,305,1203,8161,7945,7344,621,3955,283,652,6263,192,193,363,0,177
1,20000,545,1812,8497,8660,7287,845,3939,308,765,2865,178,324,178,170,161
1,20000,515,1710,7858,7700,7466,662,5246,747,927,3114,175,183,0,0,0
1,20000,203,1466,10742,10912,8774,997,3558,720,721,3078,810,407,218,408,0
1,20000,162,2085,8202,8362,7302,1009,5070,590,880,3834,0,175,188,0,171
1,20000,538,1136,7994,7871,7439,994,3629,188,708,5726,668,343,0,0,0
1,20000,787,2220,9098,9205,8359,894,4077,339,907,2749,200,203,191,197,374
1,20000,209,2833,7987,7910,6702,880,3945,670,846,2571,0,314,156,164,0
1,20000,206,1410,9485,9270,8292,1112,3329,358,848,2030,0,0,161,169,0
1,20000,435,2269,8412,8247,7934,1146,4907,181,1027,2975,321,317,319,170,0
1,20000,449,1774,7871,7968,6287,846,4890,356,768,2272,189,182,0,0,180
1,20000,358,1990,9771,9704,8319,993,3701,535,713,2654,193,0,196,203,0
1,20000,448,2236,7282,7301,6458,944,4247,172,668,3625,201,373,387,197,187
1,20000,379,2159,7668,7706,6329,908,5045,479,331,2241,176,179,0,370,0
1,20000,219,2071,8700,8941,7314,1110,3989,190,947,2489,194,190,0,0,0
1,20000,828,2343,7792,7769,6911,854,3486,300,717,1877,343,181,167,337,0
1,20000,439,1795,8513,8593,6999,1223,4609,387,626,5404,181,174,192,191,0
1,20000,382,1759,8421,8536,7092,500,3863,365,894,2953,200,0,0,202,0
1,20000,379,1713,8085,7993,7400,854,5152,351,835,2953,0,0,0,0,0
1,20000,488,1973,9308,9269,7016,903,3929,325,733,4361,176,353,174,358,0
1,20000,620,1716,9799,9733,8693,1381,4211,195,485,3945,0,0,0,176,0
1,20000,535,996,7365,7330,7083,748,3358,697,556,2168,174,511,170,528,0
1,20000,405,1439,7983,7860,6954,1039,4543,141,433,2644,203,196,190,378,199
1,20000,544,2431,8642,8678,7736,1038,4111,302,859,2086,462,157,319,157,0
1,20000,439,1073,8119,8254,6684,800,4940,559,552,3418,188,0,0,357,185
1,20000,349,1619,9144,8958,7086,838,3301,318,485,2141,178,497,165,486,0
1,20000,616,1238,9711,9714,7127,925,3297,515,994,3201,0,182,195,176,0
1,20000,589,1784,8242,8409,7901,689,4401,492,641,2902,180,348,0,348,0
1,20000,450,1460,8508,8745,8048,656,4142,371,564,3453,0,0,0,161,0
1,20000,604,1797,7624,7551,7234,1114,5419,188,883,3058,199,0,0,0,182
1,20000,312,1599,8260,8394,7473,815,4592,519,855,2523,0,174,338,180,164
1,20000,220,2846,7813,7768,6646,1081,3766,674,837,2619,0,322,154,160,0
1,20000,195,1489,9460,9510,8271,1039,3169,340,860,2193,0,0,165,162,0
1,20000,431,2286,8292,8291,7895,1171,4705,184,1040,3084,325,317,314,167,0
1,20000,445,1795,7976,8055,6363,850,4847,368,744,2231,180,178,0,0,189
1,20000,355,2056,9805,9660,8180,985,3747,533,704,2455,197,0,193,210,0
1,20000,445,2344,7309,7249,6633,970,4272,179,633,3571,187,381,385,200,197
1,20000,380,2271,7789,7866,6317,1108,5082,484,330,2259,183,193,0,357,0
1,20000,226,2188,8748,8770,7318,1095,3722,205,937,2566,194,194,0,0,0
1,20000,830,2124,7859,7673,6914,868,3482,311,801,1969,336,181,185,338,0
1,20000,444,1596,8613,8404,6857,1192,4499,387,621,5251,185,185,187,177,0
1,20000,385,1831,8430,8529,7282,501,3747,366,882,2980,196,0,0,201,0
1,20000,384,1869,8018,7966,7517,860,4935,343,842,3186,0,0,0,0,0
1,20000,372,2244,7859,7838,6301,957,4440,476,780,2473,180,182,362,356,0
1,20000,716,1812,8356,8343,7688,847,4511,377,755,3612,374,375,180,377,0
1,20000,488,1206,8423,8493,7309,818,4366,518,677,2352,0,300,296,148,0
1,20000,153,1400,8522,8424,7165,994,5505,530,871,2581,191,173,181,0,0
1,20000,166,1158,9116,9078,7750,1046,4460,176,347,3352,181,0,0,178,173
1,20000,468,1069,8867,9074,8406,1279,3617,324,971,3293,315,166,0,163,0
1,20000,280,1517,9190,9226,8161,904,4130,207,986,3431,194,0,199,0,196
1,20000,351,2461,9165,8969,7758,840,4652,211,1002,3337,0,188,0,183,195
1,20000,523,1326,7567,7452,6723,743,5612,364,712,2269,174,0,173,155,0
1,20000,334,2131,7708,7498,7078,921,4785,318,772,2283,352,171,0,183,0
1,20000,410,1603,7870,7753,5998,858,4651,359,875,2885,343,176,0,0,0
1,20000,464,1775,9301,9172,6925,748,5098,357,347,3365,188,191,172,345,0
1,20000,608,2120,8692,8841,7192,1008,5130,535,797,3411,391,198,0,194,199
1,20000,314,1209,7981,8041,7349,704,3734,285,649,6430,194,177,359,0,177
1,20000,535,1853,8552,8566,7320,926,3963,311,767,3082,166,339,174,172,175
1,20000,521,1568,7902,7783,7632,657,5259,740,919,3156,188,193,0,0,0
1,20000,202,1587,10749,10939,8516,959,3569,719,728,3198,817,416,202,415,0
