Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
0,20000,963,1907,720,1982,373,718,0,0,0,2048,361,1396,8460,5111,0
0,20000,921,1534,870,1712,0,1384,322,83,130,2527,288,563,8741,5229,0
0,20000,966,1528,2066,1612,55,468,206,0,0,2145,1420,576,8600,5039,0
0,20000,922,1594,1878,1491,45,613,156,69,131,2196,299,1444,8780,5395,0
0,20000,951,1827,877,1566,0,1274,492,0,0,2062,341,1439,7246,4559,0
0,20000,545,1411,736,2054,366,738,335,14,123,2230,338,1158,4429,3066,0
0,20000,986,657,863,1650,0,1370,165,53,166,2595,396,1267,4615,4007,0
0,20000,955,1512,1830,1796,59,470,216,0,0,2168,1580,566,8677,5036,0
0,20000,812,2924,2055,1830,67,453,169,102,128,2039,618,1350,6934,4427,0
0,20000,546,1419,2091,1587,46,589,201,71,146,2231,333,1387,4491,2966,0
0,20000,1001,1400,1910,1676,43,664,153,41,112,2040,377,1197,4698,4169,0
0,20000,843,1498,727,1989,367,717,0,0,0,2214,1604,1343,7068,4296,0
0,20000,980,1634,877,1639,0,1392,168,49,93,1896,308,1430,7329,4929,0
0,20000,604,2273,1958,1829,74,467,0,0,0,2016,375,1326,4731,3332,0
0,20000,808,2878,1922,1598,70,465,164,96,128,2057,627,1228,6995,4413,0
0,20000,562,1371,1920,1399,51,603,195,55,150,2083,328,1242,4591,3021,0
0,20000,998,1558,2042,1542,43,669,155,44,96,1828,376,1435,4629,4020,0
0,20000,906,1475,882,1536,0,1261,337,64,134,2388,289,557,8714,5320,0
0,20000,1001,646,860,1745,0,1423,169,49,145,2591,374,1363,4616,4036,0
0,20000,959,1625,2086,1516,47,591,102,0,0,1687,296,0,7389,4845,0
0,20000,945,1768,1900,1753,42,672,0,0,0,2049,630,1988,4904,4052,0
0,20000,550,1621,734,2061,381,720,327,13,132,2006,328,1345,4442,3102,0
0,20000,962,1524,1871,1388,51,605,107,0,0,1764,307,0,7301,4721,0
0,20000,955,1709,2019,1621,55,664,0,0,0,2115,621,1887,4791,3928,0
0,20000,839,1537,723,2175,361,719,0,0,0,2264,1647,1452,7167,4404,0
0,20000,835,1821,2025,1472,58,602,145,15,132,1704,1419,1870,7013,4498,0
0,20000,971,1879,1976,1733,62,670,119,45,163,2211,301,1183,7480,4877,0
0,20000,955,1663,733,1948,369,739,0,0,0,2191,373,1257,8590,5190,0
0,20000,566,1592,738,1897,379,737,327,18,124,2001,335,1223,4638,2936,0
0,20000,907,1662,1911,1494,65,595,164,62,129,2276,311,1228,8680,5236,0
0,20000,994,667,864,1704,0,1501,170,38,156,2559,380,1352,4566,4069,0
0,20000,949,1459,1912,1654,56,469,196,0,0,2196,1643,563,8502,5202,0
0,20000,918,1742,1897,1522,47,612,162,64,148,2241,302,1421,8631,5181,0
0,20000,950,1913,865,1679,0,1366,493,0,0,2078,328,1464,7303,4574,0
0,20000,951,1534,2056,1681,67,455,0,0,0,2183,377,0,4973,4118,0
0,20000,951,1874,736,2079,379,725,0,0,0,1984,371,1247,8532,5022,0
0,20000,551,1519,736,2002,368,732,337,29,138,1996,331,1306,4638,2884,0
0,20000,983,667,870,1768,0,1410,181,38,155,2598,380,1348,4711,4108,0
0,20000,965,1684,1902,1712,73,453,201,0,0,2291,1424,568,8582,5049,0
0,20000,919,1483,1931,1483,44,613,163,68,147,2083,297,1241,8734,5382,0
0,20000,952,1788,863,1699,0,1408,483,0,0,1860,332,1243,7432,4590,0
0,20000,942,1498,1885,1702,59,459,0,0,0,2210,391,0,4916,3906,0
0,20000,903,1386,867,1679,0,1474,325,67,130,2536,305,579,8843,5260,0
0,20000,805,2932,1902,1739,63,459,180,92,135,2119,623,1243,6998,4399,0
0,20000,975,2123,882,1970,0,1683,484,0,0,2223,354,1781,7721,5100,0
0,20000,963,2098,2243,1964,62,486,0,0,0,2645,385,0,5343,4168,0
0,20000,855,2045,2373,1692,64,615,167,44,150,2175,1736,1955,7164,4749,0
0,20000,993,2124,1940,2006,67,708,130,64,163,2341,321,1479,7660,4919,0
0,20000,992,2005,882,2155,0,1860,188,63,118,2278,315,1830,7599,4947,0
0,20000,613,2662,2202,2051,67,474,0,0,0,2317,381,1423,5145,3334,0
0,20000,859,1905,731,2382,382,741,0,0,0,2446,1685,1667,7250,4712,0
0,20000,999,1856,867,1900,0,1578,186,54,98,2256,313,1760,7662,5252,0
0,20000,1015,671,890,1794,0,1768,169,65,159,2766,390,1606,4998,4573,0
0,20000,957,2063,2461,1879,95,491,199,0,0,2439,1733,583,8844,5274,0
0,20000,940,1736,2288,1871,51,632,170,96,163,2365,312,1650,9003,5641,0
0,20000,951,1884,2371,1763,69,475,0,0,0,2359,405,0,5180,4176,0
0,20000,854,1929,2361,1853,60,612,174,55,130,1975,1599,2272,7296,4556,0
0,20000,986,2116,2041,1783,76,682,124,60,174,2232,291,1403,7925,5095,0
0,20000,957,1823,742,2047,375,744,0,0,0,2169,371,1534,8896,5534,0
0,20000,932,1773,879,2136,0,1873,354,106,159,2917,304,585,9042,5685,0
0,20000,825,2832,2267,1986,83,480,198,119,140,2418,639,1649,7181,4549,0
0,20000,553,1809,2052,1802,57,617,210,68,171,2461,345,1641,4818,3073,0
0,20000,1001,1682,2098,1754,66,667,164,55,131,2207,397,1282,4878,4339,0
0,20000,599,2603,2143,2082,85,472,0,0,0,2156,385,1312,4756,3654,0
0,20000,991,1583,2359,1542,78,598,129,0,0,2194,307,0,7488,4914,0
0,20000,961,1947,2070,1900,53,694,0,0,0,2348,620,1913,5231,4280,0
0,20000,993,1846,873,1925,0,1726,171,75,100,2144,326,1559,7546,5251,0
0,20000,626,2518,2203,1876,79,471,0,0,0,2443,395,1702,4835,3304,0
0,20000,963,1801,2386,1666,61,622,102,0,0,2221,300,0,7519,4835,0
0,20000,979,1884,2092,1473,76,610,121,0,0,2069,308,0,7586,5178,0
0,20000,966,2015,2189,1951,45,683,0,0,0,2410,639,2026,5282,4221,0
0,20000,862,2059,2007,1742,75,625,156,60,146,2083,1546,2291,7479,4512,0
0,20000,959,1854,2413,1801,54,688,0,0,0,2368,635,2059,5044,4178,0
0,20000,558,1798,737,2103,384,738,343,48,150,2320,341,1621,4885,3344,0
0,20000,18,7,4,20,10,5,11,22,18,24,5,6,8,18,0
0,20000,565,1517,2027,1413,57,613,195,72,147,2092,339,1463,4458,2904,0
0,20000,984,1362,1988,1561,59,670,160,41,109,1888,394,1204,4638,4158,0
0,20000,832,1565,728,2009,372,722,0,0,0,2149,1585,1467,6972,4392,0
0,20000,966,1674,865,1583,0,1307,177,55,104,2084,289,1366,7363,4872,0
0,20000,613,2510,1846,1768,68,468,0,0,0,2114,365,1173,4688,3266,0
0,20000,964,1992,1924,1604,57,667,101,49,142,2169,302,1320,7445,4746,0
0,20000,956,1886,736,2070,381,719,0,0,0,2119,380,1468,8489,5112,0
0,20000,906,1442,863,1737,0,1317,324,62,147,2637,294,567,8865,5343,0
0,20000,811,2682,2064,1714,64,473,173,92,131,2106,607,1392,6935,4276,0
0,20000,568,1684,749,2382,386,752,351,22,147,2465,347,1516,4569,3331,0
0,20000,998,660,873,1835,0,1739,177,67,173,2734,419,1373,4804,4335,0
0,20000,968,1729,2046,2188,66,488,239,0,0,2361,1870,583,8964,5245,0
0,20000,836,3146,2207,2204,80,455,182,116,131,2327,635,1555,7066,4615,0
0,20000,550,1534,2310,1947,56,604,221,82,154,2477,337,1674,4845,3191,0
0,20000,1292,1685,2041,1805,47,677,165,53,134,2428,397,1459,5031,4486,0
0,20000,866,1602,752,2161,373,722,0,0,0,2455,1944,1576,7419,4444,0
0,20000,992,1933,898,1937,0,1586,178,66,99,2060,313,1615,7721,5128,0
0,20000,614,2585,2070,2000,93,490,0,0,0,2389,377,1724,5082,3478,0
0,20000,830,3165,2295,1715,94,478,171,106,139,2254,646,1557,7360,4584,0
0,20000,575,1682,2179,1549,60,613,196,66,156,2358,342,1406,4928,3386,0
0,20000,1022,1856,2231,1656,61,692,172,46,117,2160,399,1644,4974,4342,0
0,20000,916,1768,906,1700,0,1422,362,89,153,2558,314,582,9062,5469,0
0,20000,1172,666,862,1871,0,1810,185,61,149,2833,387,1648,4810,4399,0
0,20000,965,1943,2356,1653,70,594,110,0,0,1887,318,0,7782,5045,0
0,20000,964,2091,2223,1944,59,683,0,0,0,2206,633,2370,5243,4241,0
0,20000,575,1789,745,2240,405,730,349,18,133,2333,346,1593,4757,3403,0
0,20000,987,1883,2112,1583,53,611,123,0,0,2054,312,0,7569,4853,0
0,20000,975,1914,2352,1964,79,679,0,0,0,2457,642,2134,4929,4184,0
0,20000,862,1748,729,2284,374,722,0,0,0,2508,1854,1660,7298,4649,0
0,20000,846,2137,2279,1809,81,626,147,23,145,1981,1653,2211,7230,4694,0
0,20000,991,2018,2180,2047,85,673,142,61,164,2314,323,1410,7593,4994,0
0,20000,976,1998,757,2179,375,744,0,0,0,2387,392,1456,8988,5453,0
0,20000,589,1926,755,2190,396,742,342,28,135,2395,354,1521,4886,3043,0
0,20000,856,1740,745,2341,388,743,0,0,0,2295,1753,1773,7087,4501,0
0,20000,566,1466,1979,1423,41,603,212,70,148,2118,348,1241,4658,3068,0
0,20000,986,1536,1850,1699,41,677,152,49,95,2023,381,1313,4674,4232,0
0,20000,837,1418,715,2086,363,731,0,0,0,2092,1608,1510,7166,4292,0
0,20000,943,1643,1859,1620,60,458,0,0,0,2151,397,0,4803,4016,0
0,20000,838,1796,1956,1525,55,591,147,33,144,1826,1609,1777,6996,4494,0
0,20000,967,2079,1979,1595,60,687,98,34,149,2214,289,1305,7358,4847,0
0,20000,954,1756,718,2179,377,717,0,0,0,2057,382,1510,8500,5056,0
0,20000,921,1398,859,1783,0,1476,322,73,143,2367,294,573,8860,5220,0
0,20000,807,2727,1949,1580,58,471,163,100,115,2130,625,1172,6988,4369,0
0,20000,548,1377,1931,1456,65,594,200,61,146,2246,341,1456,4425,3046,0
0,20000,992,1597,1915,1624,50,671,163,37,89,1955,395,1228,4588,4090,0
0,20000,971,1892,868,1578,0,1489,495,0,0,1971,345,1419,7351,4799,0
0,20000,958,1594,1943,1591,55,472,0,0,0,2136,393,0,4855,4047,0
0,20000,852,1893,2048,1499,60,606,145,11,138,1696,1565,1735,7016,4499,0
0,20000,959,1547,1924,1641,60,679,0,0,0,2088,622,1779,5062,4038,0
0,20000,543,1391,723,2020,378,721,322,32,141,2176,341,1291,4670,3082,0
0,20000,990,659,882,1656,0,1372,168,54,161,2478,384,1486,4766,4272,0
0,20000,955,1647,1921,1741,54,453,213,0,0,2149,1600,567,8646,5086,0
0,20000,924,1587,1904,1527,42,601,161,65,145,2153,311,1407,8611,5378,0
0,20000,971,2025,875,1545,0,1396,496,0,0,2028,343,1272,7319,4691,0
0,20000,839,1493,722,2019,358,726,0,0,0,2241,1452,1302,7015,4434,0
0,20000,973,1475,882,1636,0,1332,175,71,111,2114,310,1506,7383,4950,0
0,20000,601,2299,1848,1645,53,458,0,0,0,2044,379,1357,4610,3267,0
0,20000,955,1482,1821,1384,50,594,104,0,0,1839,291,0,7255,4775,0
0,20000,952,1640,2035,1543,42,674,0,0,0,2180,630,1828,4867,3928,0
0,20000,966,1624,2230,2027,73,472,0,0,0,2370,395,0,5082,4274,0
0,20000,925,1685,875,1813,0,1611,335,76,131,2760,320,587,9198,5500,0
0,20000,824,3228,2025,2021,77,473,183,109,136,2265,629,1506,7218,4664,0
0,20000,583,1904,2134,1691,82,623,200,97,155,2339,346,1663,4766,3114,0
0,20000,999,1678,2197,1864,61,677,163,43,132,2179,405,1410,4784,4549,0
0,20000,1005,1795,902,2092,0,1745,196,62,114,2404,312,1750,7830,4943,0
0,20000,630,2579,2126,2145,87,459,0,0,0,2317,372,1420,4942,3591,0
0,20000,838,1966,741,2407,376,721,0,0,0,2465,1786,1590,7426,4695,0
0,20000,993,1901,888,2193,0,1646,187,66,99,2302,321,1563,7751,4998,0
0,20000,1004,676,889,1891,0,1769,185,47,150,2872,404,1782,4907,4579,0
0,20000,973,1808,2316,1856,94,483,220,0,0,2309,1827,565,8921,5286,0
0,20000,925,1734,2090,1685,67,634,170,98,161,2312,303,1574,9016,5654,0
0,20000,974,2067,2210,1831,74,475,0,0,0,2491,409,0,5336,4154,0
0,20000,849,1975,2352,1894,75,614,154,46,153,2037,1653,2046,7499,4466,0
0,20000,988,2210,2311,1757,69,689,125,58,189,2428,310,1402,7885,5178,0
0,20000,970,1840,728,2097,380,721,0,0,0,2209,373,1360,8821,5499,0
0,20000,915,1785,882,1845,0,1708,362,88,145,2998,295,583,9048,5595,0
0,20000,988,2007,2157,1938,70,692,119,45,175,2570,313,1328,7530,5115,0
0,20000,969,2148,731,2085,394,732,0,0,0,2165,368,1498,8741,5272,0
0,20000,925,1655,887,2004,0,1630,323,90,154,2654,306,579,9074,5416,0
0,20000,967,1804,2321,1970,66,470,211,0,0,2337,1815,599,8770,5266,0
0,20000,923,1932,2131,1790,57,617,171,70,144,2303,304,1724,8937,5579,0
0,20000,969,2210,901,1785,0,1462,512,0,0,2269,346,1750,7623,4847,0
0,20000,560,1799,749,2315,376,742,351,28,127,2414,353,1495,4547,3179,0
0,20000,999,671,867,1988,0,1527,187,67,174,2912,419,1419,4861,4406,0
0,20000,958,1681,2143,1914,84,474,234,0,0,2533,1809,589,8952,5290,0
0,20000,831,3169,2274,2030,85,459,185,114,141,2141,643,1461,7085,4549,0
0,20000,553,1753,2214,1923,52,607,226,82,150,2440,351,1751,4757,3174,0
0,20000,1259,1542,2040,1859,50,682,154,54,113,2401,402,1447,5049,4392,0
0,20000,866,1628,729,2135,368,742,0,0,0,2518,1804,1650,7381,4454,0
0,20000,999,1756,883,1763,0,1769,176,61,113,2029,321,1665,7506,5169,0
0,20000,614,2546,2063,2205,99,482,0,0,0,2183,399,1457,4834,3563,0
0,20000,827,3007,2159,1897,93,481,181,110,134,2247,634,1528,7165,4646,0
0,20000,586,1695,2258,1652,57,616,203,67,163,2402,337,1587,4954,3389,0
0,20000,1006,1888,2395,1682,44,671,173,60,117,2197,395,1705,4835,4176,0
0,20000,912,1708,907,1914,0,1626,353,80,137,2574,312,579,8873,5431,0
0,20000,1247,665,884,1905,0,1649,189,50,166,2892,390,1616,4724,4382,0
0,20000,963,1758,2257,1806,69,610,119,0,0,1923,309,0,7597,4974,0
0,20000,965,1987,2006,2005,60,696,0,0,0,2269,646,2220,5194,4452,0
0,20000,555,1728,753,2237,388,723,349,28,150,2314,350,1703,4819,3279,0
0,20000,965,1785,2092,1518,52,607,117,0,0,1941,323,0,7423,4958,0
0,20000,966,2078,2274,1942,72,682,0,0,0,2253,624,2250,4938,4241,0
0,20000,969,1654,2154,1566,57,601,124,0,0,2075,322,0,7721,5157,0
0,20000,969,1694,2142,2063,71,684,0,0,0,2332,633,1943,5178,4172,0
0,20000,984,1817,877,2112,0,1616,171,64,104,2232,328,1652,7601,5296,0
0,20000,630,2418,2197,1929,79,466,0,0,0,2497,385,1528,4810,3451,0
0,20000,976,1898,2226,1641,70,616,120,0,0,2122,306,0,7641,5059,0
0,20000,990,1874,2173,1650,60,623,106,0,0,2051,312,0,7423,5037,0
0,20000,959,1976,2124,1948,44,685,0,0,0,2459,632,2213,5254,4128,0
0,20000,871,2297,2291,1838,75,603,166,45,147,1984,1729,2098,7421,4671,0
0,20000,980,2227,2164,1765,84,697,124,42,170,2366,314,1512,7716,5137,0
0,20000,966,2176,730,2275,389,726,0,0,0,2159,384,1735,8619,5244,0
0,20000,931,1848,890,2017,0,1589,340,98,153,2813,294,568,8923,5416,0
0,20000,969,1912,2201,1800,73,493,207,0,0,2501,1670,593,8979,5429,0
0,20000,928,1733,2229,1839,52,638,180,83,155,2446,319,1813,8880,5612,0
0,20000,953,1931,902,1827,0,1526,516,0,0,2432,360,1603,7592,4732,0
0,20000,557,1692,756,2372,369,741,336,25,124,2481,357,1433,4643,3449,0
0,20000,1009,681,875,1905,0,1768,177,59,189,2906,412,1649,4879,4402,0
0,20000,966,1800,2043,2196,84,481,231,0,0,2529,1898,569,9063,5328,0
0,20000,833,3227,2387,2071,75,464,180,114,145,2236,626,1582,7149,4716,0
0,20000,554,1655,2472,1912,58,593,212,80,162,2337,348,1561,4788,3366,0
0,20000,1255,1619,2186,2002,66,685,174,52,131,2332,386,1383,5007,4284,0
0,20000,860,1652,730,2245,379,740,0,0,0,2558,1788,1616,7367,4411,0
0,20000,987,1980,890,1912,0,1512,173,61,112,2129,330,1684,7677,5163,0
0,20000,613,2507,2070,2088,80,477,0,0,0,2268,397,1506,5097,3618,0
0,20000,810,3258,2029,1731,73,490,183,114,152,2397,630,1532,7390,4693,0
0,20000,574,1515,2035,1658,64,604,218,76,164,2359,336,1629,4846,3270,0
0,20000,1018,1763,2440,1693,65,690,162,58,114,2116,390,1819,4762,4214,0
0,20000,926,1660,887,1804,0,1427,341,69,141,2560,305,566,8818,5512,0
0,20000,840,1764,724,2541,382,744,0,0,0,2400,1814,1672,7331,4504,0
0,20000,853,2213,2144,1735,65,614,157,16,150,2052,1770,2038,7382,4858,0
0,20000,987,2145,2104,1981,68,684,129,61,164,2380,315,1329,7583,5112,0
0,20000,969,2014,739,2078,384,746,0,0,0,2583,385,1422,8742,5490,0
0,20000,581,1819,755,2049,390,749,348,31,147,2162,340,1455,4766,3139,0
0,20000,912,1792,2252,1849,66,603,177,77,151,2411,329,1367,8828,5372,0
0,20000,1002,687,884,1823,0,1832,192,48,176,2673,398,1604,4908,4466,0
0,20000,956,1780,2217,1965,62,471,209,0,0,2591,2024,585,8831,5317,0
0,20000,922,2011,2052,1732,66,622,175,72,170,2483,316,1606,8994,5282,0
0,20000,975,2189,883,2069,0,1486,514,0,0,2194,331,1803,7597,4949,0
0,20000,959,1675,2201,1963,76,457,0,0,0,2305,390,0,5316,4391,0
0,20000,969,2061,761,2426,397,743,0,0,0,2105,386,1535,8681,5387,0
0,20000,568,1867,746,2116,382,733,338,54,163,2123,333,1627,4878,3084,0
0,20000,987,683,874,2048,0,1639,186,45,180,2725,400,1597,5097,4418,0
0,20000,990,1933,1999,1936,54,694,170,68,120,2148,394,1546,4809,4574,0
0,20000,851,1751,738,2471,369,738,0,0,0,2439,1930,1693,7485,4522,0
0,20000,950,1985,2011,1783,79,462,0,0,0,2398,405,0,5098,4183,0
0,20000,841,2044,2187,1754,61,602,158,52,164,2051,1835,2122,7244,4883,0
0,20000,975,2309,2274,1924,68,694,107,36,171,2377,295,1660,7588,5085,0
0,20000,979,1970,738,2480,397,721,0,0,0,2212,397,1648,8625,5372,0
0,20000,925,1524,867,2052,0,1851,347,92,150,2659,316,596,9014,5537,0
0,20000,823,2886,2255,1904,77,477,172,106,122,2454,628,1406,7287,4661,0
0,20000,570,1537,2200,1677,73,612,220,79,157,2641,360,1836,4581,3277,0
0,20000,1002,1896,2264,1958,75,680,172,59,109,2248,404,1576,4789,4223,0
0,20000,985,1999,869,1973,0,1862,498,0,0,2269,360,1669,7595,4975,0
0,20000,967,1718,2325,1742,56,495,0,0,0,2248,412,0,4995,4219,0
0,20000,866,2075,2447,1826,67,626,153,30,150,1972,1885,2069,7328,4872,0
0,20000,984,1805,2141,1812,83,683,0,0,0,2345,634,2161,5308,4160,0
0,20000,556,1562,729,2120,402,726,347,39,145,2345,344,1659,4893,3333,0
0,20000,1004,672,886,1923,0,1536,175,59,169,2614,401,1758,5010,4615,0
0,20000,967,2014,2249,1859,60,471,227,0,0,2524,1703,576,8994,5473,0
0,20000,939,1809,2277,1896,54,602,182,70,165,2353,321,1778,8943,5753,0
0,20000,994,2251,882,1656,0,1605,513,0,0,2315,356,1451,7719,4957,0
0,20000,855,1666,741,2129,370,740,0,0,0,2478,1584,1620,7290,4702,0
0,20000,974,1593,903,1878,0,1477,176,83,122,2447,324,1668,7718,5057,0
0,20000,612,2515,2172,1829,77,460,0,0,0,2167,384,1551,4725,3591,0
0,20000,967,1783,2153,1700,54,597,119,0,0,2124,298,0,7383,5042,0
0,20000,974,1815,2421,1664,55,689,0,0,0,2393,638,2127,5018,4321,0
0,20000,967,2057,2278,1879,85,461,219,0,0,2677,1617,588,8713,5171,0
0,20000,934,1677,2232,1800,46,621,174,88,158,2386,322,1483,9047,5710,0
0,20000,958,2086,867,1909,0,1726,495,0,0,1974,346,1387,7759,4813,0
0,20000,962,1759,2167,1970,71,474,0,0,0,2323,405,0,5055,4192,0
0,20000,905,1490,881,1824,0,1721,350,70,136,2900,313,582,8944,5635,0
0,20000,811,3157,2268,2010,74,484,184,104,159,2245,632,1580,7127,4533,0
0,20000,578,1849,2142,1651,59,625,209,88,162,2250,348,1730,4599,3281,0
0,20000,1004,1661,2341,1667,74,681,177,58,127,1995,402,1470,4992,4328,0
0,20000,854,1806,738,2264,382,740,0,0,0,2349,1934,1694,7176,4614,0
0,20000,968,2066,884,1921,0,1427,189,74,110,2317,303,1522,7518,5076,0
0,20000,627,2629,2181,2072,88,479,0,0,0,2491,380,1338,4867,3452,0
0,20000,987,2113,2167,1757,63,671,108,72,157,2526,304,1525,7622,4895,0
0,20000,967,2207,755,2339,401,726,0,0,0,2409,384,1655,8639,5314,0
