Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,303,1630,8378,8638,5591,809,3786,553,867,2404,122,132,132,243,132
1,20000,444,1608,8729,8825,5733,830,4988,419,685,2957,109,120,97,166,115
1,20000,505,1706,8611,8533,5569,963,5064,490,686,3310,194,164,87,232,97
1,20000,438,1594,8850,8435,5615,756,4112,553,853,2496,88,275,121,187,66
1,20000,449,1617,8257,8518,5256,927,4867,475,691,3096,82,176,35,153,94
1,20000,390,2199,8863,8864,5957,748,5282,423,644,2412,155,204,155,211,134
1,20000,491,1724,8642,8850,5553,879,4987,424,714,3153,115,322,233,320,156
1,20000,320,2494,8494,7750,5461,982,4955,445,539,2915,106,163,106,191,120
1,20000,431,1584,8671,9028,5634,775,5275,363,665,3116,114,199,71,142,28
1,20000,506,1723,8555,8977,5752,738,4883,364,481,2753,146,192,76,134,82
1,20000,383,1624,8482,8282,5502,794,4966,444,594,3435,126,189,88,126,138
1,20000,406,1583,8702,8319,5399,752,5046,410,741,3138,80,136,136,144,56
1,20000,474,1611,8607,8658,5540,915,5493,405,661,3246,96,160,64,160,80
1,20000,343,1434,8462,8556,5557,899,4024,598,894,2355,91,167,99,144,68
1,20000,532,1616,8700,8756,5608,900,3917,550,814,2456,119,182,100,213,88
1,20000,446,1824,7697,9074,4974,852,4606,516,675,2886,126,199,99,212,106
1,20000,522,1744,8954,8607,5697,903,4580,377,528,3319,95,189,87,229,95
1,20000,401,1640,8629,8771,5393,838,4818,424,584,3455,109,191,109,191,109
1,20000,434,1694,8902,8488,5664,803,5127,449,592,3154,216,167,147,137,127
1,20000,440,1875,8721,8565,5851,849,5311,418,651,2888,163,176,85,209,111
1,20000,499,1775,8864,9031,5862,849,3999,578,824,2424,115,321,231,319,156
1,20000,492,1753,8671,8598,5426,807,5268,398,629,2842,142,187,172,194,90
1,20000,548,1553,8284,8265,5515,911,4866,524,564,3531,92,176,120,225,99
1,20000,413,1761,8342,8688,5308,801,4730,431,603,3659,123,320,207,325,152
1,20000,349,1620,8625,8507,5501,888,4840,471,667,3074,88,176,141,194,35
1,20000,493,1678,8825,8448,5555,865,5096,466,607,2875,143,198,165,198,66
1,20000,404,1826,8052,8241,5030,813,4811,377,718,2603,127,167,74,100,87
1,20000,522,1815,8596,8052,5408,949,5504,410,720,2752,58,216,115,230,86
1,20000,331,1867,8380,8526,5596,931,4151,535,813,2479,102,204,107,172,96
1,20000,411,1682,9028,8899,5924,829,5015,402,670,2702,131,173,69,270,48
1,20000,526,1665,8688,8612,5664,912,5219,346,622,2849,126,152,88,114,63
1,20000,427,1540,8457,8380,5477,800,4817,444,599,3653,131,249,52,118,183
1,20000,398,1816,8507,8647,5561,927,4814,480,468,3049,225,225,123,246,61
1,20000,441,1757,8622,8625,5623,898,5239,474,657,2576,87,155,136,136,126
1,20000,458,1601,8891,8716,5900,1012,5060,406,609,2737,128,223,94,189,88
1,20000,422,1714,8618,8976,5323,853,5521,596,592,2790,93,186,130,158,37
1,20000,421,1611,8307,8840,5058,864,5410,475,602,2655,112,309,221,321,159
1,20000,501,1605,7992,8894,5397,878,5000,564,699,2753,99,180,128,180,58
1,20000,483,1404,8521,8593,5506,712,4592,401,555,2712,107,161,107,234,127
1,20000,469,1729,8670,8342,5604,856,5063,502,627,3011,163,143,143,82,61
1,20000,437,1843,8914,8415,5797,733,4821,462,671,3368,124,124,153,210,153
1,20000,380,1589,8534,7743,5377,785,4537,531,658,2862,116,216,66,182,66
1,20000,375,1788,8639,8401,5332,886,5198,505,631,3129,125,167,142,167,109
1,20000,448,1543,8518,8574,5399,749,4680,503,610,3361,114,288,201,313,151
1,20000,415,1887,9082,8558,5650,932,4740,400,597,3294,129,174,65,187,97
1,20000,501,1664,8465,8713,5693,962,4055,553,871,2304,112,112,97,193,71
1,20000,431,1523,8639,8445,5571,988,4945,497,617,3039,69,179,110,192,96
1,20000,439,1789,8765,8384,5685,842,4770,528,733,2709,147,204,90,229,139
1,20000,458,1789,8521,8986,5498,918,4770,340,622,2829,133,200,89,178,89
1,20000,404,1941,8939,8653,5622,808,5230,507,585,2761,66,207,94,197,75
1,20000,397,1492,8265,8677,5385,875,5046,589,557,2953,114,120,97,177,120
1,20000,392,1607,9130,8228,5866,911,5165,463,636,2677,140,264,163,187,78
1,20000,427,1637,8886,8873,5916,673,4642,358,602,3293,130,156,104,156,78
1,20000,452,1596,8634,8216,5470,920,5234,406,642,2867,166,118,71,142,47
1,20000,404,1807,8653,8481,5497,868,3873,574,858,2351,194,138,69,249,97
1,20000,426,1757,8435,8617,5335,833,4657,359,665,2648,177,177,110,190,122
1,20000,451,1696,8282,8654,5486,872,5113,491,663,2907,114,300,143,214,86
1,20000,399,1807,8933,8806,5846,859,4944,427,678,3206,163,206,109,261,141
1,20000,460,1861,8565,9363,5726,855,5124,423,628,2792,99,242,108,143,90
1,20000,548,1672,8445,8468,5741,895,4683,410,664,3430,110,118,157,204,94
1,20000,488,1593,8423,8765,5610,982,5026,478,594,2946,116,215,116,221,86
1,20000,446,2048,8371,8578,5489,714,4708,451,560,3382,89,243,166,128,102
1,20000,458,1889,8654,8285,5706,963,4923,412,664,3171,97,105,65,178,130
1,20000,434,1962,8806,8735,5676,879,5035,404,595,2751,118,352,222,328,153
1,20000,286,1702,8647,8660,5520,802,4890,470,690,2790,136,155,82,182,64
1,20000,436,1583,8713,8896,5800,1014,5286,408,601,2757,173,145,97,214,111
1,20000,336,1555,8771,8743,5656,854,4889,433,660,2802,127,179,82,171,104
1,20000,370,1695,8377,8683,5522,834,4790,418,605,3561,129,149,95,190,54
1,20000,445,1757,8442,10499,5536,812,4962,384,680,3470,112,179,157,89,112
1,20000,411,1604,8606,8634,5785,688,5425,450,669,2996,100,109,91,164,136
1,20000,418,1679,8586,8846,5666,838,4060,575,808,2449,120,135,83,158,120
1,20000,441,1827,8753,8700,5642,785,4569,350,641,3403,126,170,82,177,69
1,20000,467,1768,8976,9162,5851,1001,4948,452,724,3438,105,165,97,157,90
1,20000,394,1476,8494,9082,5497,923,5818,447,598,2432,128,179,90,166,122
1,20000,476,1764,8216,8761,5682,870,4011,534,817,2445,200,186,71,200,143
1,20000,435,1623,8589,9156,5449,911,4451,511,677,2985,179,195,86,218,62
1,20000,473,1732,8701,8280,5828,935,4732,553,619,2948,81,145,145,178,129
1,20000,341,1619,8452,8338,5491,923,4197,468,581,2986,209,270,78,218,113
1,20000,408,1808,8574,8606,5431,899,4764,455,682,2932,157,192,61,244,175
1,20000,355,1529,8522,8596,5453,956,5170,479,672,2889,124,143,68,143,81
1,20000,457,1479,8578,7992,5572,919,5081,494,695,2954,126,165,117,175,78
1,20000,389,1454,8598,8290,5827,716,4742,353,663,2769,81,189,72,243,45
1,20000,312,1526,8617,8954,5860,826,4957,643,635,2977,149,179,79,258,129
1,20000,408,1685,8899,8521,5898,849,4917,427,676,3021,150,150,125,150,108
1,20000,481,1743,8393,8462,5755,810,4944,563,696,2798,74,166,110,172,74
1,20000,427,1562,8713,8494,5496,709,4841,550,630,2735,124,335,207,323,160
1,20000,470,1887,8519,8169,5412,934,4985,422,678,2922,132,120,108,180,120
1,20000,401,1704,8846,8702,5595,900,5402,448,647,2656,95,170,61,156,163
1,20000,389,1780,8619,8465,5671,876,4976,602,569,2976,57,147,68,193,57
1,20000,422,1591,8817,8818,5778,842,4916,496,654,2796,153,194,113,202,113
1,20000,481,1607,8897,9153,5618,999,3896,589,916,2353,111,194,97,180,111
1,20000,511,1646,8716,8522,5687,1099,5270,399,668,2701,187,187,120,187,72
1,20000,422,1542,8743,8555,5619,956,5072,378,726,2755,167,200,84,167,71
1,20000,514,1375,8745,8549,5895,702,4814,457,600,2571,157,137,68,219,96
1,20000,313,1451,8617,8863,5445,912,5228,426,596,2821,77,64,64,218,103
1,20000,509,1703,8474,8560,5381,985,5289,583,682,2898,89,139,127,177,101
1,20000,491,1863,8536,8611,5502,952,4842,539,516,3006,166,187,83,187,104
1,20000,408,1623,8529,7993,5607,921,5502,474,573,2580,151,136,90,211,106
1,20000,427,1645,9156,8891,5781,969,4971,480,605,2917,103,140,88,154,59
1,20000,498,1438,8761,8594,5450,943,4498,457,747,3142,121,220,92,220,71
1,20000,391,1651,8845,8371,5594,884,5300,434,669,2754,119,311,214,303,162
1,20000,318,1387,8241,8729,5531,686,4713,483,846,2417,175,255,121,148,27
1,20000,386,1648,8638,8721,5733,746,5423,494,686,2600,122,205,167,173,90
1,20000,420,1487,8531,8829,5427,957,5159,492,772,2870,128,213,85,64,64
1,20000,395,1831,8654,8257,5673,848,4829,523,590,2723,88,159,80,167,56
1,20000,494,1605,8481,8474,5659,754,4904,547,635,2895,106,167,152,137,76
1,20000,440,1650,8640,8581,5572,979,5019,427,681,3153,124,325,217,298,166
1,20000,473,1663,8701,8378,5752,827,5478,430,600,2830,103,199,74,177,96
1,20000,552,1511,8429,8610,5691,790,3866,561,851,2322,78,141,78,219,94
1,20000,568,1790,8280,8589,5345,850,5247,466,617,3128,110,198,95,220,125
1,20000,437,2423,8593,8733,5563,813,4699,563,615,3037,134,94,174,227,134
1,20000,522,2087,7993,9037,5378,749,4904,431,686,2973,73,110,61,171,73
1,20000,481,1714,8677,8460,5646,978,4881,446,634,2865,122,154,122,114,97
1,20000,398,2049,9819,8260,5477,752,4975,447,640,2681,104,240,96,264,112
1,20000,426,1767,8097,7778,5556,887,3807,571,842,2413,68,215,79,181,147
1,20000,479,1873,8733,8529,5546,1015,4124,557,866,2340,103,166,48,135,71
1,20000,324,2681,8338,8639,5335,935,5222,481,705,2684,111,215,90,201,90
1,20000,528,1704,7750,8753,5709,681,5055,468,624,2954,59,148,104,118,104
1,20000,373,1742,9363,8478,5686,833,4924,477,600,2698,107,321,214,322,185
1,20000,420,1965,8520,8586,5005,993,4037,558,788,2407,155,201,155,210,73
1,20000,378,1387,9162,7599,5867,867,4637,427,708,3405,87,174,100,174,87
1,20000,586,1871,8228,8964,5175,931,5245,490,562,2954,103,192,88,192,111
1,20000,400,1767,7778,9290,5608,688,5019,394,648,2834,161,208,104,199,95
1,20000,455,1892,8241,8442,5036,699,4478,390,643,2961,128,149,43,177,35
1,20000,410,1728,8745,8642,5533,1053,5498,403,731,2823,96,153,77,153,86
1,20000,370,1898,8260,8926,5507,787,5019,538,638,3069,159,149,32,138,128
1,20000,392,1655,8894,8534,5345,942,5181,460,715,2848,101,183,91,112,122
1,20000,369,1838,8424,8520,5724,1099,4779,433,649,2714,140,224,37,140,56
1,20000,405,1612,8330,9606,5517,907,5020,427,549,2907,160,148,114,205,46
1,20000,423,1651,8401,8629,5571,797,5123,398,623,3187,119,308,218,317,160
1,20000,418,1986,8709,8871,5515,766,5510,455,772,2591,139,165,95,165,95
1,20000,323,1841,8926,8926,5555,954,4072,569,854,2514,126,210,93,109,101
1,20000,307,2613,8232,8232,5382,776,5048,374,648,2665,128,139,156,233,83
1,20000,363,1762,8612,8612,5679,945,4831,462,681,3558,176,240,144,240,80
1,20000,397,1942,8481,8481,5724,942,4046,551,844,2403,177,177,80,128,112
1,20000,501,1871,8658,8658,5637,984,5056,403,707,2965,155,127,78,184,71
1,20000,342,2650,8415,8415,5293,1073,5096,578,543,2417,70,117,129,117,59
1,20000,468,1537,8556,8556,5547,899,4482,452,663,2935,100,169,108,192,62
1,20000,477,1796,8460,8460,5635,873,4419,426,426,4223,90,150,150,180,105
1,20000,590,1713,8594,8594,5683,872,4903,529,671,3187,137,205,150,164,150
1,20000,395,1714,8610,8610,5795,857,4068,560,848,2361,83,108,50,142,100
1,20000,330,2682,8640,8640,5776,621,5232,440,670,3356,42,168,56,182,70
1,20000,414,2096,8285,8845,5328,657,5003,444,647,2632,146,189,86,207,138
1,20000,378,1699,8533,8701,5869,888,4913,466,644,3345,159,182,23,205,68
1,20000,333,2824,7972,8457,5256,776,5070,359,669,2760,111,134,149,193,111
1,20000,433,1721,8781,8330,5693,939,4998,566,594,2895,170,220,128,206,78
1,20000,459,1546,8478,8618,5434,501,5245,538,717,2891,107,191,69,206,69
1,20000,503,1760,8733,8897,5792,995,5170,386,574,3343,126,185,104,156,148
1,20000,391,1650,8683,8587,5356,734,5231,401,709,2649,111,139,132,160,83
1,20000,393,1895,8526,8536,5798,716,4988,443,704,2682,173,121,35,87,69
1,20000,413,2019,8735,8424,5178,593,4865,484,549,3386,116,142,58,168,129
1,20000,477,1870,8384,8796,5235,695,4961,469,600,3348,101,173,72,159,145
1,20000,406,1912,8481,8622,5010,710,4626,361,622,2970,122,344,228,340,168
1,20000,411,1618,8460,9907,5544,903,4914,426,633,2946,109,91,73,173,146
1,20000,444,1635,8460,8939,5544,1027,4055,567,826,2376,81,215,94,141,108
1,20000,338,1845,8257,8902,5411,842,5620,438,600,2563,68,102,51,135,51
1,20000,424,1707,8829,8372,5612,861,4753,445,694,3453,144,228,144,220,127
1,20000,472,1530,9153,8519,5461,942,5427,519,494,2714,150,182,55,182,47
1,20000,324,2739,8743,8042,5137,656,4549,582,655,2944,79,189,79,142,47
1,20000,428,1701,8581,8581,5790,978,5344,444,751,2558,53,343,79,159,79
1,20000,531,1605,8977,8977,5943,912,5085,534,644,2864,149,90,60,194,149
1,20000,450,2056,8558,8558,5645,918,4856,402,609,2867,86,228,86,214,128
1,20000,375,1785,8840,8840,5878,784,6095,468,732,2309,104,138,81,242,104
1,20000,384,1688,8319,8319,5275,986,5630,389,818,3365,126,189,87,213,118
1,20000,475,1717,9031,9031,6017,864,5289,435,641,2530,73,162,49,162,106
1,20000,558,1762,8372,8372,5645,730,5641,388,686,2789,112,209,120,172,105
1,20000,411,1686,8448,8448,5522,865,4904,459,626,3486,108,134,81,175,67
1,20000,445,1908,8304,8304,5576,804,5570,456,571,2955,155,163,129,189,120
1,20000,330,2615,8818,8818,5725,749,5460,495,638,2682,204,153,51,119,102
1,20000,474,1741,8701,8701,5695,873,5069,506,643,3392,257,141,129,141,167
1,20000,363,1628,8896,8896,5898,846,5068,415,677,3773,86,141,63,172,86
