Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,256,1490,7220,7220,6282,1011,4845,648,699,3549,100,249,116,232,83
1,20000,373,1832,8145,8145,5462,742,5558,568,821,3221,130,119,87,206,184
1,20000,571,1925,7179,7179,6071,821,5357,700,834,3392,157,157,88,216,59
1,20000,484,1901,7025,7025,5988,763,5585,580,635,3282,188,188,42,168,147
1,20000,414,2017,6502,6502,5207,788,5145,490,490,3430,190,95,59,178,131
1,20000,456,1958,7966,7966,6213,968,5083,583,396,3792,207,103,78,362,207
1,20000,515,1875,8567,8567,6810,616,5062,592,669,3152,145,73,118,209,154
1,20000,374,1762,9045,9045,6645,718,5232,611,637,3400,176,176,81,216,95
1,20000,420,1973,7315,7315,5571,862,5201,608,667,3454,164,136,82,177,82
1,20000,377,1916,6814,6814,5268,915,4904,473,709,3072,63,105,157,178,105
1,20000,312,1974,7554,7554,5610,988,5209,722,541,3315,95,135,135,243,135
1,20000,358,1952,7517,7517,5885,943,4676,577,659,3625,129,167,64,206,103
1,20000,344,2025,7882,7882,5822,1112,5179,562,749,3307,139,177,63,228,139
1,20000,388,1399,6548,6512,4858,935,4972,458,699,2742,72,156,123,211,148
1,20000,648,1771,6869,6888,5403,862,5132,766,815,3491,226,180,121,345,133
1,20000,548,1033,7102,7046,5420,569,4942,538,760,3288,235,298,184,307,138
1,20000,446,1331,6950,6980,5297,830,4995,609,774,3302,169,199,127,174,127
1,20000,533,1836,7051,7304,5939,946,4942,658,677,3442,205,251,82,256,138
1,20000,408,1309,7446,7452,5233,810,4905,478,861,3380,145,196,158,168,75
1,20000,315,1794,6746,6978,5638,698,5512,574,751,2869,105,170,71,214,223
1,20000,472,1398,7055,7071,5872,789,4842,795,649,3345,158,177,121,143,118
1,20000,377,1791,7056,7081,5168,874,5206,709,881,3184,118,184,128,255,145
1,20000,474,1804,6617,6489,5337,993,4578,430,674,3056,192,91,72,247,103
1,20000,434,2005,6672,6491,5928,542,5019,536,649,3233,176,152,104,235,79
1,20000,655,1941,6767,7040,5673,883,5009,570,676,3234,175,130,111,242,72
1,20000,308,1465,7612,7399,6005,807,5191,582,652,3517,132,210,93,182,69
1,20000,263,1367,7107,6905,6053,850,4582,655,702,3235,102,269,125,244,89
1,20000,389,1533,7935,7804,5091,757,5239,580,822,2867,133,135,106,219,196
1,20000,579,1691,6994,6851,5724,825,4997,707,835,3279,169,162,98,219,69
1,20000,494,1724,6893,6852,5855,777,5274,581,637,3105,191,204,49,188,165
1,20000,415,1706,6262,6362,5053,796,4935,502,495,3102,192,105,67,196,144
1,20000,474,1699,7833,7712,5813,985,4697,584,409,3423,213,123,85,377,209
1,20000,486,1999,6488,6499,5513,994,4457,435,674,3221,176,98,66,246,103
1,20000,446,1749,6594,6508,5844,538,4845,534,644,3217,180,144,115,222,81
1,20000,644,2055,6990,6903,5815,886,5004,573,683,3113,178,138,119,231,73
1,20000,293,1439,7481,7595,6026,802,4947,577,664,3672,136,216,97,177,70
1,20000,275,1095,6996,6919,6009,857,4696,652,704,3410,109,257,131,250,103
1,20000,378,1549,7748,8035,5187,753,5317,584,825,3024,145,134,101,213,204
1,20000,590,1702,6901,6865,5764,833,5257,718,843,3021,177,163,101,235,67
1,20000,503,1680,6909,6721,5808,771,5313,592,655,3109,189,193,55,180,152
1,20000,427,1779,6266,6154,5101,792,4919,493,494,3137,207,104,61,188,143
1,20000,465,1851,7835,7775,5881,983,4969,601,408,3500,214,106,82,370,221
1,20000,531,1649,8398,8459,6656,636,4662,596,689,2896,157,77,130,217,170
1,20000,378,1651,8816,8754,6284,733,4881,628,657,3139,184,191,87,227,101
1,20000,430,1666,6998,7107,5195,868,4941,611,672,3291,166,148,88,188,91
1,20000,396,1690,6511,6694,4989,934,4748,485,723,2726,69,116,169,198,117
1,20000,317,1831,7243,7316,5246,991,4947,729,545,3059,96,151,153,253,153
1,20000,522,1519,8322,8256,6589,624,4685,602,683,2997,160,83,138,217,157
1,20000,390,1382,8930,8923,6539,733,4985,630,654,3100,182,179,94,221,108
1,20000,421,1717,7175,6986,5318,879,4972,626,673,3265,172,141,102,183,91
1,20000,381,1639,6648,6639,5027,934,4516,474,724,2961,73,114,161,196,119
1,20000,325,1805,7180,7233,5217,1007,5108,738,557,3054,100,144,149,250,144
1,20000,372,1564,7403,7138,5541,963,4401,585,661,3301,145,175,68,224,111
1,20000,466,2186,6882,6882,5718,983,4777,416,654,3429,175,88,53,245,88
1,20000,429,2129,6844,6844,6180,531,5127,530,636,3411,172,143,100,215,72
1,20000,640,2189,7153,7153,5985,876,5175,566,666,3394,162,122,101,223,61
1,20000,288,1707,7763,7763,6319,801,5303,565,646,3822,131,196,82,163,65
1,20000,589,1901,7397,7397,5709,916,5149,506,614,3505,267,183,84,211,140
1,20000,478,2071,7188,7188,6029,783,5175,593,575,3522,122,153,122,265,82
1,20000,576,1871,7332,7332,5621,956,5091,568,710,3469,128,193,101,156,83
1,20000,375,1808,7629,7629,6156,884,4908,807,773,2655,75,163,88,288,50
1,20000,341,1858,7041,7041,5769,612,5023,612,792,3528,71,130,141,200,130
1,20000,173,2282,7144,7144,5783,734,5583,521,706,3528,115,131,107,207,107
1,20000,505,1960,7480,7480,6021,1049,5350,414,828,3408,109,171,78,156,47
1,20000,295,2358,7525,7525,6600,825,5172,598,739,3201,89,139,109,229,139
1,20000,302,1977,6922,6922,5424,832,4774,510,593,3391,63,98,80,250,170
1,20000,342,1888,6858,6858,5689,813,5181,628,691,3548,110,198,121,253,77
1,20000,398,1901,7152,7152,6068,805,4954,514,925,3268,241,177,177,177,80
1,20000,540,1836,7025,7025,5485,802,5439,471,921,3191,140,230,74,222,66
1,20000,400,2106,7168,7168,5973,721,4832,479,709,3356,172,172,86,215,158
1,20000,609,2319,7338,7338,5755,791,5173,612,908,3495,106,197,136,227,106
1,20000,588,1921,7120,7120,6280,1000,5706,508,791,3362,200,230,31,200,61
1,20000,339,1818,7159,7159,6174,795,4649,554,574,3561,227,227,28,227,28
1,20000,372,1992,6638,6638,5230,776,5069,489,794,3511,183,117,50,183,67
1,20000,497,1834,7199,7199,5927,785,5010,574,688,3136,339,136,136,203,68
1,20000,458,2190,6600,6600,5226,687,5397,676,911,3506,202,165,110,183,18
1,20000,365,2026,7327,7327,5985,638,5004,601,637,3342,177,177,59,118,177
1,20000,595,1546,7169,7066,5337,966,4986,586,711,3093,132,206,121,171,95
1,20000,391,1592,7502,7437,5778,901,4576,812,774,2401,86,164,97,298,60
1,20000,344,1614,6681,6719,5378,625,4825,614,798,3217,89,137,144,209,143
1,20000,188,1917,6942,6744,5538,751,5215,532,723,3356,124,139,124,219,119
1,20000,518,1603,7137,7137,5887,878,5173,421,842,3009,125,178,89,163,67
1,20000,311,2221,7135,7189,6226,831,4922,599,745,2999,94,141,119,244,147
1,20000,308,1712,6667,6805,5291,834,4634,527,603,3009,73,115,90,259,190
1,20000,351,1784,7697,7665,5502,990,4932,564,757,3068,144,185,74,236,146
1,20000,599,1575,7018,7265,5574,929,4796,524,616,3192,274,193,99,218,148
1,20000,492,1806,7006,7028,5640,784,4815,606,580,3405,142,163,137,273,85
1,20000,588,1497,7200,7173,5254,971,4971,576,712,3200,134,195,115,170,91
1,20000,385,1544,7525,7359,5873,904,4705,827,778,2431,83,168,99,305,60
1,20000,355,1506,6819,6866,5555,615,4751,626,805,3353,90,137,143,205,134
1,20000,176,2048,6826,6861,5579,735,5417,523,723,3380,123,145,123,222,110
1,20000,516,1856,7184,7334,5830,650,5013,426,836,3108,120,177,89,157,57
1,20000,309,2021,7166,7228,6235,828,5048,611,754,2818,97,148,113,242,141
1,20000,310,1691,6641,6706,5147,847,4631,515,603,3231,78,100,84,264,172
1,20000,362,1557,6683,6587,5417,827,4996,645,697,3355,128,216,123,266,97
1,20000,413,1563,6886,6818,5824,806,4576,520,928,2997,246,187,185,190,90
1,20000,548,1606,6798,6818,5133,815,5214,478,937,3017,146,231,84,242,84
1,20000,410,1846,6855,6910,5766,739,4587,490,724,2981,179,189,106,224,175
1,20000,614,1950,6977,7176,5441,804,4887,626,924,3262,118,212,139,228,113
1,20000,597,1744,6823,6886,5920,734,5361,518,794,3238,208,240,47,201,71
1,20000,350,1497,6762,6850,5893,807,4503,574,587,3298,243,236,35,234,37
1,20000,391,1669,6454,6419,5003,779,4830,503,812,3299,187,129,62,194,71
1,20000,503,1516,6825,6913,5749,790,4810,578,706,2827,340,138,140,211,78
1,20000,475,1983,6358,6442,5105,703,5043,689,913,3332,205,169,115,194,21
1,20000,381,1799,7091,7172,5663,651,4728,616,651,3181,182,196,61,120,182
1,20000,492,1634,7190,7312,5320,875,4873,702,694,3059,184,272,32,131,75
1,20000,575,1721,7060,6947,5513,765,4466,587,690,3690,171,316,27,167,55
1,20000,516,1490,7443,7212,6241,811,4951,484,691,3330,179,355,57,203,100
1,20000,402,1409,7853,8020,6008,852,4693,473,737,2765,112,307,170,179,113
1,20000,401,1472,6587,6486,4903,926,4756,460,687,2717,68,151,119,217,146
1,20000,655,1775,6952,6982,5391,864,5160,783,811,3284,222,195,120,335,132
1,20000,533,1167,6990,6982,5416,570,4981,547,750,3190,237,300,194,296,153
1,20000,427,1446,6820,6867,5402,884,4723,602,761,3278,155,205,134,164,126
1,20000,533,1723,7196,7143,6002,935,4682,652,675,3601,209,258,100,255,122
1,20000,391,1274,7465,7298,5426,824,5029,485,851,3186,139,191,163,168,78
1,20000,310,1651,6785,6984,5893,693,5472,578,750,2859,103,163,82,215,218
1,20000,416,1850,6319,6122,5046,802,4859,497,501,3178,192,102,70,189,142
1,20000,464,1811,7632,7769,5999,982,4847,587,411,3466,222,104,89,368,214
1,20000,517,1503,8380,8340,6614,631,4811,604,683,2872,149,85,136,221,162
1,20000,384,1425,8652,8892,6542,733,4898,620,642,3015,196,184,84,222,99
1,20000,437,1814,6930,7115,5414,877,4863,619,686,3097,166,144,100,190,86
1,20000,392,1679,6687,6529,4944,919,4577,487,722,2756,68,108,170,186,111
1,20000,500,1727,7208,7327,5257,881,5082,693,698,3046,195,265,34,144,85
1,20000,568,1715,7145,6919,5678,775,4301,575,703,3784,180,319,32,175,58
1,20000,524,1525,7378,7465,6304,815,4921,499,703,3223,176,360,49,197,102
1,20000,408,1319,7867,8049,6023,858,4693,469,754,2684,110,310,174,169,109
1,20000,400,1599,6338,6407,4992,937,4814,452,680,2770,73,163,116,207,151
1,20000,653,1803,6869,6883,5591,860,5135,767,801,3523,211,199,122,336,129
1,20000,547,1258,6961,6880,5256,581,4975,540,766,3168,243,302,193,297,151
1,20000,436,1318,6947,6714,5181,938,4891,598,767,3369,162,208,121,170,122
1,20000,535,1680,7086,7114,5981,938,4881,644,675,3548,210,253,96,250,122
1,20000,396,1217,7469,7484,5453,821,4993,477,847,3355,139,186,163,173,80
1,20000,308,1759,6791,6858,5649,688,5529,580,750,2914,93,176,69,223,208
1,20000,468,1534,7131,6953,5896,792,4847,791,657,3385,170,180,110,145,105
1,20000,389,1891,6974,7138,5224,695,5058,715,882,3106,122,188,117,251,136
1,20000,329,1659,7450,7221,5263,989,5066,723,557,3147,106,141,144,256,146
1,20000,363,1718,7123,7323,5632,947,4444,586,667,3508,140,174,79,215,109
1,20000,358,1760,7632,7742,5697,903,4932,579,752,3196,158,187,71,236,150
1,20000,608,1524,7234,7211,5452,926,4801,521,619,3339,274,202,102,215,147
1,20000,489,1876,7084,7057,5642,795,4984,605,587,3221,133,165,135,274,95
1,20000,580,1571,6980,7152,5402,968,4721,583,726,3141,140,207,108,160,87
1,20000,385,1678,7308,7415,6032,886,4716,827,782,2353,81,167,98,308,59
1,20000,342,1643,6757,6804,5426,625,4636,620,812,3169,81,135,147,204,141
1,20000,175,2029,6841,6750,5589,735,5323,522,724,3330,135,148,124,226,121
1,20000,516,1829,7334,7141,5621,896,4964,434,829,3245,122,188,90,170,65
1,20000,299,2103,7268,7269,6410,842,5017,603,754,3070,94,154,114,231,147
1,20000,303,1743,6570,6522,5284,843,4617,520,613,3018,67,106,90,265,177
1,20000,354,1557,6648,6469,5417,828,4804,640,710,3317,120,202,126,268,81
1,20000,409,1650,7032,6896,5775,819,4682,530,936,3080,256,187,191,189,83
1,20000,556,1633,6740,6668,5101,816,5285,490,939,2860,144,247,81,233,74
1,20000,416,1863,7046,6773,5664,737,4461,499,725,3136,191,191,104,227,171
1,20000,614,2051,7013,6978,5568,809,4931,629,919,3344,125,209,144,239,112
1,20000,607,1677,7002,6904,5954,884,5467,517,803,3113,203,245,32,216,64
1,20000,352,1712,6923,6827,6013,803,4366,562,581,3387,237,234,36,237,30
1,20000,384,1801,6460,6275,5026,780,4737,497,799,3115,190,118,54,188,79
1,20000,499,1531,7026,6821,5643,790,4715,594,701,2871,340,138,148,210,79
1,20000,477,1932,6430,6470,4841,705,5016,689,931,3253,215,175,122,199,34
1,20000,468,1421,7024,6962,5884,778,4782,797,647,3140,174,181,120,151,115
1,20000,385,1764,7216,7209,5273,624,5050,722,883,3218,107,192,133,256,150
1,20000,473,1924,6617,6580,5403,992,4591,426,673,3058,195,105,69,260,92
1,20000,447,2015,6477,6540,5997,540,4798,542,647,3165,177,159,102,224,88
1,20000,654,1920,7001,7023,5803,888,5046,571,685,3016,163,128,118,238,68
1,20000,303,1456,7509,7445,6038,808,5097,567,655,3589,136,208,90,170,78
1,20000,269,1274,6974,6901,6175,728,4552,654,715,3291,104,267,126,252,92
1,20000,381,1447,7931,7867,5241,760,5265,577,837,3001,145,127,105,226,186
1,20000,573,1548,6811,6924,5861,840,5065,710,849,3165,175,174,103,230,69
1,20000,498,1511,6655,6693,5733,776,5359,584,653,2902,205,193,43,183,167
1,20000,483,1985,7479,7479,5525,869,5196,685,685,3308,182,255,18,127,73
1,20000,566,2030,7255,7255,5882,760,4673,567,684,3930,166,312,21,166,42
1,20000,511,1812,7570,7570,6549,810,5086,481,687,3528,172,345,43,194,86
1,20000,389,1621,8167,8167,6254,848,5061,463,735,2966,100,299,166,166,100
1,20000,381,1765,6733,6733,5210,922,5123,441,679,3087,58,144,115,201,144
1,20000,640,1975,7082,7082,5779,850,5319,765,799,3670,209,179,119,328,119
1,20000,529,1406,7208,7208,5636,565,5265,530,748,3551,233,291,175,291,136
1,20000,426,1645,7098,7098,5549,1038,5101,589,755,3481,154,192,115,154,115
1,20000,517,2006,7442,7442,6242,930,5050,641,661,3747,201,241,80,241,121
1,20000,388,1553,7615,7615,5625,808,5282,475,845,3521,125,181,153,153,70
1,20000,306,1937,7112,7112,6002,678,5670,561,748,3084,90,158,68,204,204
1,20000,454,1783,7335,7335,6132,774,5073,788,641,3516,154,164,103,133,103
1,20000,372,2006,7337,7337,5536,1015,5396,708,877,3440,102,174,116,247,131
1,20000,360,1668,7357,7188,5569,959,4456,593,679,3236,131,187,70,223,111
1,20000,353,1674,7671,7756,5643,783,4895,563,763,3160,147,190,75,235,156
1,20000,595,1766,7241,7194,5566,934,4771,524,627,3265,283,196,103,216,148
1,20000,497,1944,6870,7025,5841,803,5051,601,584,3348,139,157,141,268,83
1,20000,370,1793,7015,7041,5813,649,4692,603,655,3160,196,186,62,122,181
