Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,395,1870,6733,6733,5210,922,5309,588,790,3465,160,203,87,247,145
1,20000,447,2015,7082,7082,5779,850,5019,686,976,3448,162,162,81,242,40
1,20000,476,1799,7208,7208,5636,565,4985,517,736,3114,102,179,102,218,141
1,20000,432,2244,7098,7098,5549,1038,5172,675,885,3238,217,267,117,284,67
1,20000,380,1844,8389,8389,6602,740,4997,580,633,3533,171,214,150,193,32
1,20000,458,2048,7615,7615,5625,808,5211,568,728,3537,97,207,83,166,179
1,20000,320,1960,7112,7112,6002,678,5027,453,783,3393,129,234,82,105,105
1,20000,427,1642,7335,7335,6132,774,5315,647,716,3288,210,196,196,238,98
1,20000,438,1939,7337,7337,5536,1015,4840,525,627,3636,140,186,109,248,62
1,20000,397,1884,7753,7753,6652,893,7518,7518,5904,1021,149,106,64,106,85
1,20000,524,1696,8650,8650,7009,1077,4831,567,675,3604,205,157,63,94,63
1,20000,379,2080,7153,7153,5985,876,5076,476,846,3596,114,203,152,152,139
1,20000,342,2096,7763,7763,6319,801,5197,645,777,3381,185,202,118,135,84
1,20000,331,2002,7220,7220,6282,1011,5869,554,705,3476,125,172,109,219,78
1,20000,452,1859,8145,8145,5462,742,5584,761,631,3340,112,157,101,101,112
1,20000,403,2089,7179,7179,6071,821,5319,540,697,3464,202,138,96,245,85
1,20000,529,1910,7025,7025,5988,763,5296,477,858,3458,279,279,98,180,82
1,20000,434,2151,6502,6502,5207,788,4987,448,682,3641,141,211,105,264,123
1,20000,379,2090,7966,7966,6213,968,5232,442,663,3537,142,156,142,199,57
1,20000,336,1829,8567,8567,6810,616,5127,507,694,3364,248,198,109,297,159
1,20000,468,1857,9045,9045,6645,718,4955,671,727,3479,135,217,108,217,189
1,20000,335,1559,8241,8241,6908,1022,4790,561,583,3301,158,173,72,173,115
1,20000,417,1518,7544,7499,6479,913,7372,7178,5615,888,159,124,75,115,87
1,20000,526,1430,8342,8312,6816,681,4661,574,678,3331,214,162,71,107,78
1,20000,398,1699,6856,6891,5875,880,4965,488,862,3244,117,212,163,159,151
1,20000,344,1978,7392,7566,6015,809,5093,660,782,3232,203,213,134,155,92
1,20000,334,1888,7025,6823,5930,818,5626,561,725,3316,138,177,110,221,82
1,20000,460,1512,7773,7871,5183,746,5251,769,648,3065,120,158,107,106,130
1,20000,407,1901,7001,7079,5784,827,5160,541,705,3245,205,142,102,256,94
1,20000,542,1632,6839,6717,5645,765,5028,492,874,3293,296,281,116,184,92
1,20000,447,1920,6376,6335,4855,806,4809,456,695,3290,151,227,106,275,136
1,20000,399,1754,7817,7743,5840,983,5032,457,673,3179,146,164,143,202,74
1,20000,340,1705,8327,8408,6586,620,4807,517,710,3248,268,205,120,315,175
1,20000,470,1725,8735,8711,6439,720,4799,676,739,3270,154,231,123,231,205
1,20000,343,1283,8004,7957,6543,855,4472,562,593,2989,171,181,86,191,126
1,20000,469,1747,6637,6601,4963,934,6014,566,1001,3163,169,229,109,144,130
1,20000,477,1568,7268,7322,5290,992,4573,474,626,3208,202,197,61,180,162
1,20000,402,1579,7374,7253,5508,959,5202,624,917,3309,165,163,146,349,65
1,20000,454,1726,7651,7510,5485,912,5319,553,767,3267,202,275,109,179,132
1,20000,440,1474,7059,7095,5488,925,5474,633,512,2893,289,333,150,203,122
1,20000,446,2085,6865,7073,5706,793,4239,573,797,3200,252,212,80,213,171
1,20000,383,1753,7110,7123,5476,962,5073,577,723,3129,185,195,110,198,93
1,20000,419,1632,7471,7374,5857,893,4880,578,505,2861,116,176,68,129,123
1,20000,427,2178,6722,6838,5547,624,5482,550,987,2925,155,265,195,208,91
1,20000,416,1571,6882,6862,5665,739,4273,533,723,3320,238,207,96,240,132
1,20000,448,1499,8187,8201,7090,983,4832,547,668,3472,141,189,189,139,60
1,20000,465,1572,7151,7186,6407,834,4980,565,831,3145,216,176,92,153,62
1,20000,487,1924,6756,6768,5178,836,4605,613,712,3387,110,150,111,249,105
1,20000,480,2019,6484,6754,5460,831,4609,620,710,3130,219,257,110,230,81
1,20000,479,1370,6842,7019,5764,815,4728,561,695,3318,331,285,187,201,121
1,20000,506,1539,6706,6710,5122,808,4940,426,629,3012,166,255,99,157,117
1,20000,389,1483,6910,6996,5867,728,4954,631,866,3199,207,218,106,242,103
1,20000,381,1966,7223,7206,5562,805,5053,512,665,3372,80,235,98,306,142
1,20000,421,1779,6891,6831,5954,895,5152,594,732,3490,151,202,134,142,61
1,20000,428,1889,6884,7029,5891,807,4522,483,748,3188,196,249,143,183,83
1,20000,379,2110,7008,6964,5525,792,5101,523,659,3184,83,225,101,304,155
1,20000,467,1456,7222,7226,5758,647,4785,732,806,3060,282,207,182,166,115
1,20000,371,1880,7190,7379,5166,885,5084,474,737,3301,188,298,116,271,69
1,20000,496,1789,6896,7090,5557,779,4838,533,788,2975,182,244,94,198,75
1,20000,525,1721,7225,7424,6182,821,4805,570,692,3194,223,212,152,186,105
1,20000,459,1581,7887,7793,6052,864,4871,585,726,2913,219,243,219,188,198
1,20000,410,1599,6343,6399,4908,938,5048,606,794,3331,172,212,105,250,148
1,20000,461,1684,6806,6739,5566,863,4757,702,980,3326,169,173,84,261,46
1,20000,477,1614,6816,6851,5469,584,4703,537,755,2947,112,199,118,231,151
1,20000,444,2032,6947,6738,5185,798,4808,693,901,3106,223,286,129,302,76
1,20000,381,1473,8005,8258,6208,753,4751,600,642,3292,191,215,158,200,36
1,20000,478,1667,7250,7377,5226,817,4821,584,741,3171,107,208,92,179,194
1,20000,329,1566,6727,6906,5713,689,4636,461,797,3218,142,245,99,125,125
1,20000,431,1411,7008,6986,5977,789,4919,659,728,3095,225,201,204,242,113
1,20000,444,1634,7043,7213,5269,903,4518,540,634,3513,157,190,120,262,71
1,20000,400,1696,7570,7374,6260,907,7362,7291,5767,760,163,116,84,114,88
1,20000,538,1531,8409,8422,6698,706,4437,568,694,3447,215,175,82,113,71
1,20000,394,1967,6873,7050,5782,890,4687,483,854,3444,124,220,161,163,150
1,20000,343,1732,7638,7511,5948,821,4926,652,791,3160,196,206,135,140,90
1,20000,332,1890,6828,7029,5966,614,5651,561,716,3251,144,188,125,236,89
1,20000,458,1531,7816,7754,5158,750,5215,776,650,2945,127,166,118,104,124
1,20000,416,1835,6902,7027,5713,833,5136,551,700,3184,204,142,114,256,105
1,20000,530,1579,6855,6891,5721,766,5172,483,876,3070,292,285,116,183,83
1,20000,449,1960,6227,6330,4839,794,4734,458,683,3420,153,226,122,271,135
1,20000,389,1847,7599,7865,5950,978,5033,459,672,3290,161,175,159,203,68
1,20000,353,1535,8245,8267,6520,628,4980,511,702,3237,262,205,117,304,164
1,20000,482,1669,8871,8733,6293,722,4654,690,734,3372,138,222,123,233,196
1,20000,345,1283,8030,8048,6525,844,4502,576,601,3005,173,184,78,176,116
1,20000,475,1833,6505,6667,5166,928,5812,561,1000,3245,173,234,102,125,135
1,20000,491,1657,7173,7352,5380,1003,4509,482,638,3232,208,192,69,175,152
1,20000,398,1641,7376,7200,5626,944,5094,640,924,3171,170,155,150,344,59
1,20000,454,1603,7508,7486,5605,787,5322,561,759,3176,195,263,110,190,125
1,20000,496,1509,7055,6956,5391,580,4874,532,739,3000,107,185,112,236,147
1,20000,435,2052,6966,6867,5162,674,4932,680,891,2920,223,276,131,292,82
1,20000,383,1582,8192,8061,6221,742,4830,599,642,3162,177,233,158,212,49
1,20000,476,1820,7266,7352,5379,810,4859,587,747,3157,112,218,92,186,196
1,20000,326,1691,6745,7005,5732,693,4628,461,784,3119,139,254,93,119,125
1,20000,444,1425,7129,6977,5839,784,4953,667,728,3147,230,204,205,258,99
1,20000,445,1758,7013,7174,5206,726,4495,529,644,3244,148,197,126,254,64
1,20000,409,1763,6434,6492,4839,784,4838,564,643,3154,80,199,88,234,119
1,20000,481,1733,8349,8462,6157,805,4980,542,831,3138,234,203,98,221,129
1,20000,582,1746,6221,6213,4916,689,4549,623,804,3217,198,239,166,281,166
1,20000,427,1575,7428,7399,5962,898,5052,569,498,3020,113,168,74,133,118
1,20000,423,2060,6910,6776,5598,632,5495,544,998,3060,169,262,195,194,81
1,20000,409,1602,6827,6923,5601,749,4449,531,716,3218,235,204,97,244,132
1,20000,438,1575,8190,8168,6956,974,4694,550,676,3419,148,181,176,136,61
1,20000,458,1612,7248,7357,6276,844,4982,568,835,3034,213,192,84,158,63
1,20000,492,1720,6775,6695,5117,852,4452,604,699,3369,103,156,116,262,105
1,20000,471,2039,6508,6546,5388,818,4406,629,711,3184,228,255,107,247,90
1,20000,482,1436,6884,6924,5846,821,4649,567,711,3264,329,285,188,187,111
1,20000,507,1671,6668,6765,5173,821,5070,428,622,2930,173,270,85,160,120
1,20000,373,1624,7015,6907,5806,741,4920,640,856,3281,207,204,94,239,103
1,20000,383,1963,7053,7209,5442,810,5222,512,658,3241,79,227,97,313,145
1,20000,416,1788,6812,6841,5924,872,4987,594,746,3555,140,200,121,145,51
1,20000,430,1758,6909,6935,5871,814,4518,478,734,3055,198,237,136,193,80
1,20000,410,1726,6326,6466,4831,785,5035,573,657,3067,98,197,82,228,112
1,20000,478,1758,8544,8621,6319,801,4890,555,822,3283,224,195,90,211,132
1,20000,571,1667,6332,6358,4865,697,4709,616,788,3057,203,230,171,289,181
1,20000,462,1487,7184,6928,5769,646,4779,742,820,3204,278,213,181,169,112
1,20000,381,1920,7184,7337,5361,879,4944,474,734,3252,176,301,128,271,75
1,20000,492,1823,6884,6874,5515,774,4991,532,777,3078,193,230,91,197,74
1,20000,528,1685,7218,7226,6259,825,4673,555,682,3071,227,196,151,191,99
1,20000,451,1682,7813,7974,5987,854,4948,589,713,2894,218,241,215,198,188
1,20000,413,1480,6428,6514,4915,924,5184,590,796,3189,169,204,88,266,153
1,20000,453,1754,6946,6907,5660,857,4659,688,991,3104,164,167,96,262,46
1,20000,486,1406,7031,7058,5304,570,4880,530,752,2964,115,192,120,222,155
1,20000,440,2136,6826,6736,5217,827,4959,690,891,2973,223,273,136,291,80
1,20000,396,1485,7992,8157,6371,758,4764,596,634,3323,189,224,168,197,50
1,20000,461,1678,7279,7475,5447,812,5019,587,747,3184,113,214,103,176,180
1,20000,328,1611,6741,6803,5669,689,4855,470,790,3098,147,238,89,117,115
1,20000,445,1441,7210,6978,5976,783,5069,657,727,3038,225,206,206,242,117
1,20000,456,1607,7098,7219,5253,653,4557,529,635,3236,143,201,116,262,79
1,20000,417,1664,7650,7380,6286,903,7198,7321,5769,740,161,121,66,111,104
1,20000,469,1714,8685,8706,6389,719,4779,673,740,3105,150,237,116,236,200
1,20000,338,1296,8031,8100,6791,821,4625,567,593,3080,166,189,82,174,123
1,20000,468,1706,6681,6538,4974,918,5883,564,991,3225,173,228,97,126,131
1,20000,495,1549,7393,7254,5211,998,4447,469,630,3114,219,188,62,186,162
1,20000,409,1520,7381,7390,5540,944,5034,627,916,3181,162,160,157,340,67
1,20000,456,1612,7710,7594,5646,720,5473,556,763,3160,190,276,105,187,115
1,20000,450,1507,7189,7048,5399,921,5655,628,519,2853,302,336,144,203,137
1,20000,439,2000,6856,6865,5742,801,4109,579,805,3232,262,207,83,205,171
1,20000,391,1936,7193,7046,5344,969,5097,588,725,3145,175,197,111,181,87
1,20000,423,1763,7266,7320,6023,904,5059,581,504,3088,111,173,80,129,129
1,20000,425,2251,6893,6776,5583,615,5348,541,1002,3007,159,251,206,194,82
1,20000,400,1679,6750,7007,5467,737,4195,529,724,3163,223,205,113,243,135
1,20000,449,1767,8090,7983,7028,973,4744,533,658,3458,136,175,193,140,69
1,20000,465,1700,7360,7375,6493,837,4851,571,835,2984,216,195,83,159,59
1,20000,491,1696,6719,6633,5072,844,4537,608,707,3256,117,166,116,265,105
1,20000,474,2000,6632,6572,5376,826,4454,621,719,3210,224,249,107,249,85
1,20000,478,1544,7049,6939,5813,807,4753,563,703,3324,342,280,203,195,120
1,20000,492,1498,6840,6876,5376,818,5022,443,626,2915,172,259,92,153,111
1,20000,371,1519,6966,6772,5833,722,4872,629,858,3170,220,221,101,239,112
