Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,488,1840,9773,8627,7252,1054,4275,555,719,3063,171,226,110,215,131
1,20000,466,2274,9586,8361,7056,1020,4600,612,731,3258,163,246,109,242,122
1,20000,445,1607,8629,9317,6485,999,4264,561,681,3343,149,205,75,205,37
1,20000,506,1811,9760,8450,7570,1001,4057,548,892,3124,161,220,123,245,112
1,20000,519,1715,7935,8999,5900,936,4084,521,761,3303,159,203,99,229,127
1,20000,456,1857,7858,7992,5820,960,4374,577,676,3161,177,242,114,218,128
1,20000,424,2136,9462,8734,7192,1000,4334,549,753,3255,149,226,106,259,138
1,20000,468,1977,9064,8432,7069,945,4004,526,688,3013,173,218,123,233,79
1,20000,487,1873,9108,9326,6907,968,4404,681,861,3223,128,232,100,270,115
1,20000,449,1646,9295,8711,6841,1043,4349,607,705,3017,135,205,104,224,127
1,20000,462,2050,9607,8669,7039,1077,4161,655,803,3464,180,213,97,209,141
1,20000,506,1806,9168,9586,7001,903,4173,473,802,3022,144,199,120,213,106
1,20000,536,2111,8711,9002,6407,1034,4221,615,779,3525,159,249,131,260,115
1,20000,435,1656,8653,9302,6513,959,5181,384,533,2814,142,248,89,248,213
1,20000,638,1708,7857,9289,5869,1069,4114,669,689,3091,135,213,111,252,102
1,20000,505,1738,9599,7250,7400,1007,4316,641,769,3440,153,188,112,252,129
1,20000,432,1892,8564,9023,6551,988,4582,619,702,3117,170,194,133,238,130
1,20000,482,1802,9567,9419,7087,906,4510,674,695,3288,133,226,123,244,125
1,20000,413,1670,9385,9054,7213,984,4426,564,772,3236,145,216,121,293,102
1,20000,470,2206,9132,8751,6685,990,4028,589,845,2986,170,208,142,257,117
1,20000,528,1874,9675,9214,7606,1014,4519,558,731,3346,186,222,129,198,132
1,20000,595,1736,9734,8810,7137,1022,4621,578,668,3195,144,200,99,232,138
1,20000,414,1557,9424,8841,7317,859,4570,645,681,2939,153,222,99,230,134
1,20000,527,1896,8453,8991,6246,1113,4291,567,789,3036,172,233,115,285,129
1,20000,447,1619,8810,9069,6580,1004,4287,655,887,3442,110,350,92,202,92
1,20000,487,1779,9419,9431,6972,1019,4237,594,757,3132,152,220,105,223,119
1,20000,451,2015,10070,9195,7238,1017,4205,449,809,3073,158,234,130,259,105
1,20000,458,1750,8832,8836,6567,931,4312,534,747,3458,199,247,104,240,115
1,20000,481,1872,8878,9331,7148,932,4264,521,801,3223,142,213,102,215,125
1,20000,523,2321,8577,9187,6433,1052,4447,657,826,3077,156,243,101,257,129
1,20000,530,1855,9589,9064,7392,1006,4020,716,816,3065,156,201,103,221,127
1,20000,541,1778,8485,8636,6046,931,4553,546,884,3067,140,219,112,251,112
1,20000,534,1730,8108,9452,5839,1089,4646,631,707,2925,166,233,101,217,118
1,20000,437,2023,9475,9244,7428,1015,4479,629,766,3124,149,228,81,246,116
1,20000,517,1826,8333,8095,6247,1103,4354,529,631,3174,153,232,108,251,113
1,20000,555,1686,9002,9051,6987,940,4495,594,713,3050,149,249,83,216,149
1,20000,468,1917,9051,9329,7016,1067,4026,628,794,2862,149,205,132,223,141
1,20000,616,2065,8685,8524,6802,967,4708,635,778,3009,177,203,94,235,116
1,20000,475,2659,9449,7949,7332,984,4665,585,642,2965,221,321,120,181,80
1,20000,447,1975,8588,8506,6272,947,4611,637,769,3187,319,279,180,200,120
1,20000,444,1900,9051,9014,6627,1186,4864,545,587,3166,147,209,105,230,126
1,20000,512,1817,9195,9522,7156,1040,4275,532,797,2968,183,285,143,224,143
1,20000,442,1984,9037,9576,6889,852,3609,582,722,3469,241,302,141,161,80
1,20000,479,2192,7959,9738,6134,960,4284,768,768,3285,205,246,20,143,82
1,20000,477,2159,8991,8878,7196,897,5119,435,560,3130,102,205,123,205,164
1,20000,373,2145,8820,8231,6829,917,4162,731,690,3289,167,167,125,146,167
1,20000,530,1720,8345,7857,6233,992,4538,610,806,2925,198,267,101,219,105
1,20000,590,1623,8846,9030,6893,674,3637,509,731,3062,163,324,76,252,127
1,20000,439,1662,9159,9395,6435,951,5016,588,751,2434,253,313,93,246,137
1,20000,619,1525,9112,8685,6590,636,4048,546,667,2767,170,224,77,171,152
1,20000,405,1639,8576,8362,6464,801,4104,595,715,2984,201,235,227,186,146
1,20000,589,1633,8922,9374,6722,1001,4370,510,727,2402,190,329,101,188,83
1,20000,392,1550,9247,9424,6963,848,4754,672,809,2339,238,282,135,161,114
1,20000,574,1534,8920,9376,7027,791,5033,587,652,2601,216,262,184,202,123
1,20000,532,1345,9054,8651,7016,950,4289,616,676,3353,203,255,127,227,189
1,20000,486,1399,7941,8369,6045,998,4032,716,742,3294,171,288,139,266,75
1,20000,619,1465,8539,7634,6392,873,3738,631,763,2845,222,310,207,240,138
1,20000,411,1361,8165,8964,6386,831,4334,688,849,2461,125,402,179,333,126
1,20000,639,1418,8396,9037,6593,751,3858,590,657,3152,227,319,81,285,103
1,20000,491,1433,8529,9469,6516,827,4326,651,760,3022,266,268,151,329,212
1,20000,460,1512,8544,9076,6663,851,3791,521,694,3013,200,205,126,186,217
1,20000,403,2025,7239,7858,5331,643,3872,673,846,2840,191,244,150,275,143
1,20000,416,1363,9135,8615,6731,957,4309,634,869,2706,172,327,153,287,199
1,20000,542,1434,9236,8867,6713,768,4098,644,668,2934,219,345,68,283,193
1,20000,519,1530,9022,8959,6905,925,4264,710,826,2599,154,154,76,241,84
1,20000,487,1320,9135,9760,6759,869,4448,811,613,2940,94,171,112,245,144
1,20000,487,1812,8128,9228,6261,933,4381,641,665,3011,154,214,77,162,131
1,20000,483,1401,8402,8882,6091,927,3974,554,808,3214,222,253,99,258,179
1,20000,523,1965,9386,9009,7241,723,3833,674,803,3283,206,296,130,243,167
1,20000,571,1602,7812,8309,4198,615,4199,547,871,3407,139,232,119,255,97
1,20000,564,1750,9156,9395,7042,989,3462,575,785,2966,231,184,127,173,119
1,20000,436,1576,7588,9295,5437,1004,4038,664,761,3068,208,245,166,318,153
1,20000,416,1651,7356,9077,5173,957,3814,658,830,2906,207,263,149,214,67
1,20000,481,1694,8248,7744,6380,992,4462,663,691,2941,241,198,152,325,40
1,20000,589,1633,9405,7587,7251,866,3951,641,682,2587,186,287,89,235,97
1,20000,436,1290,9099,9265,6889,627,4640,606,729,2728,78,239,121,297,136
1,20000,645,1509,9104,7795,6910,844,4578,638,797,2668,189,344,134,264,92
1,20000,531,1625,9539,7959,7202,882,4526,554,848,2336,181,233,116,272,96
1,20000,557,1776,8685,8453,6323,988,4591,626,769,2768,175,231,106,275,144
1,20000,482,1668,8796,9266,6549,956,4315,538,853,2711,157,246,108,238,151
1,20000,471,1523,8412,9607,6417,941,4341,562,804,2557,181,231,136,267,160
1,20000,490,1480,7455,9320,5432,692,3810,573,747,3006,182,354,189,241,154
1,20000,533,1680,8621,8629,6237,871,4063,717,781,2853,176,244,125,276,135
1,20000,499,1529,7874,7657,5682,980,4166,648,749,2824,183,252,105,238,149
1,20000,499,1626,7838,9078,5677,960,3621,594,717,3147,148,235,110,217,140
1,20000,521,1585,9142,9340,7230,616,4261,622,704,2797,178,253,113,265,155
1,20000,490,1585,8654,7007,6957,1014,4427,614,714,2349,167,219,115,231,160
1,20000,546,1815,9085,7809,6864,973,5162,596,684,2202,184,251,123,253,136
1,20000,414,1382,9257,9429,7190,963,4579,701,704,2569,198,207,149,251,118
1,20000,533,1359,7888,9049,5675,874,5023,498,617,2579,189,239,128,241,123
1,20000,502,1579,9668,9209,6900,826,3953,562,728,2883,188,234,122,233,156
1,20000,480,2120,9382,8832,6956,847,4283,631,737,3075,186,250,133,249,134
1,20000,450,1224,8236,9108,6352,1011,4096,585,701,3198,162,226,87,217,51
1,20000,515,1450,9648,8889,7397,667,3866,568,900,2769,186,243,127,248,135
1,20000,542,1358,7552,8212,5616,946,3957,522,785,3158,179,205,111,242,132
1,20000,473,1687,7700,9376,5688,984,4023,578,681,2775,181,257,128,230,140
1,20000,444,1858,9157,8853,6825,653,4180,562,764,3092,153,243,120,265,160
1,20000,492,1877,8783,7673,6779,954,3767,534,700,2836,191,235,136,250,84
1,20000,500,1706,8969,9356,6733,983,4248,704,872,2828,137,238,107,276,123
1,20000,451,1519,8910,8506,6585,732,4115,612,718,2705,153,219,121,242,150
1,20000,464,1803,9212,8066,6873,857,4003,663,812,3295,186,225,105,210,153
1,20000,511,1454,8939,8256,6732,922,3849,484,818,2789,167,211,143,219,111
1,20000,554,1728,8378,9567,6078,923,4014,630,799,3406,182,255,137,278,121
1,20000,437,1279,8510,8376,6214,963,4940,388,543,2513,149,270,91,272,220
1,20000,654,1496,7589,9385,5623,768,3811,682,694,2868,145,230,112,260,113
1,20000,511,1454,9442,9599,7093,771,4043,643,783,3157,176,197,115,274,140
1,20000,452,1716,8261,9163,6182,996,4306,624,714,2906,188,217,155,240,134
1,20000,503,1566,9311,8654,6934,912,4119,687,704,2986,134,230,140,264,129
1,20000,433,1519,9074,8564,6889,1007,4253,566,791,2986,165,238,136,295,107
1,20000,481,1968,8737,9675,6396,993,3653,607,851,2864,182,227,157,258,120
1,20000,543,1554,9389,8577,7487,892,4249,574,752,3225,200,247,130,209,149
1,20000,619,1630,9361,9310,6858,857,4382,602,683,2980,162,221,119,243,150
1,20000,424,1199,9117,8571,7018,873,4334,667,691,2610,169,233,113,245,151
