Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,170,1989,8118,8613,6236,1033,5212,397,850,3116,157,209,261,261,157
1,20000,719,2254,8702,8705,6691,1097,4615,615,615,2769,156,208,104,208,156
1,20000,573,2178,8260,8237,6539,1071,5039,1028,720,3033,104,259,52,155,104
1,20000,530,1505,7854,8754,5427,793,5381,585,958,2742,159,193,0,117,40
1,20000,618,1978,9165,8057,7203,806,5348,759,804,3128,196,347,256,199,0
1,20000,665,1540,8230,8054,6341,833,4670,773,720,2645,0,439,168,456,99
1,20000,544,1737,9362,8448,7120,995,4845,336,453,2824,240,327,124,121,83
1,20000,496,1622,8900,8260,6936,967,4103,1016,841,2552,208,128,79,169,163
1,20000,655,1917,9021,9148,6575,802,4503,395,738,2987,78,278,125,92,38
1,20000,277,2096,9966,8559,7194,866,5213,588,651,3827,241,190,100,0,52
1,20000,606,1075,9286,9174,7014,824,4593,892,849,2870,297,205,111,257,168
1,20000,224,1884,9254,8165,7296,883,5042,774,619,2571,127,323,98,205,96
1,20000,814,1755,8908,8993,7181,879,4544,523,574,2708,94,265,47,212,146
1,20000,559,1560,10005,8411,6799,1175,5147,566,713,2920,156,228,56,153,0
1,20000,350,1872,8755,8320,6727,835,4640,775,879,3030,62,382,117,120,166
1,20000,327,1738,8016,8165,5836,999,4695,557,542,2376,117,216,82,129,224
1,20000,788,1427,8504,8391,6179,703,4797,536,588,2263,313,245,62,119,49
1,20000,746,2119,8816,9281,6642,1081,5639,533,999,3496,162,309,84,256,76
1,20000,395,1767,8877,8483,6480,744,5269,314,601,2512,255,146,87,77,128
1,20000,483,2007,9084,8468,7521,855,5424,725,888,2213,172,248,99,40,209
1,20000,648,2198,8709,8690,7093,997,4189,725,777,2836,448,0,0,427,0
1,20000,193,1585,8666,8928,6274,883,4271,843,422,3073,0,609,131,132,120
1,20000,636,1371,9041,8813,6521,922,5661,727,806,2251,229,0,0,127,0
1,20000,579,1899,9095,9467,6801,1103,4809,314,886,2519,135,0,264,128,132
1,20000,667,1715,9731,8197,6897,980,5136,557,543,1900,266,375,254,503,0
1,20000,302,2054,8696,7592,6374,847,5620,490,373,2764,342,431,127,231,0
1,20000,373,1173,8389,8441,6552,825,4683,564,517,2250,172,161,170,303,154
1,20000,467,1543,8694,8699,6336,941,4699,464,658,3219,365,596,141,131,0
1,20000,412,1553,9023,8920,7458,795,4130,619,686,2336,235,230,0,230,0
1,20000,688,1669,8509,8725,6822,766,4368,394,838,3198,0,401,145,389,0
1,20000,440,1658,9239,8093,6956,1004,4636,657,553,2318,0,148,0,0,0
1,20000,680,1444,9538,8118,6715,797,4666,728,847,2792,279,147,144,0,0
1,20000,825,1469,8817,9509,6640,957,4578,451,542,2973,113,130,233,131,0
1,20000,662,1644,9120,8771,7015,908,4894,625,780,2807,496,137,608,259,377
1,20000,510,1526,8752,9339,6287,947,4612,546,444,2303,399,394,387,151,147
1,20000,506,1607,7729,8487,5867,1107,4514,578,721,2770,262,373,128,0,0
1,20000,418,1764,8859,8043,6278,904,4650,439,674,2897,0,370,269,258,0
1,20000,671,2053,8294,8550,6063,936,5193,491,540,2946,210,81,60,194,154
1,20000,348,1637,8497,9231,6604,702,5422,573,826,3178,0,0,0,542,0
1,20000,337,1565,7248,9399,5665,888,5114,440,891,2731,258,138,269,384,150
1,20000,437,1623,8039,8423,5942,899,5334,638,755,2269,142,263,252,133,0
1,20000,562,1397,8167,8233,6062,908,5105,728,605,2053,508,510,271,138,0
1,20000,487,1572,8211,9206,6281,882,4594,578,798,2848,267,143,0,523,150
1,20000,567,1928,8083,8669,6083,760,4625,647,927,2582,140,119,0,130,133
1,20000,348,2125,8582,8665,5970,860,4640,794,791,2885,252,142,254,137,131
1,20000,696,1567,7799,8926,5520,900,4570,684,692,3170,0,259,0,370,143
1,20000,455,1988,8503,9042,6731,1058,5047,380,978,2573,173,309,0,136,82
1,20000,538,1758,8353,9306,5971,1156,5116,577,849,2798,114,373,253,227,57
1,20000,395,1889,8150,7906,6152,703,4229,631,842,2082,350,262,194,278,60
1,20000,459,1764,8349,8198,6097,784,4254,348,639,3327,327,193,74,517,131
1,20000,469,2027,8373,8336,6077,1138,4843,535,762,2820,102,109,55,0,60
1,20000,292,2042,8239,9672,6069,931,4462,255,541,2897,176,345,232,407,0
1,20000,586,1637,7810,8582,6015,945,4371,736,792,2160,245,344,0,177,301
1,20000,733,1648,7920,8767,6290,632,4754,781,824,2260,275,269,267,83,154
1,20000,408,1945,8333,8553,6072,837,4820,569,553,3499,171,229,0,186,125
1,20000,525,1749,8078,9563,5730,783,5485,567,946,2884,149,186,0,112,37
1,20000,595,2262,9306,8681,7317,1163,5470,741,798,3476,189,331,236,189,0
1,20000,655,1667,8537,8689,6609,826,4770,759,705,2873,0,435,145,435,97
1,20000,520,1965,9731,7571,7453,1201,5217,326,435,2935,215,323,108,108,72
1,20000,471,1941,9162,7137,7329,1131,4432,997,831,2881,195,117,78,156,156
1,20000,632,2069,9246,7314,6886,1006,4862,387,718,3204,67,270,101,67,34
1,20000,480,2400,9468,7750,7224,913,4798,647,755,3181,268,313,45,313,45
1,20000,427,1890,9873,8344,6822,932,5067,373,587,2827,74,222,74,148,111
1,20000,661,1922,8867,8644,6278,1036,4819,542,663,2470,68,237,203,339,68
1,20000,334,2173,9044,8642,7171,1315,4941,412,882,3118,157,196,118,235,157
1,20000,226,2486,9419,8454,7427,1203,5197,630,787,3307,242,162,202,162,121
1,20000,837,1427,8272,9298,6438,885,4195,358,703,2451,204,334,134,70,352
1,20000,466,2020,8369,8852,6149,622,4424,762,773,2435,432,366,116,178,76
1,20000,443,1610,8869,7987,6033,865,4834,421,779,2820,177,210,71,265,108
1,20000,477,2068,8597,7995,6311,958,4355,406,779,2413,186,377,146,255,144
1,20000,451,1740,8306,8547,6120,919,5353,511,706,2632,81,306,124,304,86
1,20000,462,1711,8058,8829,6190,716,5177,601,768,2284,187,248,75,367,0
1,20000,542,1340,7917,8181,6073,1019,4046,497,978,3162,259,246,203,246,81
1,20000,457,1918,8811,9259,5915,935,5348,333,592,2623,83,329,64,375,130
1,20000,504,1730,7967,8253,6333,790,4677,530,679,2798,305,362,137,306,0
1,20000,589,2190,8310,8185,5866,918,4713,609,503,2361,0,236,64,227,164
1,20000,420,1856,7784,9468,6211,890,4848,518,863,2198,178,165,126,310,209
1,20000,411,1668,7338,8399,5532,965,4746,616,507,2954,182,234,122,180,56
1,20000,644,1652,7386,8925,5513,999,4943,836,831,2653,124,313,124,61,241
1,20000,419,1343,7926,8000,6353,824,4810,606,878,3212,234,292,63,236,62
1,20000,687,1024,8659,9294,5535,737,4533,698,850,2456,93,252,58,140,156
1,20000,837,1567,8371,9196,6176,998,4934,652,583,3312,171,369,42,79,82
1,20000,518,1620,7293,9268,6056,782,5130,623,562,2808,140,334,58,382,148
1,20000,394,1782,8659,7713,6544,988,4596,429,600,2547,316,248,84,127,124
1,20000,565,2399,8514,8795,6471,877,4645,672,958,2540,112,270,227,172,122
1,20000,866,1523,8055,8353,6382,833,4944,762,970,3148,129,348,114,329,68
1,20000,319,2285,8032,8425,5990,911,4071,634,753,2432,170,352,59,146,63
