Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,224,850,6918,6632,4041,522,1940,0,299,3284,114,261,82,82,82
1,20000,290,883,6806,6792,4012,534,1504,150,301,3609,110,158,16,110,47
1,20000,261,955,6286,6680,3650,495,2225,326,410,3593,104,154,63,148,83
1,20000,309,879,6749,6434,3806,605,1985,401,449,3572,58,179,67,70,95
1,20000,273,937,6501,6319,3317,462,2026,324,439,3252,141,189,65,109,100
1,20000,268,930,6410,6351,3889,662,2494,286,397,3908,93,154,77,31,31
1,20000,251,946,6659,6813,3894,582,2388,247,324,3529,107,76,46,152,61
1,20000,277,886,6466,7080,3978,555,2019,326,402,3888,130,130,130,98,49
1,20000,262,946,6854,6683,3769,592,2334,276,454,3906,47,156,31,140,78
1,20000,294,891,6616,6697,3923,546,2061,338,467,3752,114,146,49,97,81
1,20000,268,942,6737,6323,3944,516,2330,340,324,3964,47,94,31,125,94
1,20000,351,908,6961,6256,3985,542,2362,255,319,3751,77,77,15,108,77
1,20000,270,905,6644,6580,3930,527,2204,322,386,3733,95,191,143,95,64
1,20000,252,948,6548,6286,3799,528,2339,349,395,3508,111,207,64,80,64
1,20000,179,848,6784,6892,3962,597,2394,353,369,3743,114,147,76,142,47
1,20000,252,961,6743,6477,3930,526,2389,301,380,3750,110,123,123,123,37
1,20000,287,932,6545,6446,3645,491,2159,306,444,3583,79,126,0,110,32
1,20000,109,793,6809,6686,3993,513,2260,355,387,3761,64,127,64,159,64
1,20000,321,931,6925,6689,4026,606,2297,252,392,3866,100,138,57,110,53
1,20000,236,929,6819,6367,4091,544,2079,226,316,3616,80,146,94,122,66
1,20000,227,876,6620,6961,3817,555,2347,333,428,3600,41,916,34,101,68
1,20000,261,875,6673,8609,3896,645,2279,360,465,3403,110,167,38,110,33
1,20000,235,784,6634,6844,3980,590,2237,322,338,3797,109,203,57,125,57
1,20000,247,833,6908,6969,4016,554,2392,283,535,3651,80,878,35,61,42
1,20000,330,924,6846,6823,3961,547,2277,275,428,3621,126,204,31,126,47
1,20000,281,923,6652,6753,3756,541,3143,381,508,3079,118,171,64,203,53
1,20000,273,879,7080,6466,3997,619,2730,369,464,3154,103,127,84,127,61
1,20000,332,795,6755,6518,3843,542,2212,318,348,3727,139,108,46,139,108
1,20000,274,788,6694,6460,4065,604,2180,242,530,3588,59,963,59,111,44
1,20000,282,862,6872,6450,3943,460,2174,145,290,3333,119,168,98,130,60
1,20000,222,952,6853,6908,3942,606,1940,448,149,3433,101,187,62,149,53
1,20000,274,872,6562,6586,3697,558,2074,0,444,3704,90,1013,31,71,38
1,20000,274,774,6694,6368,3964,583,2154,154,462,3231,98,940,53,101,60
1,20000,188,893,6464,6550,4240,438,1569,131,392,2876,82,148,66,98,71
1,20000,222,921,6823,6635,4028,545,2290,0,611,3511,88,809,30,90,35
1,20000,331,882,6625,6697,3797,581,2121,152,152,3636,91,181,82,159,59
1,20000,272,799,6813,6747,4007,587,1538,280,140,3217,69,164,82,108,60
1,20000,324,910,6874,6441,3993,551,2080,320,320,3840,100,124,43,152,48
1,20000,320,806,6638,6300,3943,554,2435,316,443,3779,64,112,80,128,64
1,20000,337,982,7264,6850,4641,567,2406,301,451,3158,79,914,31,79,50
1,20000,257,835,6794,6737,3905,552,1488,0,165,3636,40,979,40,108,48
1,20000,270,811,6682,6396,3916,509,1818,152,303,3182,91,151,87,105,46
1,20000,241,738,6678,6819,3918,552,1898,292,438,3212,109,143,69,149,69
1,20000,160,897,6835,6793,3983,525,2082,272,240,3699,79,127,32,63,47
1,20000,239,942,6702,6824,3953,557,2219,388,419,3584,79,127,95,159,48
1,20000,242,875,6639,6881,3918,562,2355,403,452,3726,110,192,58,168,43
1,20000,363,897,6719,6682,3714,519,2226,309,471,3688,95,142,63,174,95
1,20000,233,825,6892,6317,3930,505,2336,278,402,3728,101,183,105,128,101
1,20000,275,842,6686,6648,3941,536,2278,332,506,3687,78,973,31,89,45
1,20000,264,719,6721,6725,3928,518,2483,341,379,3431,62,156,57,104,73
1,20000,213,880,4904,6775,2919,284,2156,300,437,3520,99,145,73,140,88
1,20000,204,1034,6642,6846,3841,577,2230,265,375,3554,122,202,56,132,75
1,20000,270,884,6515,6350,3919,572,2263,337,433,3660,70,908,41,100,50
1,20000,258,919,6781,6803,3933,542,2439,291,420,3813,78,205,83,107,63
1,20000,256,944,6864,6332,3932,577,2113,327,372,3438,53,135,58,125,53
1,20000,194,1036,6839,6526,4037,489,2090,299,448,3134,74,167,64,123,74
1,20000,259,1001,6672,6784,3922,547,2121,0,0,3636,73,821,34,66,39
1,20000,274,883,6943,6508,4036,588,1940,149,299,3284,97,193,64,115,64
1,20000,4249,461,6818,6620,4076,612,1912,0,441,3088,95,205,63,110,32
1,20000,284,865,6731,6289,4051,521,1732,157,0,3465,75,1500,13,56,36
1,20000,3859,487,6633,6319,3940,569,2171,0,310,3566,121,806,29,52,58
1,20000,250,845,7110,6583,4151,615,2190,0,292,3212,97,242,77,203,87
1,20000,295,891,8609,6806,4583,526,2339,263,527,3563,80,143,48,143,64
1,20000,253,918,6723,6721,3928,572,2113,0,0,3099,122,228,46,46,76
1,20000,271,850,6793,6673,3916,514,2742,161,323,3548,80,176,64,144,16
1,20000,4110,452,6844,6617,4032,549,1270,476,317,3810,61,152,61,152,30
1,20000,275,843,6716,6918,3926,586,1831,0,0,3239,80,113,48,129,0
1,20000,4107,466,6618,6583,3997,563,2121,152,303,3485,106,181,75,151,60
1,20000,3648,462,6632,6872,3840,558,1618,147,441,3235,95,232,116,179,126
1,20000,235,892,6697,6452,3864,584,1527,153,305,3359,88,133,88,66,66
1,20000,319,1126,6583,6448,3860,528,1761,126,377,2767,123,139,93,216,77
1,20000,280,910,6230,6242,3722,426,2154,154,308,3538,47,125,94,62,47
1,20000,4170,477,6556,7005,3846,583,2445,357,549,3434,78,1387,14,61,31
1,20000,236,902,6592,6548,3981,555,2098,284,457,3738,112,223,64,96,32
1,20000,5647,281,6400,6366,3796,518,2350,291,397,3777,112,209,32,96,32
1,20000,288,933,6763,6310,3997,544,2479,344,475,3935,96,80,64,128,16
1,20000,294,862,6747,6839,4155,499,2265,315,408,3645,96,176,96,128,128
1,20000,3597,554,6816,6359,3984,544,2324,316,379,3804,80,176,64,96,64
1,20000,253,939,6667,6400,4003,489,2387,319,399,3822,81,129,48,129,65
1,20000,305,858,6969,6311,4100,583,2221,378,438,3750,47,156,62,62,78
1,20000,271,922,6747,6592,3695,450,2362,303,430,3628,139,186,46,108,77
1,20000,296,889,7043,6816,3659,575,2244,304,375,3757,188,173,47,110,16
1,20000,4016,481,6757,5890,3879,509,2353,342,452,3790,135,202,108,81,54
1,20000,246,940,6566,7264,3777,542,2379,300,397,3824,91,151,45,91,91
1,20000,279,935,6098,6242,3731,681,2362,290,411,3585,96,158,79,49,36
1,20000,252,951,6355,6499,3650,598,2247,260,345,3345,114,91,59,155,77
1,20000,286,887,6120,6763,3658,556,1720,340,413,3771,144,151,148,99,67
1,20000,286,960,6697,6659,3597,602,1955,298,466,3731,70,162,45,155,81
1,20000,295,892,6375,6773,3815,557,1824,359,475,3396,124,169,58,103,97
1,20000,288,958,6602,6352,3680,522,2000,359,329,3853,59,95,35,144,112
1,20000,354,913,6692,6388,3687,557,2024,257,322,3516,95,91,29,112,91
1,20000,294,922,6352,6202,3818,552,1880,332,410,3592,116,201,146,104,76
1,20000,272,955,6210,6743,3491,550,2149,362,416,3218,121,228,65,82,79
1,20000,175,904,6599,7055,3720,538,1789,273,250,3572,98,144,43,78,59
1,20000,264,943,6572,7110,3756,564,2058,398,434,3377,96,147,117,165,58
1,20000,265,897,6521,6587,3678,576,2206,424,467,3584,120,215,67,180,56
1,20000,379,905,6496,6703,3557,522,2045,321,485,3477,102,164,71,196,115
1,20000,254,837,6563,6638,3640,524,2230,303,407,3590,124,186,129,143,121
1,20000,284,853,6527,6280,3735,559,1937,349,513,3532,84,984,54,98,62
1,20000,267,728,6485,6634,3770,537,2124,343,402,3166,68,175,62,126,91
1,20000,220,883,4709,6256,2671,290,1775,308,443,3370,103,165,87,147,96
1,20000,206,723,6512,6871,3648,602,2059,268,391,3350,144,226,71,148,100
1,20000,274,885,6127,6925,3526,578,1891,354,436,3537,82,913,61,102,55
1,20000,277,923,6390,6864,3535,565,2276,309,422,3419,87,217,102,116,71
1,20000,270,961,6509,6539,3634,591,1823,333,387,3171,73,160,71,143,61
1,20000,197,866,6394,6406,3763,606,2015,373,394,3453,128,149,100,156,55
1,20000,254,962,6502,6542,3572,550,2002,317,398,3472,120,146,130,136,40
1,20000,306,951,6290,6578,3285,492,1912,307,455,3262,103,131,0,116,42
1,20000,119,805,6575,6483,3760,534,1907,379,401,3572,89,151,88,163,86
1,20000,326,939,6817,6853,3861,617,2039,253,399,3530,114,143,81,135,76
1,20000,240,953,6476,7043,3889,558,1736,246,341,3218,101,152,98,146,81
1,20000,233,895,6517,6618,3554,573,2208,340,437,3228,54,937,39,111,88
1,20000,269,896,6483,6652,3610,657,2179,364,472,3284,124,191,50,126,46
1,20000,243,799,6434,6694,3624,607,1930,324,355,3429,123,225,76,128,65
1,20000,249,855,6599,6757,3878,574,2218,288,538,3315,89,899,49,80,45
1,20000,337,928,6475,6427,3786,565,2127,296,447,3265,140,210,46,141,70
1,20000,287,928,6510,6515,3496,561,2827,382,514,2802,125,193,88,213,68
1,20000,3922,467,6556,6731,3858,553,1034,488,322,3666,75,169,78,166,45
1,20000,298,867,6516,6620,3738,597,1626,0,0,3091,91,122,65,143,0
1,20000,3814,483,6308,6809,3864,573,2006,155,305,3180,124,199,78,156,74
1,20000,3518,487,6320,6874,3679,566,1417,152,464,2950,105,245,125,190,131
1,20000,237,893,6479,6264,3477,604,1345,175,321,2975,94,151,90,79,67
1,20000,335,901,6343,6556,3623,533,1592,131,387,2388,139,155,94,231,92
1,20000,298,914,5895,6914,3380,445,1955,168,319,3238,52,126,103,77,65
1,20000,3819,483,6212,6638,3470,586,2268,372,574,3262,92,1016,28,85,47
1,20000,269,919,6517,6667,3661,545,2178,309,437,3852,84,127,63,140,55
1,20000,282,882,6874,6383,3634,637,2419,382,472,3000,105,148,100,149,77
1,20000,255,909,6639,6639,3794,539,2422,305,433,3978,78,125,47,125,31
1,20000,252,949,6677,6736,3762,470,2197,294,476,3715,80,143,32,127,16
1,20000,265,848,6881,6381,3729,495,2265,292,329,3525,95,131,48,119,48
1,20000,4116,468,6658,6678,3696,543,2056,296,329,3750,79,269,16,127,32
1,20000,272,931,6635,6678,3990,570,2294,336,422,3764,153,179,51,128,26
1,20000,360,1153,7005,6778,3944,507,2228,320,414,3701,88,117,146,176,29
1,20000,291,872,6536,4904,3831,485,2365,313,402,3594,96,160,32,176,16
1,20000,4168,470,6773,6334,3936,510,2227,294,350,3796,79,190,63,95,47
1,20000,269,998,6775,6716,3838,559,2353,341,455,3832,113,194,81,146,113
1,20000,297,938,6757,6410,3875,480,2248,328,449,3866,158,142,95,79,63
1,20000,306,1014,6736,6658,3974,591,2352,274,430,3741,107,153,15,122,61
1,20000,343,802,6490,6385,3530,554,2094,330,355,3381,161,124,47,143,122
1,20000,288,789,6582,6694,3724,607,1869,245,532,3479,84,980,75,117,46
1,20000,298,880,6528,6794,3605,476,1971,147,298,3072,136,178,113,149,61
1,20000,244,971,6702,6516,3737,624,1818,462,166,3054,110,190,68,174,69
1,20000,290,875,6241,6520,3328,566,1771,0,465,3353,99,720,34,76,48
1,20000,287,778,6405,6423,3581,597,1873,157,472,3006,109,959,66,115,76
1,20000,211,917,6158,6616,4052,452,1264,133,405,2752,102,173,77,116,79
1,20000,226,928,6447,6677,3780,560,1917,0,624,3316,91,827,55,101,38
1,20000,355,889,6460,6854,3687,606,1988,161,155,3493,97,194,98,162,67
1,20000,282,808,6543,6230,3651,602,1205,295,165,2996,92,173,95,115,85
1,20000,327,923,6690,6536,3625,568,1761,332,342,3701,124,134,58,166,56
1,20000,344,829,6434,6762,3613,574,2054,321,464,3637,88,113,83,129,86
1,20000,349,992,7113,6360,4344,585,2100,305,475,2888,86,925,41,93,54
1,20000,278,850,6611,6702,3626,570,1109,0,175,3478,50,993,64,111,69
1,20000,289,823,6406,6584,3676,515,1718,155,309,2818,95,152,111,112,61
1,20000,260,745,6340,6639,3582,560,1785,300,441,3069,120,152,71,167,91
1,20000,219,704,6714,6466,3755,510,1767,315,459,2830,85,188,76,132,89
1,20000,265,752,6319,6644,3562,562,1757,0,0,3505,87,838,56,91,52
1,20000,285,886,6700,6718,3698,606,1551,150,319,3066,104,214,74,125,89
1,20000,3408,513,6392,6543,3604,541,1628,159,167,2726,87,371,153,228,111
1,20000,270,961,6431,6508,3873,604,2154,0,169,2613,95,172,63,81,106
1,20000,259,874,6534,6651,3630,627,1316,173,171,3142,97,207,117,190,73
1,20000,220,914,6427,6723,3712,600,2340,354,318,3348,179,218,108,144,87
1,20000,1232,649,6520,6783,3763,601,2212,170,307,2762,170,126,59,191,61
1,20000,308,889,6544,6616,3588,590,1426,0,169,2898,106,180,129,134,99
1,20000,289,802,6326,6757,3731,597,1733,161,329,3376,123,261,66,236,86
1,20000,350,771,6471,6648,3638,646,1139,0,314,2845,92,209,116,161,91
1,20000,226,872,6520,6616,3679,542,1761,0,307,3138,126,279,87,89,89
1,20000,291,897,6438,6835,3799,556,1268,163,312,3243,114,174,26,122,55
1,20000,3917,464,6553,6642,3884,619,1738,0,463,2741,119,219,71,120,36
1,20000,305,884,6435,6665,3844,525,1455,158,0,3130,91,1198,16,70,56
1,20000,3631,510,6321,4729,3594,582,2026,0,329,3452,124,808,33,69,69
1,20000,251,870,6871,6566,3963,621,2033,0,301,2858,104,254,78,211,95
1,20000,297,912,8387,6625,4398,546,2080,265,536,3268,102,146,49,160,80
1,20000,268,931,6609,6017,3656,597,1991,0,0,2705,141,252,49,47,100
1,20000,285,857,6454,6605,3589,531,2587,182,339,3424,83,187,88,152,21
1,20000,253,959,6508,6748,3619,484,2063,316,477,3490,96,153,36,130,41
1,20000,268,852,6691,6449,3585,508,2068,304,334,3360,102,139,63,140,63
1,20000,3956,483,6470,6416,3431,560,1665,312,353,3645,89,286,34,148,46
1,20000,289,952,6354,6511,3673,581,2112,353,437,3460,156,195,64,134,39
1,20000,368,788,6855,6240,3636,525,2019,321,428,3366,103,133,170,182,44
1,20000,297,879,6384,6818,3450,497,2189,333,423,3314,113,181,43,178,38
1,20000,304,907,6856,6714,3474,592,2050,324,384,3386,201,187,69,111,31
1,20000,3641,501,6478,6562,3535,523,2123,358,469,3688,142,208,133,93,68
1,20000,267,952,6180,6633,3408,564,2013,306,422,3487,99,170,54,105,93
