class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,617,2293,9838,10952,7749,1093,2139,405,810,2902,351,549,233,403,228
1,20000,531,2281,9902,10976,7636,1018,2190,312,738,2973,337,514,218,409,207
1,20000,579,2277,9762,10984,7319,1096,2153,337,824,2950,371,538,240,423,222
1,20000,519,2260,9770,10986,7546,1087,2094,417,782,2923,339,479,197,424,231
1,20000,549,2208,9970,10987,7557,1035,2064,392,645,2855,345,522,229,387,186
1,20000,587,2305,10018,10996,7929,1057,2127,384,861,2934,321,505,230,435,207
1,20000,614,2246,9340,11007,7214,1036,2182,360,841,2910,360,489,210,402,207
1,20000,553,2270,9737,11014,7610,999,2164,425,797,2992,327,531,268,429,187
1,20000,461,2299,9987,11024,7820,1002,2197,353,715,2998,350,530,227,466,192
1,20000,495,2274,9884,13401,7652,981,2128,414,766,2945,379,490,257,453,245
1,20000,553,1975,9664,13402,7515,1102,2593,297,881,2688,351,542,238,439,217
1,20000,494,2239,9725,13410,7591,1057,2138,426,787,2969,372,504,277,404,197
1,20000,360,2247,9841,13432,7776,978,2160,399,844,2973,374,432,240,392,207
1,20000,462,2261,9730,13450,7621,1059,2145,366,842,2907,324,430,218,401,216
1,20000,445,2237,9411,13455,7418,1054,2151,394,775,2995,368,513,218,377,183
1,20000,420,2205,9749,13462,7586,1009,2140,402,804,3027,339,457,255,364,194
1,20000,406,2175,9773,13470,7651,1011,2150,413,761,2999,354,450,249,444,214
1,20000,452,2074,9716,13471,7391,1050,2178,351,734,2946,355,506,199,395,171
1,20000,529,2159,10002,13473,7798,985,2178,386,760,2925,362,512,188,384,220
1,20000,365,2264,9687,13499,7571,1014,2079,374,825,2916,380,510,231,442,188
1,20000,408,2334,9682,13509,7479,1016,2143,394,815,2976,354,489,259,388,205
1,20000,581,2057,9648,13514,7607,1122,3048,334,807,2865,353,520,205,418,218
1,20000,413,2159,10537,13524,8293,1007,2105,370,707,2949,397,497,140,400,203
1,20000,528,2075,9711,13548,7471,1118,2759,383,736,2833,338,486,189,443,227
1,20000,560,1976,9722,13595,7592,1070,3029,390,817,2817,348,522,233,420,233
1,20000,546,2026,9533,13473,7386,1093,3027,365,802,2724,349,529,228,424,223
