Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,737,2938,12016,12016,8717,1291,3724,838,885,5165,370,486,246,605,347
1,20000,635,2675,11987,11987,9104,1357,3000,816,847,4618,362,656,251,731,426
1,20000,627,2984,11003,11003,8217,1328,3836,1023,955,4738,399,605,245,556,356
1,20000,577,2688,11325,11325,8642,1280,3610,697,970,4684,384,677,213,665,277
1,20000,684,2898,11577,11577,8781,1148,3305,781,1062,4723,388,501,267,610,264
1,20000,635,2603,9988,9988,7716,1321,3236,869,1011,4877,439,362,407,558,198
1,20000,635,2956,10321,10321,7939,1307,3199,927,988,4709,313,592,318,542,393
1,20000,748,2954,10737,10737,8339,1341,3305,769,723,5126,302,402,405,444,313
1,20000,721,2705,10643,10643,8324,1130,3094,780,975,5298,327,580,369,408,262
1,20000,685,2615,10139,10139,7645,1078,2491,941,892,4805,369,320,289,510,453
1,20000,746,2814,10540,10540,8164,1207,3127,686,889,4589,392,455,441,527,329
1,20000,492,2496,11174,11174,8574,1169,3356,850,944,4842,408,490,361,669,318
1,20000,561,2471,10266,10266,8326,1309,3175,925,1113,4650,465,570,231,543,287
1,20000,695,2393,11869,11869,9128,1112,3390,966,921,4919,392,481,190,629,260
1,20000,578,2732,11512,11512,8634,1228,3328,878,878,4489,330,529,273,544,377
1,20000,704,2966,10501,10501,8388,1254,2828,887,636,4377,373,417,337,656,254
1,20000,751,2300,10532,10532,8461,1137,4656,670,774,4313,379,527,391,690,282
1,20000,647,2580,11169,11169,8663,1372,3236,905,1083,4659,343,486,316,365,280
1,20000,508,2646,11185,11185,8442,1327,3436,785,848,4890,334,471,311,485,258
1,20000,676,2578,11551,11551,8617,1295,3283,918,823,4607,377,548,323,504,286
1,20000,656,3133,10586,10586,7954,1168,3393,889,843,4560,328,529,214,537,230
1,20000,687,2860,10985,10985,8243,1355,2881,780,990,4745,448,444,304,502,371
1,20000,731,2609,11001,11001,8302,1362,3249,843,917,4522,308,402,159,449,339
1,20000,627,2577,10970,10970,8216,1304,3201,881,836,4149,428,417,386,387,307
1,20000,735,2694,11563,11563,8567,1187,3354,757,989,4496,425,530,383,592,269
1,20000,568,2459,11076,11076,8327,1274,3279,772,1052,4572,388,458,353,477,300
1,20000,587,2441,11106,11106,8019,1218,3316,840,1320,4740,334,524,326,532,250
1,20000,729,2732,10195,10195,7751,1186,3006,1053,1037,4515,406,600,254,476,196
1,20000,642,2751,10117,10117,7679,1080,3534,957,878,4578,516,426,329,630,213
1,20000,631,2718,10205,10205,7507,1236,3658,806,1074,4885,374,549,323,670,347
1,20000,797,2378,10278,10278,7918,1272,3714,863,1022,4647,365,487,398,627,355
1,20000,721,2847,10399,10399,8032,1314,3262,949,849,4817,412,630,302,488,280
1,20000,358,2354,9945,9945,7950,1004,2278,754,838,4074,418,465,138,233,309
1,20000,555,1809,9809,9809,7847,1233,2374,644,868,3546,308,661,204,206,278
1,20000,571,2138,10208,10208,8059,1178,1808,607,634,3500,640,1087,257,286,465
1,20000,368,2057,10632,10632,8159,846,2085,845,763,3569,423,459,198,381,244
1,20000,584,1772,10672,10672,7956,861,2117,731,839,4342,587,631,380,380,176
1,20000,576,1779,10041,10041,8412,903,2612,534,703,4168,543,464,86,325,297
1,20000,562,2172,10468,10468,8482,1255,2314,817,708,4326,434,543,112,508,196
1,20000,397,1879,10848,10848,7983,900,1776,706,904,3985,388,481,170,467,373
1,20000,703,1943,7281,7281,5399,1125,2406,699,1022,4108,444,328,293,366,339
1,20000,403,1746,11086,11086,8181,984,1949,474,975,3991,478,700,173,421,381
1,20000,736,2126,7338,7338,5403,1254,2114,701,589,4046,478,724,85,529,81
1,20000,583,2242,9799,9799,7577,958,2539,738,738,4065,403,576,222,412,238
1,20000,628,1704,10409,10409,8245,1060,2555,626,722,4024,355,703,273,467,157
1,20000,664,1760,7379,7379,5589,1092,2327,665,723,4495,500,551,202,395,148
1,20000,578,1942,10489,10489,7802,1298,2612,596,1057,4369,592,551,87,358,275
1,20000,408,1743,10193,10193,8162,1244,2432,592,866,4461,413,685,437,394,277
1,20000,520,1834,9903,9903,7447,974,1862,676,980,4217,483,648,164,501,314
1,20000,466,1875,10578,10578,8235,913,2462,687,661,4638,495,411,117,475,159
1,20000,480,2010,10055,10055,7732,1072,2080,768,669,4227,523,837,226,456,275
1,20000,656,1931,10296,10296,7992,1034,2380,644,805,4309,549,466,281,480,171
1,20000,328,1902,9858,9858,7862,1248,2090,603,854,4254,500,546,0,228,74
1,20000,674,1667,10150,10150,8139,890,2515,773,640,4516,653,742,225,294,159
1,20000,427,1947,9823,9823,7975,829,2151,793,935,4224,317,523,256,532,391
1,20000,420,1921,10537,10537,7893,994,2389,665,803,4455,384,495,559,469,330
1,20000,440,1815,10421,10421,8125,1127,2102,385,770,4443,571,400,220,285,216
1,20000,678,2073,9780,9780,7742,928,2165,864,984,4310,453,492,0,381,317
1,20000,385,1857,10429,10429,7786,846,2382,639,1023,4124,567,438,385,401,312
1,20000,1154,2060,7812,7812,5651,984,2116,630,712,4545,439,487,385,565,195
1,20000,479,1818,10215,10215,7897,1217,2133,677,564,4196,562,358,719,345,376
1,20000,865,2054,10366,10366,7931,958,2315,872,788,4378,324,408,112,621,452
1,20000,306,1990,8014,8014,6049,819,1881,535,775,4408,413,535,306,565,78
1,20000,563,2054,10126,10126,7925,1119,2228,711,907,4447,523,428,141,355,114
1,20000,398,2156,9976,9976,7880,1237,2184,426,851,4709,552,596,142,434,265
1,20000,402,1801,10112,10112,7975,1088,2048,616,840,4092,488,467,201,367,259
1,20000,579,2329,10257,10257,7670,1008,2042,651,965,4506,414,488,138,300,193
1,20000,497,1645,10341,10341,7687,1156,2145,667,841,4508,362,391,193,269,184
1,20000,629,2155,10374,10374,7975,811,2532,615,590,4462,558,431,200,648,241
1,20000,631,1830,10620,10620,8015,1229,2017,660,688,3440,576,228,247,559,135
1,20000,636,1996,10244,10244,7887,1054,2486,659,878,4322,505,629,443,441,348
1,20000,426,1842,7811,7811,6024,881,2054,553,737,4414,595,494,213,256,362
1,20000,674,1933,10150,10150,7540,1124,2399,384,819,4164,437,381,197,402,205
1,20000,627,1974,10238,10238,7809,1029,2365,574,699,4259,504,622,191,323,132
1,20000,845,2038,10313,10313,8049,1180,2209,696,857,4308,553,660,211,490,153
1,20000,718,2222,10023,10023,7796,970,2414,576,741,4533,452,324,308,429,189
1,20000,788,1839,10803,10803,8444,1127,2156,703,647,4169,461,474,197,371,117
1,20000,430,1758,7790,7790,5682,1229,1864,771,658,4490,332,592,143,526,213
1,20000,507,1992,10150,10150,8213,1278,2037,573,905,4305,558,350,169,486,145
1,20000,511,1983,10692,10692,8501,1113,1862,677,818,4063,458,513,255,426,0
1,20000,455,1863,10922,10922,8111,944,2484,716,831,4077,591,474,284,547,471
