Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,584,2561,10091,9913,7699,1441,2982,347,902,3036,361,533,242,437,211
1,20000,554,2480,9719,9826,7647,1447,3230,444,748,3308,351,523,229,454,219
1,20000,598,2510,9743,9767,7599,1459,3149,482,779,2893,389,561,223,410,224
1,20000,535,2332,9939,9755,7836,1379,3183,456,875,3300,369,591,225,357,222
1,20000,541,2420,10063,10144,7895,1251,3028,366,770,3149,377,522,236,456,230
1,20000,537,2449,10225,10128,7966,1437,3141,391,765,3240,393,504,225,383,216
1,20000,616,2306,10006,9861,7691,1356,2418,424,772,3241,384,532,235,397,216
1,20000,574,2581,9954,9955,7919,1305,2469,401,755,3174,354,528,244,412,239
1,20000,605,2369,10157,9984,8063,1487,2297,420,897,3166,369,594,229,382,230
1,20000,581,2508,9877,9883,7791,1371,2376,401,853,3094,348,554,271,372,217
1,20000,589,2575,9765,9819,7469,1449,2214,408,888,3021,353,525,223,420,209
1,20000,589,2622,10170,10116,7893,1409,2449,465,771,3223,363,520,250,365,224
1,20000,584,2361,9660,9550,7466,1396,2291,409,812,3099,370,564,211,436,256
1,20000,529,2523,9894,9906,7797,1356,2251,411,802,3005,375,525,246,441,240
1,20000,606,2631,9990,9973,7618,1326,2450,462,809,3117,353,567,270,469,204
1,20000,543,2318,9870,10108,7773,1203,3064,376,833,2941,352,555,240,425,289
1,20000,642,2402,10110,9949,7863,1427,2321,413,813,3134,355,566,249,416,244
1,20000,534,2480,10177,10259,8025,1203,2554,320,760,3195,352,535,240,422,210
1,20000,592,2594,10042,10088,7704,1438,2451,347,826,3082,392,563,258,442,232
1,20000,538,2554,10011,10071,7849,1273,2466,440,797,3234,349,480,220,427,245
1,20000,553,2424,10084,10345,7791,1147,2213,401,664,3245,351,530,253,399,211
1,20000,602,2415,10138,10376,8106,1272,2336,385,884,3253,336,525,249,458,210
1,20000,626,2378,9677,9472,7479,1394,2304,379,864,3110,369,491,218,407,211
1,20000,558,2586,9989,10044,7911,1017,2329,429,813,3103,336,553,282,440,208
1,20000,463,2520,10220,10171,8040,1317,2343,364,721,3202,372,550,239,471,195
1,20000,506,2389,10245,10184,7759,1006,2262,420,787,3306,396,507,265,466,254
1,20000,554,2263,9769,10016,7748,1244,2794,303,898,2820,360,543,245,454,219
1,20000,510,2400,9890,9837,7812,1230,2301,449,810,3239,387,507,284,419,202
1,20000,385,2567,9965,9967,7954,997,2297,417,850,3339,394,435,262,403,216
1,20000,486,2389,10117,9841,7800,1189,2424,389,860,3111,341,436,223,407,231
1,20000,467,2590,9530,9525,7777,1309,2341,402,792,3153,385,515,221,379,197
1,20000,428,2482,9927,9969,7848,1302,2512,414,819,3422,347,481,277,388,218
1,20000,413,2509,10052,9927,7816,1142,2466,430,774,3127,356,459,267,445,237
1,20000,459,2356,9944,10074,7525,1328,2465,365,747,3294,369,513,209,404,183
1,20000,532,2520,10366,10359,7951,1010,2562,402,775,3201,365,531,205,391,236
1,20000,387,2530,9953,10033,7713,1205,2381,396,841,3195,402,521,236,449,191
1,20000,415,2650,9884,9787,7680,1189,2252,414,837,3100,364,499,278,389,209
1,20000,597,2333,9894,9772,7964,1318,3376,345,811,3168,373,533,219,440,231
1,20000,422,2434,10864,10844,8618,1210,2205,373,716,3173,419,503,151,407,218
1,20000,552,2309,9943,9956,7581,1328,2945,397,746,3178,352,510,207,453,248
1,20000,584,2092,9840,10094,7843,1449,3303,402,839,3086,353,543,240,427,256
1,20000,565,2345,9660,9691,7706,1405,3391,366,819,2885,371,542,241,439,235
