Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,569,1848,10295,9681,7089,844,4330,567,825,3814,140,326,93,186,140
1,20000,473,2151,10791,10480,7338,1439,4383,554,605,3879,137,228,46,183,46
1,20000,472,2279,9915,8642,6923,1197,5027,588,909,3850,146,194,97,146,97
1,20000,702,1654,9697,10997,6147,1126,4589,676,676,3671,335,167,167,251,84
1,20000,514,1495,9740,9132,7013,909,4561,501,501,4060,262,157,0,314,52
1,20000,230,2418,10894,12123,7234,1021,4563,583,825,3835,165,220,55,275,165
1,20000,425,1651,9157,10443,7149,1205,5295,611,815,2770,150,251,100,351,50
1,20000,598,1609,10683,9512,7888,994,3944,610,704,3380,269,314,135,90,135
1,20000,292,1458,11438,9740,8836,1096,4578,622,667,3156,246,246,345,148,49
1,20000,561,1837,10230,11096,8018,1106,5878,490,531,2776,104,311,52,207,207
1,20000,584,1557,10852,10878,8520,1076,4458,625,667,3167,105,366,105,209,105
1,20000,586,1892,9804,8646,7190,1046,4476,793,886,3497,51,205,102,205,102
1,20000,612,1835,10085,10329,7863,1368,5923,758,901,1945,144,192,48,144,96
1,20000,569,1240,11243,10116,8194,825,4595,671,682,3162,146,260,0,132,141
1,20000,860,1622,11193,11344,8117,1067,5485,599,683,2660,569,155,113,119,87
1,20000,601,1634,11155,9865,8481,849,4305,507,765,2889,0,205,76,142,135
1,20000,642,1813,8825,12459,6162,875,5267,550,603,2610,192,190,132,435,143
1,20000,515,1571,11098,9255,8097,997,4430,650,789,3195,207,383,129,191,205
1,20000,523,1650,10729,10212,7678,666,3905,566,757,2829,135,138,182,241,127
1,20000,404,1581,8250,8967,5725,840,3938,691,474,2966,237,275,166,176,161
1,20000,473,1455,11215,10005,7742,971,3956,560,638,2731,313,318,83,314,126
1,20000,1219,1719,11406,9480,8369,900,4000,611,735,2587,198,280,554,695,398
1,20000,1390,1431,11763,8940,8806,1136,3827,545,810,3008,144,273,276,284,157
1,20000,564,1480,12068,8791,7733,998,4303,597,775,3148,288,351,137,135,69
1,20000,312,1387,10009,10798,7770,789,4442,594,623,3178,221,288,88,218,284
1,20000,639,1278,9418,11345,8271,1243,3952,532,815,3103,0,484,125,253,264
1,20000,396,1473,8940,11574,6379,904,4191,639,725,2582,241,445,67,222,217
1,20000,625,931,9278,9588,6732,830,4297,596,728,2931,275,274,58,113,182
1,20000,479,1350,10346,10928,7010,914,4402,687,912,3255,229,376,107,113,157
1,20000,664,1348,9128,11862,7366,948,4779,698,587,3444,233,442,177,456,132
1,20000,680,1593,8764,8266,5877,685,4660,537,704,3329,247,245,131,380,248
1,20000,595,1609,9790,11090,7153,780,4211,474,704,3261,164,392,66,184,110
1,20000,399,1288,10700,10059,8545,787,3874,599,690,3014,258,390,710,820,592
1,20000,533,1343,11002,9861,8716,997,4321,587,736,3065,123,280,179,229,107
1,20000,475,1030,8824,9958,6748,807,4532,429,661,2856,76,120,251,470,136
1,20000,704,1861,9598,10730,7578,981,3838,523,607,3187,165,346,101,316,153
1,20000,520,1631,10501,9509,7296,963,4372,715,710,2993,65,217,193,283,98
1,20000,513,1559,11011,10852,8296,1024,4030,592,685,3317,231,170,120,130,42
1,20000,570,1657,10137,10791,6918,846,4007,576,847,3676,161,337,115,199,142
1,20000,495,1939,10660,11077,6986,1309,4270,556,622,3690,138,233,56,197,66
1,20000,487,1977,9682,10683,6680,912,4831,594,916,3546,155,208,99,166,112
1,20000,721,1288,9480,9405,5880,943,4236,690,701,3312,358,171,175,271,91
1,20000,520,1381,9378,9640,6799,926,4366,518,512,3798,276,174,0,335,74
1,20000,250,2287,10646,10180,7046,660,4309,599,841,3585,182,231,61,293,187
1,20000,428,1316,8913,9334,6970,956,5192,624,825,2631,156,255,121,353,52
1,20000,623,1414,10426,8491,7695,1011,3655,625,708,3067,284,333,151,93,147
1,20000,314,1213,11184,10134,8664,823,4424,630,681,2817,254,254,369,164,59
1,20000,568,1637,10035,11429,7809,970,5648,499,547,2514,120,324,66,219,218
1,20000,596,1208,10524,11203,8154,822,4191,635,680,2813,116,382,125,229,129
1,20000,601,1619,9657,10255,6822,721,4370,815,888,3209,62,207,106,206,126
1,20000,632,1555,9980,11331,7580,1251,5683,768,913,1680,158,204,58,168,103
1,20000,1710,1415,10879,9432,8257,827,4581,620,807,3107,273,327,118,387,0
1,20000,617,2110,9521,10133,6203,863,4364,599,680,3485,165,0,188,346,0
1,20000,450,1709,10891,9697,8599,995,4067,627,743,4481,187,300,157,152,163
1,20000,518,1762,10955,9167,7789,1005,4301,543,752,3048,115,115,172,229,115
1,20000,400,1943,8646,10094,5826,816,4165,686,458,3295,212,265,159,159,159
1,20000,469,1563,11403,10252,8054,1176,4172,544,635,3129,300,300,60,300,120
1,20000,1526,1866,11597,9453,8571,1176,4343,598,717,2869,192,263,536,688,374
1,20000,1648,1825,11905,10795,9206,1270,4177,541,786,3342,132,264,264,264,132
1,20000,561,1822,12459,8825,8033,1311,4525,588,769,3394,265,331,132,132,66
1,20000,305,1786,10252,9534,7983,1176,4622,578,622,3333,204,272,68,204,272
1,20000,625,1394,9781,9024,8467,1460,4113,524,806,3306,0,482,120,241,241
1,20000,374,1636,9167,10141,6591,1212,4482,627,723,2940,216,432,54,216,216
1,20000,619,1286,9555,9929,6964,810,4489,578,711,3289,267,267,53,107,160
1,20000,476,1645,10511,10816,7387,901,4656,665,903,3610,206,361,103,103,155
1,20000,659,1459,9255,10085,7529,1098,5076,694,564,3601,217,434,163,434,108
1,20000,669,1894,9132,10912,6000,1057,4942,513,699,3497,242,242,121,364,242
1,20000,519,1511,10061,9632,6512,860,4646,532,657,2734,0,391,0,215,106
1,20000,445,1790,9912,10789,6432,785,5730,752,964,1907,235,91,92,81,77
1,20000,576,1579,9383,10290,6419,991,4299,488,520,2834,0,646,0,391,0
1,20000,516,1454,9410,9906,6285,979,4110,567,562,2857,146,0,155,0,0
1,20000,418,1806,8303,11905,5520,817,4048,688,477,3095,220,290,175,172,162
1,20000,478,1318,11216,8560,7837,928,3866,558,651,2805,312,319,75,303,122
1,20000,1267,1722,11434,10136,8197,943,3977,600,742,2752,202,279,559,713,383
1,20000,1308,1518,11657,9947,8812,930,3871,555,808,3093,157,287,282,272,145
1,20000,571,1610,12061,9906,7849,1056,4243,612,792,3229,288,338,139,146,88
1,20000,312,1642,9958,10281,7742,958,4419,590,635,3084,219,294,92,212,286
1,20000,633,1158,9485,11525,8195,1128,3882,525,831,3191,0,499,138,246,258
1,20000,393,1347,8989,10295,6466,965,4248,629,747,2650,226,443,59,225,231
1,20000,634,905,9206,9531,6649,830,4291,587,726,3085,290,271,76,115,164
1,20000,477,1490,10134,10235,7166,902,4471,676,904,3220,223,384,122,118,173
1,20000,684,1218,8917,10683,7253,886,4685,697,578,3210,231,443,187,442,127
1,20000,676,1748,9006,10058,5842,762,4544,535,715,3250,251,254,136,376,251
1,20000,522,1416,10023,9769,6472,1178,4693,739,735,3265,143,384,111,233,97
1,20000,459,1340,10042,9448,7444,787,5293,464,664,2225,170,253,165,166,107
1,20000,602,1632,10255,10641,7549,733,3930,679,545,2914,150,181,358,209,95
1,20000,480,1708,10150,11046,7595,813,4957,507,732,3129,210,283,221,345,137
1,20000,355,1581,11819,8979,9167,1007,4485,700,664,2852,0,493,0,490,0
1,20000,569,1364,11306,9484,8415,690,4517,671,660,3189,126,251,0,135,130
1,20000,872,1582,11103,10591,8103,956,5254,594,684,2705,574,163,96,112,95
1,20000,601,1615,11305,10306,8535,952,4248,487,757,2912,0,226,68,159,153
1,20000,638,1861,8857,9496,6124,862,5279,552,599,2685,188,201,147,438,132
1,20000,502,1744,11282,8944,8348,951,4402,654,791,3002,192,389,138,192,199
1,20000,537,1495,10798,11438,7483,806,4133,550,766,2809,120,132,178,253,121
1,20000,727,1530,9572,11224,5990,751,4295,701,683,3406,358,181,190,262,90
1,20000,528,1156,9605,10665,6683,912,4436,521,522,3782,281,172,0,332,58
1,20000,253,2091,10619,10967,7107,638,4406,604,832,3545,188,237,59,292,177
1,20000,446,1493,9042,10894,7029,1025,5054,614,826,2550,171,267,110,368,70
1,20000,605,1417,10579,11451,7659,1016,3545,613,707,3095,270,339,160,101,146
1,20000,315,1224,11216,11820,8511,719,4409,643,678,2881,267,253,348,167,58
1,20000,579,1495,10012,8878,7867,1005,5634,496,541,2575,106,323,62,221,222
1,20000,603,1451,10665,9969,8383,858,4305,628,671,2881,108,378,121,230,110
1,20000,587,1653,9427,9640,7088,848,4139,808,900,3222,74,207,116,211,122
1,20000,627,1634,9820,8829,7660,1223,5640,771,902,1605,148,204,68,154,97
1,20000,510,1542,11196,10498,8172,905,4540,642,780,3110,196,389,130,196,197
1,20000,524,1652,10850,10061,7606,817,3980,563,766,2814,120,139,181,235,127
1,20000,414,1608,8322,8878,5580,833,3821,710,483,3145,219,277,176,180,178
1,20000,490,1195,11167,9632,7740,835,3775,547,649,2863,322,305,61,324,139
1,20000,1286,1506,11468,9781,8194,982,4223,613,729,2739,213,283,539,704,383
1,20000,1252,1619,11636,8397,9091,981,3905,546,810,2996,139,288,281,268,139
1,20000,564,1664,12200,11324,7914,1007,4391,596,793,3149,283,340,138,146,69
1,20000,316,1483,10042,10230,7840,1055,4457,585,645,3153,205,288,75,214,285
1,20000,632,1245,9449,10556,8128,1287,3888,529,821,2917,0,496,139,250,253
1,20000,378,1292,8971,11264,6282,829,4206,629,731,2735,219,433,56,224,225
1,20000,629,942,9379,11847,6655,833,4318,597,729,3078,268,270,66,132,164
1,20000,1815,1671,11096,11357,8493,1096,4864,596,794,3275,259,311,104,363,0
1,20000,599,2444,9865,10860,6371,849,4498,574,670,3636,163,0,163,325,0
1,20000,442,1814,11196,11267,8750,978,4314,616,728,4594,186,280,140,140,140
1,20000,505,1743,10255,10088,6691,836,4774,516,645,3011,0,381,0,190,95
1,20000,440,2005,10306,10360,6600,1042,5953,733,1094,2255,213,71,71,71,71
1,20000,554,1801,9681,11142,6529,989,4491,463,509,3056,0,645,0,369,0
1,20000,512,1834,9640,9591,6412,954,4334,542,542,3115,130,0,130,0,0
1,20000,520,1651,9824,11043,6736,1143,4728,730,750,3388,142,377,94,235,109
1,20000,453,1388,10041,8898,7289,787,5188,449,660,2295,167,268,162,159,101
1,20000,595,1714,10213,11208,7436,896,3798,691,550,2915,142,185,348,223,96
1,20000,465,1678,10285,11160,7400,837,4894,506,725,3066,216,277,214,359,149
1,20000,365,1593,12032,11179,9366,929,4566,702,653,2971,0,481,0,479,0
1,20000,492,1539,10339,10822,7084,918,4533,669,919,3222,220,365,119,106,157
1,20000,675,1277,9068,10985,7412,856,4714,698,581,3345,223,457,165,459,131
1,20000,683,1665,8785,10628,5819,801,4836,525,703,3387,248,265,141,379,256
1,20000,607,1708,9575,10121,7206,782,4181,473,711,3422,173,381,56,169,129
1,20000,410,1307,10677,9915,8569,830,3988,608,694,3174,254,380,718,823,591
1,20000,539,1245,10792,8669,8717,713,4446,580,719,2967,113,266,162,220,125
1,20000,469,1019,8823,9528,6710,801,4779,423,669,2906,68,126,233,467,140
1,20000,723,1966,9580,10418,7672,978,3950,518,613,3198,163,358,105,305,155
1,20000,496,1735,10534,10670,7381,788,4247,714,708,2896,53,228,178,281,106
1,20000,530,1484,10816,11597,8461,1041,4195,596,680,3339,237,159,125,135,42
1,20000,590,1618,10144,8841,6922,856,4166,576,850,3581,149,340,102,195,148
1,20000,496,2049,10609,10102,6965,1268,4040,567,630,3575,140,233,53,190,68
1,20000,483,2091,9550,10721,6624,831,4737,612,912,3511,167,203,109,164,115
1,20000,601,2299,9530,9413,6267,859,4287,587,694,3279,182,0,181,340,0
1,20000,448,1551,10905,10835,8448,992,4047,633,734,4246,203,296,162,144,143
1,20000,522,1476,10016,9597,6306,856,4516,527,669,2790,0,399,0,211,98
1,20000,450,1689,10067,9255,6383,842,5842,747,706,1975,225,95,75,74,72
1,20000,560,1653,9293,10887,6146,1002,4252,479,513,2747,0,664,0,381,0
1,20000,514,1666,9531,10511,6157,965,3989,553,552,2837,155,0,142,0,0
