Class,CPU_CLK_UNHALTED.REF_TSC,L2_RQSTS.ALL_PF,ICACHE.IFETCH_STALL,BR_INST_RETIRED.NEAR_TAKEN,BR_INST_RETIRED.NEAR_TAKEN_PS,BR_INST_RETIRED.NOT_TAKEN,BR_MISP_EXEC.ALL_BRANCHES,L1D_PEND_MISS.PENDING_CYCLES,L2_RQSTS.DEMAND_DATA_RD_HIT,L2_RQSTS.DEMAND_DATA_RD_MISS,BR_INST_RETIRED.NEAR_CALL_R3,BR_INST_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET,MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE_PS,L2_RQSTS.ALL_RFO,L2_LINES_OUT.DEMAND_DIRTY,L2_TRANS.L2_WB
1,20000,292,2296,6891,6931,5210,966,5382,306,428,2263,174,304,43,174,87
1,20000,484,2945,6940,7926,5302,733,6606,727,606,2242,123,327,41,164,41
1,20000,166,2857,7761,7459,5885,810,5994,612,734,2263,203,0,102,102,102
1,20000,96,2679,7456,6864,5976,769,5976,355,710,2426,237,118,118,118,118
1,20000,342,3077,7707,7382,5171,390,5746,225,563,2366,208,313,0,417,104
1,20000,284,3182,7562,7129,5871,896,5794,724,613,2340,58,461,58,231,115
1,20000,523,2680,7611,8190,5251,590,5845,483,912,2627,78,234,0,273,78
1,20000,1969,2486,7568,8315,4925,901,6049,272,708,2561,62,93,0,187,156
1,20000,529,2647,7310,7284,5322,819,6162,303,404,2424,0,102,0,305,0
1,20000,179,3095,7359,7159,5282,831,5868,539,838,2575,312,125,187,187,125
1,20000,485,2121,6846,7286,4744,863,6091,591,727,2273,204,204,82,327,82
1,20000,583,2915,8404,7212,5798,847,6062,425,888,2317,173,173,130,216,87
1,20000,436,2305,7198,7242,4780,714,5808,611,699,3013,41,0,124,166,41
1,20000,549,2500,7212,7611,5636,545,6094,532,532,2618,164,286,0,286,123
1,20000,480,3123,8190,6889,5460,952,5840,560,600,2360,117,274,117,157,157
1,20000,308,2523,5262,7193,2320,199,5532,340,426,2383,165,247,82,124,0
1,20000,398,2670,7661,7012,5122,935,6268,495,577,2639,83,83,83,207,207
1,20000,354,2891,6987,7323,4990,768,5567,685,942,2612,80,120,80,199,199
1,20000,364,2727,7160,7318,5021,535,5586,508,820,2539,237,237,119,356,0
1,20000,407,2607,7159,7261,5341,909,5638,745,851,2553,192,96,96,288,96
1,20000,392,2314,7689,8448,5956,711,5992,464,928,2743,0,192,192,192,0
1,20000,403,2339,7940,7348,5134,955,6131,603,804,2915,124,819,2244,2386,1837
1,20000,472,2283,7290,7734,4579,561,5668,324,405,2348,117,234,117,175,58
1,20000,240,2760,6182,7566,4727,1091,5922,559,503,2570,0,97,193,290,97
1,20000,556,2698,7011,7599,5575,920,5684,483,590,2359,56,225,56,113,56
1,20000,409,2787,7200,7087,5247,616,5617,485,944,2319,0,229,0,126,229
1,20000,705,2551,7546,6703,5999,854,5958,490,256,2219,129,79,86,125,81
1,20000,528,2032,7031,7681,4509,889,5992,587,479,2447,0,362,226,211,80
1,20000,451,2570,7555,6913,5839,821,5715,476,564,2053,0,372,133,369,0
1,20000,306,2377,7724,7393,5165,978,4597,916,692,2301,0,105,107,116,324
1,20000,625,2708,8034,7419,5321,834,5249,851,652,2603,67,68,188,325,76
1,20000,559,3570,7277,7164,5430,967,5501,528,526,2341,181,334,114,222,165
1,20000,433,2452,8153,7504,5875,1003,5450,235,771,2033,136,224,199,51,58
1,20000,396,2257,7483,7794,5136,941,5537,0,597,1946,84,170,93,260,145
1,20000,303,2057,7514,7761,6066,900,4775,652,908,2179,125,226,121,107,0
1,20000,481,2417,8161,5699,5850,924,5576,564,698,2458,120,120,285,300,114
1,20000,248,2309,5998,7284,3784,749,5143,489,440,2443,127,131,0,127,124
1,20000,353,1866,7093,7494,5619,907,5782,387,817,2622,72,190,201,504,327
1,20000,511,2287,7650,7153,5309,900,5818,757,631,2217,0,86,77,457,189
1,20000,300,2089,6677,7407,5001,967,5086,308,446,1879,176,314,54,175,109
1,20000,506,2680,6721,6972,4948,749,6314,732,612,2043,128,344,62,177,60
1,20000,168,2549,7635,6984,5622,834,5786,623,742,2056,204,0,115,114,114
1,20000,110,2373,7229,7126,5734,771,5646,371,720,2294,242,132,135,126,140
1,20000,361,2758,7496,8030,4858,401,5384,240,577,2167,211,327,0,435,116
1,20000,290,2815,7403,7527,5496,917,5460,726,636,2057,69,465,73,233,124
1,20000,544,2356,7230,6667,4980,599,5603,505,922,2274,88,257,0,285,93
1,20000,1680,2383,7381,7030,4667,924,5843,293,714,2356,86,103,0,193,181
1,20000,530,2498,7176,6614,4969,840,5768,325,425,2098,0,121,0,328,0
1,20000,199,2922,7082,6644,5020,841,5738,547,849,2251,321,148,204,200,138
1,20000,507,1847,6697,7622,4456,878,5929,614,748,2162,207,205,99,350,89
1,20000,602,2780,8294,8404,5665,868,5767,450,893,1945,183,192,155,220,98
1,20000,438,1968,6894,7328,4446,716,5521,616,717,2873,66,0,137,174,66
1,20000,559,2383,6958,7464,5338,570,5774,545,543,2222,184,294,0,310,142
1,20000,498,2789,7983,5262,5143,955,5600,565,614,2035,137,276,134,161,177
1,20000,331,2313,5069,7732,2158,219,5291,343,436,2061,186,251,105,141,0
1,20000,420,2459,7360,8106,4782,952,6129,505,592,2311,101,100,107,227,229
1,20000,362,2507,6622,6521,4756,781,5395,688,950,2306,98,134,103,222,203
1,20000,366,2618,7009,6909,4794,552,5441,513,829,2198,244,251,121,381,0
1,20000,414,2451,6903,7017,5202,922,5324,761,854,2281,196,115,110,293,111
1,20000,414,2173,7331,7343,5828,718,5728,485,931,2372,0,204,196,213,0
1,20000,413,2219,7719,7326,4796,978,5968,623,822,2810,146,838,1995,2004,1556
1,20000,344,2214,7284,7568,5761,905,6048,363,806,2984,62,185,185,492,308
1,20000,497,2677,7938,8301,5543,887,6075,754,621,2528,0,63,63,438,188
1,20000,310,2477,7732,6657,5670,412,5671,433,693,2554,289,462,116,58,0
1,20000,539,2575,7717,6276,5916,900,5766,300,360,2342,308,185,185,308,0
1,20000,587,2815,7866,7810,5915,976,6066,60,781,2703,61,61,61,122,122
1,20000,285,2792,7960,7310,6355,1070,5655,595,595,2202,356,277,40,158,0
1,20000,259,2524,7622,6740,6098,732,5689,419,719,2814,45,225,45,45,90
1,20000,478,2448,6864,6293,5325,947,5031,559,683,2484,132,220,176,308,132
1,20000,346,2594,7545,6574,5749,778,5478,382,764,2739,161,161,161,161,121
1,20000,435,2435,5942,7283,4058,797,5059,353,471,2765,302,43,43,259,43
1,20000,449,2865,6188,8011,5202,897,5310,619,619,2389,190,190,0,190,0
1,20000,476,1910,6961,7586,4206,570,5390,347,407,2224,126,238,120,194,67
1,20000,251,2367,5836,7438,4331,955,5657,567,517,2197,0,114,195,308,112
1,20000,315,2254,7386,7689,5354,427,5328,453,707,2303,310,481,141,82,0
1,20000,549,2205,7397,7979,5610,913,5550,323,361,1951,309,199,196,330,0
1,20000,597,2545,7742,8210,5519,992,5862,69,802,2324,73,85,66,139,140
1,20000,292,2464,7580,5849,6088,940,5550,611,619,2086,361,283,61,160,0
1,20000,272,2295,7480,6956,5883,736,5402,428,742,2614,47,245,59,65,102
1,20000,492,2258,6650,7769,5009,966,4892,582,692,2325,142,230,188,328,143
1,20000,351,2209,7406,6823,5543,779,5131,393,777,2537,184,174,180,175,141
1,20000,448,2147,5744,5000,3757,817,4689,370,474,2419,320,62,53,267,65
1,20000,455,2476,5861,7033,5000,922,5066,624,638,2288,205,192,0,198,0
1,20000,220,2575,6412,6939,4973,803,5141,366,382,2116,98,211,57,250,119
1,20000,524,2550,6806,6891,5268,759,4619,629,751,2358,133,282,0,133,145
1,20000,574,2323,6878,7191,5179,945,5400,504,604,1964,63,234,58,126,61
1,20000,427,2695,7399,7726,5100,615,5582,490,986,2369,0,207,0,127,209
1,20000,715,2457,7547,7815,6051,846,5880,480,241,2282,144,69,76,133,82
1,20000,523,1877,7020,7508,4690,885,6158,595,468,2378,0,346,218,222,71
1,20000,468,2486,7585,7654,5896,825,5570,466,565,1847,0,371,122,358,0
1,20000,314,2287,7653,4963,5064,985,4571,907,683,2586,0,116,120,107,315
1,20000,618,2595,7939,7404,5426,828,5095,841,649,2584,66,81,199,313,75
1,20000,558,3674,7267,7544,5347,981,5538,521,517,2289,178,330,110,226,174
1,20000,431,2659,8292,7082,5622,908,5270,219,760,2075,155,236,190,61,53
1,20000,415,2111,7666,6940,5339,844,5397,0,602,2048,103,170,84,246,141
1,20000,309,2195,7394,7787,5992,924,4834,634,898,2262,128,218,112,116,0
1,20000,470,2420,8216,5791,6017,922,5538,569,703,2399,105,118,301,306,120
1,20000,242,2461,6115,7147,3879,754,4894,476,445,2423,140,145,0,136,127
1,20000,361,2022,7014,7758,5592,929,5684,387,809,2635,79,190,193,498,314
1,20000,498,2423,7759,6188,5350,895,5938,756,635,2134,0,74,73,457,201
1,20000,316,2252,7352,7562,5297,431,5535,444,710,2234,305,476,141,64,0
1,20000,559,2393,7484,7354,5676,912,5653,317,381,2173,323,192,204,310,0
1,20000,607,2446,7545,8120,5783,979,5951,79,783,2430,75,80,72,141,133
1,20000,291,2475,7776,6975,6147,860,5274,601,610,1968,362,278,41,182,0
1,20000,283,2357,7429,7541,5699,750,5295,442,736,2585,51,247,69,50,106
1,20000,487,2174,6621,6182,5168,972,4867,582,701,2249,149,225,185,311,143
1,20000,355,2335,7317,7456,5548,787,5187,405,779,2480,184,165,182,177,131
1,20000,489,2047,7032,6707,4363,573,5386,327,430,2070,129,252,122,192,80
1,20000,243,2423,5893,6108,4470,845,5694,579,520,2340,0,103,208,305,99
1,20000,578,2370,6737,7512,5223,934,5574,484,609,2055,75,247,71,136,57
1,20000,425,2723,7218,7666,5310,607,5592,477,842,2236,0,209,0,105,208
1,20000,722,2680,7796,7553,6115,851,6035,485,256,2195,135,67,81,145,75
1,20000,541,2226,7561,7717,5773,916,5490,319,382,1948,331,200,195,319,0
1,20000,609,2596,7497,6562,5718,986,5788,81,803,2361,66,80,71,130,130
1,20000,288,2400,7700,7304,5970,934,5487,613,605,1972,374,300,58,162,0
1,20000,262,2192,7522,7011,5814,742,5523,420,736,2549,52,243,62,50,108
1,20000,501,2180,6613,7661,5186,966,4784,568,705,2319,137,239,187,312,148
1,20000,365,2482,7237,7160,5489,801,5358,398,772,2395,169,174,166,182,139
1,20000,455,2178,5628,6728,3667,822,4671,358,491,2428,315,47,56,267,65
1,20000,464,2708,6002,7293,5073,919,4971,634,622,2010,213,201,0,203,0
1,20000,214,2605,6344,6393,5190,793,5366,378,377,2034,85,205,44,232,118
1,20000,512,2562,6819,6661,5202,750,4767,619,752,2454,121,301,0,126,138
1,20000,303,1915,6662,6654,5028,970,5015,323,450,2158,176,315,63,175,89
1,20000,497,2590,6639,7198,5138,745,6358,739,623,1851,143,336,44,175,52
1,20000,181,2597,7419,7938,5659,834,5658,613,739,2025,206,0,117,112,114
1,20000,116,2453,7312,5946,5767,780,5829,368,735,2086,239,119,132,119,131
1,20000,452,2295,5740,5056,3831,800,4909,372,491,2497,321,65,55,268,66
1,20000,464,2534,5866,7623,5018,922,5005,641,620,2068,207,214,0,210,0
1,20000,227,2764,6484,6704,5027,796,5430,381,389,1850,102,214,56,256,128
1,20000,514,2311,6983,7514,5251,761,4721,624,746,2446,137,286,0,138,125
1,20000,303,2027,6572,6094,4889,991,5182,325,434,1906,177,316,62,195,99
1,20000,504,2690,6646,6673,5116,737,6466,737,630,1868,125,345,59,168,55
1,20000,185,2625,7582,6905,5612,832,5836,636,746,2077,207,0,113,116,118
1,20000,111,2460,7158,5598,5790,771,5819,358,715,2188,238,132,124,125,121
1,20000,346,2961,7465,7812,4987,410,5574,226,588,2200,210,329,0,419,122
1,20000,299,2960,7287,7373,5582,919,5644,747,614,2096,72,484,77,238,132
1,20000,544,2332,7459,6801,5091,603,5453,502,936,2228,93,248,0,274,83
1,20000,403,2139,7510,6439,5705,716,5612,476,932,2548,0,213,214,207,0
1,20000,412,2172,7818,6037,4817,974,5864,627,823,2639,141,844,1892,2014,1671
1,20000,355,2944,7354,7057,4859,398,5518,243,572,2110,221,324,0,430,127
1,20000,293,2975,7235,6894,5744,919,5464,739,616,1999,66,478,71,252,132
1,20000,546,2513,7276,7368,5039,597,5563,494,931,2377,100,238,0,290,82
1,20000,1806,2173,7327,5942,4810,923,5879,295,710,2432,65,111,0,193,177
1,20000,545,2363,6946,7661,5010,826,5977,311,422,2189,0,126,0,330,0
1,20000,200,2879,6988,7095,5048,838,5722,552,849,2210,317,149,195,191,145
1,20000,503,1976,6725,7960,4405,867,5833,600,736,1948,215,216,96,341,90
1,20000,585,2738,8173,7940,5652,860,5823,439,900,2149,195,198,145,235,106
1,20000,450,2104,6805,8195,4562,733,5599,626,704,2820,47,0,128,190,48
1,20000,559,2174,7045,8078,5256,547,5716,554,539,2329,183,301,0,300,131
1,20000,481,2944,8047,7105,5297,960,5473,580,608,2205,130,299,139,181,176
1,20000,317,2370,5076,7570,2079,220,5221,348,434,2274,175,263,89,141,0
1,20000,415,2506,7382,7168,4767,936,6168,515,594,2328,94,108,107,218,208
1,20000,364,2623,6753,7707,4648,785,5240,700,945,2279,100,143,98,215,216
1,20000,369,2433,6830,7748,4755,540,5253,513,829,2156,257,253,135,366,0
1,20000,410,2414,6971,7531,5148,929,5511,759,861,2276,200,113,116,310,114
1,20000,417,2147,7383,7010,5670,720,5661,468,937,2420,0,207,202,216,0
1,20000,414,1984,7817,7722,4786,965,6027,625,823,2586,127,834,1885,1997,1626
1,20000,492,2136,6968,5885,4439,583,5332,328,413,2231,127,245,137,194,73
1,20000,258,2574,5864,7924,4476,835,5543,583,516,2205,0,100,201,311,119
1,20000,1577,2179,7362,7479,4615,915,5928,273,712,2222,71,110,0,207,173
1,20000,546,2444,7094,6846,5054,820,5916,305,428,2076,0,123,0,326,0
1,20000,193,2696,7256,8478,5146,856,5768,544,850,2255,334,143,198,190,150
1,20000,504,2018,6742,7484,4610,872,5870,592,733,1905,206,205,93,352,94
1,20000,602,2743,8128,8152,5630,863,5677,437,906,1986,178,192,136,235,101
1,20000,445,2095,6820,7110,4556,725,5418,633,719,2907,62,0,131,168,66
1,20000,551,2222,6903,7422,5308,564,5804,546,557,2479,171,304,0,294,131
1,20000,502,2806,7918,7870,5354,965,5735,573,610,2027,123,293,122,182,174
1,20000,310,2164,4935,7531,2187,207,5284,355,446,2250,182,265,96,132,0
